"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"BORCS8",-2.02,-0.55,-0.644,0.521,0.672,"None","729991","BLOC-1 related complex subunit 8","NS",0.283162276700476
"CBX4",-1.8,-1.81,-0.644,0.521,0.671,"--","8535","chromobox 4","NS",0.283162276700476
"PIGK",-1.51,0.541,-0.642,0.522,0.673,"--","10026","phosphatidylinositol glycan anchor biosynthesis class K","NS",0.282329496997738
"DGKQ",2.89,-3.18,0.642,0.522,0.673,"--","1609","diacylglycerol kinase theta","NS",0.282329496997738
"FAM174B",-2.42,-0.781,-0.642,0.522,0.673,"None","400451","family with sequence similarity 174 member B","NS",0.282329496997738
"PAF1",-1.17,0.275,-0.641,0.522,0.673,"--","54623","PAF1 homolog, Paf1/RNA polymerase II complex component","NS",0.282329496997738
"ALPK3",1.52,1.08,0.641,0.522,0.673,"Endocrine","57538","alpha kinase 3","NS",0.282329496997738
"GEMIN6",-1.98,-1.19,-0.643,0.522,0.672,"None","79833","gem nuclear organelle associated protein 6","NS",0.282329496997738
"KTI12",-1.4,-0.343,-0.64,0.523,0.673,"None","112970","KTI12 chromatin associated homolog","NS",0.281498311132726
"FTH1",-3.19,3.62,-0.641,0.523,0.673,"None","2495","ferritin heavy chain 1","NS",0.281498311132726
"CHD1L",2.02,-0.663,0.641,0.523,0.673,"None","9557","chromodomain helicase DNA binding protein 1 like","NS",0.281498311132726
"GLA",1.36,-0.453,0.639,0.524,0.674,"None","2717","galactosidase alpha","NS",0.280668713016273
"SYNPO2",-2.86,-1.75,-0.637,0.525,0.675,"Non-endocrine","171024","synaptopodin 2","NS",0.279840696594043
"ACSF3",-1.5,0.756,-0.638,0.525,0.675,"None","197322","acyl-CoA synthetase family member 3","NS",0.279840696594043
"AAMDC",-3.03,-0.0578,-0.638,0.525,0.675,"Non-endocrine","28971","adipogenesis associated Mth938 domain containing","NS",0.279840696594043
"BTAF1",0.981,-1.04,0.637,0.525,0.675,"None","9044","B-TFIID TATA-box binding protein associated factor 1","NS",0.279840696594043
"NOS3",-2.96,-0.768,-0.636,0.526,0.675,"None","4846","nitric oxide synthase 3","NS",0.279014255846261
"PTGFRN",2.94,0.406,0.636,0.526,0.675,"None","5738","prostaglandin F2 receptor inhibitor","NS",0.279014255846261
"NECTIN2",1.9,0.376,0.636,0.526,0.675,"None","5819","nectin cell adhesion molecule 2","NS",0.279014255846261
"SPR",1.23,2.26,0.636,0.526,0.675,"None","6697","sepiapterin reductase","NS",0.279014255846261
"STAT5A",4.64,-1.83,0.636,0.526,0.676,"None","6776","signal transducer and activator of transcription 5A","NS",0.279014255846261
"PIP4K2C",-1.28,0.623,-0.635,0.526,0.676,"--","79837","phosphatidylinositol-5-phosphate 4-kinase type 2 gamma","NS",0.279014255846261
"CRYGD",2.24,-0.874,0.634,0.527,0.677,"None","1421","crystallin gamma D","NS",0.278189384787453
"NNT",-1.21,2.91,-0.634,0.527,0.676,"None","23530","nicotinamide nucleotide transhydrogenase","NS",0.278189384787453
"C17orf49",1.65,0.766,0.633,0.528,0.677,"None","124944","chromosome 17 open reading frame 49","NS",0.277366077466188
"KIAA1143",1.75,-1.31,0.633,0.528,0.677,"--","57456","KIAA1143","NS",0.277366077466188
"MAP4K2",-2.42,-1.72,-0.633,0.528,0.677,"None","5871","mitogen-activated protein kinase kinase kinase kinase 2","NS",0.277366077466188
"USP4",1.91,-1.51,0.633,0.528,0.677,"--","7375","ubiquitin specific peptidase 4","NS",0.277366077466188
"MFSD10",-2.09,0.541,-0.632,0.529,0.678,"--","10227","major facilitator superfamily domain containing 10","NS",0.276544327964814
"ZNRD2",-2.17,0.524,-0.631,0.529,0.678,"--","10534","zinc ribbon domain containing 2","NS",0.276544327964814
"TINF2",2.69,-2.58,0.631,0.529,0.678,"--","26277","TERF1 interacting nuclear factor 2","NS",0.276544327964814
"UCK2",1.25,0.202,0.631,0.529,0.678,"None","7371","uridine-cytidine kinase 2","NS",0.276544327964814
"CLIP2",1.24,1.26,0.631,0.529,0.678,"None","7461","CAP-Gly domain containing linker protein 2","NS",0.276544327964814
"CCDC43",1.44,0.257,0.63,0.53,0.679,"--","124808","coiled-coil domain containing 43","NS",0.275724130399211
"DCPS",-1.35,2.8,-0.629,0.53,0.679,"--","28960","decapping enzyme, scavenger","NS",0.275724130399211
"HDGFL2",1.5,0.914,0.629,0.53,0.679,"None","84717","HDGF like 2","NS",0.275724130399211
"CLIC2",-3.7,-0.254,-0.626,0.532,0.681,"None","1193","chloride intracellular channel 2","NS",0.274088367704952
"IFRD1",-4.24,-4.17,-0.626,0.532,0.681,"None","3475","interferon related developmental regulator 1","NS",0.274088367704952
"KCTD10",-1.99,-2.71,-0.626,0.532,0.681,"--","83892","potassium channel tetramerization domain containing 10","NS",0.274088367704952
"INA",-2.78,1.59,-0.627,0.532,0.681,"Endocrine","9118","internexin neuronal intermediate filament protein alpha","NS",0.274088367704952
"MEGF8",-2.24,-2.52,-0.624,0.533,0.682,"--","1954","multiple EGF like domains 8","NS",0.273272790973428
"DPP8",2.35,-1.81,0.626,0.533,0.681,"--","54878","dipeptidyl peptidase 8","NS",0.273272790973428
"TNS1",-1.99,1.97,-0.625,0.533,0.682,"None","7145","tensin 1","NS",0.273272790973428
"SRSF3",1.21,4.19,0.624,0.534,0.682,"--","6428","serine and arginine rich splicing factor 3","NS",0.272458742971444
"DYNLT1",-2.18,-1.22,-0.623,0.534,0.682,"None","6993","dynein light chain Tctex-type 1","NS",0.272458742971444
"TMEM67",-2.45,-2.47,-0.623,0.534,0.682,"None","91147","transmembrane protein 67","NS",0.272458742971444
"AKAP12",2.32,0.786,0.624,0.534,0.682,"None","9590","A-kinase anchoring protein 12","NS",0.272458742971444
"NUDT7",3.56,-3.81,0.622,0.535,0.683,"None","283927","nudix hydrolase 7","NS",0.271646217978772
"SLC66A2",-2.4,0.497,-0.622,0.535,0.683,"--","80148","solute carrier family 66 member 2","NS",0.271646217978772
"IRS2",2.83,-1.11,0.622,0.535,0.683,"None","8660","insulin receptor substrate 2","NS",0.271646217978772
"ELMO1",3.74,-2.63,0.622,0.535,0.683,"None","9844","engulfment and cell motility 1","NS",0.271646217978772
"APCDD1L",-3.13,1.21,-0.62,0.536,0.684,"Endocrine","164284","APC down-regulated 1 like","NS",0.27083521030723
"S100A6",-4.08,3.57,-0.618,0.537,0.685,"None","6277","S100 calcium binding protein A6","NS",0.270025714300444
"BMP1",2.49,-3.3,0.618,0.537,0.685,"--","649","bone morphogenetic protein 1","NS",0.270025714300444
"P4HA2",-2.77,-0.468,-0.619,0.537,0.685,"Non-endocrine","8974","prolyl 4-hydroxylase subunit alpha 2","NS",0.270025714300444
"PAPSS1",1.24,1.17,0.62,0.537,0.684,"None","9061","3'-phosphoadenosine 5'-phosphosulfate synthase 1","NS",0.270025714300444
"WDR89",-2.04,-1.7,-0.618,0.538,0.685,"None","112840","WD repeat domain 89","NS",0.269217724333611
"ABAT",1.6,4.26,0.617,0.538,0.685,"None","18","4-aminobutyrate aminotransferase","NS",0.269217724333611
"PRKD3",2.16,-1.58,0.617,0.538,0.685,"None","23683","protein kinase D3","NS",0.269217724333611
"FBXO6",2.42,-2.5,0.617,0.538,0.685,"None","26270","F-box protein 6","NS",0.269217724333611
"BCLAF1",-1.08,2.6,-0.617,0.538,0.686,"None","9774","BCL2 associated transcription factor 1","NS",0.269217724333611
"DHX35",1.99,-2.5,0.614,0.54,0.687,"--","60625","DEAH-box helicase 35","NS",0.267606240177031
"TMSB4X",-2.7,-0.901,-0.614,0.54,0.687,"Non-endocrine","7114","thymosin beta 4 X-linked","NS",0.267606240177031
"DUSP12",1.89,-1.22,0.613,0.541,0.688,"None","11266","dual specificity phosphatase 12","NS",0.266802734893431
"WDR19",1.23,-1.49,0.613,0.541,0.688,"None","57728","WD repeat domain 19","NS",0.266802734893431
"RPGR",-2.9,-2.19,-0.613,0.541,0.688,"None","6103","retinitis pigmentosa GTPase regulator","NS",0.266802734893431
"SMARCD1",-1.45,-0.452,-0.612,0.541,0.688,"--","6602","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1","NS",0.266802734893431
"SERGEF",-2.97,-2.81,-0.612,0.542,0.689,"--","26297","secretion regulating guanine nucleotide exchange factor","NS",0.266000713461613
"COMMD3-BMI1",-1.84,-0.27,-0.61,0.543,0.69,"--","100532731","COMMD3-BMI1 readthrough","NS",0.265200170411153
"CLINT1",-1.07,2.15,-0.61,0.543,0.69,"--","9685","clathrin interactor 1","NS",0.265200170411153
"CLDN3",1.55,-0.0507,0.608,0.544,0.691,"None","1365","claudin 3","NS",0.26440110030182
"MBD3",-2.19,-2.28,-0.608,0.544,0.691,"--","53615","methyl-CpG binding domain protein 3","NS",0.26440110030182
"FAM160B2",-2.12,-1.28,-0.608,0.544,0.691,"--","64760","family with sequence similarity 160 member B2","NS",0.26440110030182
"FCHSD1",2.86,-1.82,0.608,0.544,0.691,"None","89848","FCH and double SH3 domains 1","NS",0.26440110030182
"PDLIM1",-1.48,3.02,-0.608,0.544,0.691,"None","9124","PDZ and LIM domain 1","NS",0.26440110030182
"RPP30",1.12,-0.626,0.607,0.545,0.691,"--","10556","ribonuclease P/MRP subunit p30","NS",0.263603497723358
"TMEM219",-1.85,-2.36,-0.608,0.545,0.691,"--","124446","transmembrane protein 219","NS",0.263603497723358
"TIMM8B",2.56,-3.24,0.607,0.545,0.691,"None","26521","translocase of inner mitochondrial membrane 8 homolog B","NS",0.263603497723358
"FAM107B",-2.54,-1.59,-0.606,0.545,0.692,"None","83641","family with sequence similarity 107 member B","NS",0.263603497723358
"NUDC",-1.06,3.01,-0.605,0.546,0.693,"None","10726","nuclear distribution C, dynein complex regulator","NS",0.262807357295263
"NOCT",3.88,-2.66,0.605,0.546,0.693,"None","25819","nocturnin","NS",0.262807357295263
"THG1L",-1.49,-0.597,-0.604,0.547,0.693,"--","54974","tRNA-histidine guanylyltransferase 1 like","NS",0.262012673666569
"RPS26",-4.02,2.61,-0.604,0.547,0.693,"None","6231","ribosomal protein S26","NS",0.262012673666569
"KIAA0319L",1.27,-0.462,0.603,0.547,0.693,"--","79932","KIAA0319 like","NS",0.262012673666569
"DNAL1",-2.55,-3.83,-0.604,0.547,0.693,"None","83544","dynein axonemal light chain 1","NS",0.262012673666569
"PCNP",-2.63,1.37,-0.603,0.548,0.694,"--","57092","PEST proteolytic signal containing nuclear protein","NS",0.261219441515631
"UCHL3",1.04,2.51,0.602,0.548,0.694,"None","7347","ubiquitin C-terminal hydrolase L3","NS",0.261219441515631
"ZNF830",-3.7,-4.9,-0.603,0.548,0.694,"None","91603","zinc finger protein 830","NS",0.261219441515631
"CEBPZOS",-2.67,-0.801,-0.601,0.549,0.694,"None","100505876","CEBPZ opposite strand","NS",0.260427655549908
"MACROD1",1.66,0.591,0.601,0.549,0.694,"None","28992","mono-ADP ribosylhydrolase 1","NS",0.260427655549908
"HBD",4.51,-0.133,0.601,0.549,0.695,"--","3045","hemoglobin subunit delta","NS",0.260427655549908
"POLR2J",-3.28,-2.69,-0.6,0.549,0.695,"None","5439","RNA polymerase II subunit J","NS",0.260427655549908
"MLYCD",-1.31,0.926,-0.599,0.55,0.696,"None","23417","malonyl-CoA decarboxylase","NS",0.259637310505756
"RRAS",2.36,0.434,0.599,0.55,0.696,"Non-endocrine","6237","RAS related","NS",0.259637310505756
"SBSN",4.93,-3.81,0.597,0.551,0.697,"None","374897","suprabasin","NS",0.258848401148215
"HAPLN4",-2.23,-0.765,-0.598,0.551,0.696,"None","404037","hyaluronan and proteoglycan link protein 4","NS",0.258848401148215
"SPG21",1.8,-0.943,0.597,0.551,0.697,"--","51324","SPG21 abhydrolase domain containing, maspardin","NS",0.258848401148215
"PEX26",2.94,-0.81,0.598,0.551,0.696,"--","55670","peroxisomal biogenesis factor 26","NS",0.258848401148215
"SLC4A7",-3.06,-3.49,-0.598,0.551,0.696,"None","9497","solute carrier family 4 member 7","NS",0.258848401148215
"C19orf53",-2.8,-0.858,-0.596,0.552,0.698,"None","28974","chromosome 19 open reading frame 53","NS",0.258060922270801
"NUDT11",-2.27,-2.36,-0.596,0.552,0.697,"None","55190","nudix hydrolase 11","NS",0.258060922270801
"CDSN",-3.27,-2.11,-0.595,0.553,0.698,"None","1041","corneodesmosin","NS",0.257274868695302
"WDR24",-1.76,-0.417,-0.594,0.553,0.698,"None","84219","WD repeat domain 24","NS",0.257274868695302
"MRTFB",1.35,-0.531,0.593,0.554,0.7,"None","57496","myocardin related transcription factor B","NS",0.25649023527157
"MRI1",2.16,1.08,0.593,0.554,0.699,"None","84245","methylthioribose-1-phosphate isomerase 1","NS",0.25649023527157
"GMPPA",1.16,2.16,0.592,0.555,0.7,"None","29926","GDP-mannose pyrophosphorylase A","NS",0.255707016877324
"CRYL1",-1.25,2.27,-0.591,0.555,0.7,"--","51084","crystallin lambda 1","NS",0.255707016877324
"TRPV2",3.62,-4.37,0.592,0.555,0.7,"None","51393","transient receptor potential cation channel subfamily V member 2","NS",0.255707016877324
"UBL3",-1.88,-0.63,-0.592,0.555,0.7,"None","5412","ubiquitin like 3","NS",0.255707016877324
"RIOK1",-1.88,-2,-0.592,0.555,0.7,"--","83732","RIO kinase 1","NS",0.255707016877324
"SEC11A",-1.44,2.04,-0.59,0.556,0.701,"--","23478","SEC11 homolog A, signal peptidase complex subunit","NS",0.254925208417942
"ROR2",-3.51,-2.51,-0.59,0.556,0.701,"None","4920","receptor tyrosine kinase like orphan receptor 2","NS",0.254925208417942
"MTCL1",2.33,2.31,0.589,0.557,0.701,"None","23255","microtubule crosslinking factor 1","NS",0.254144804826271
"FADS1",-3.88,-2.27,-0.588,0.557,0.702,"None","3992","fatty acid desaturase 1","NS",0.254144804826271
"GSKIP",-2.41,-0.596,-0.589,0.557,0.701,"--","51527","GSK3B interacting protein","NS",0.254144804826271
"PYROXD1",-2.97,-2.41,-0.589,0.557,0.701,"--","79912","pyridine nucleotide-disulphide oxidoreductase domain 1","NS",0.254144804826271
"SLC41A1",1.9,0.539,0.588,0.558,0.702,"None","254428","solute carrier family 41 member 1","NS",0.253365801062421
"KRT3",-7.2,-2.35,-0.587,0.558,0.702,"--","3850","keratin 3","NS",0.253365801062421
"SULT1A4",-4.45,-1.8,-0.587,0.558,0.702,"--","445329","sulfotransferase family 1A member 4","NS",0.253365801062421
"GON7",4.42,-5.54,0.587,0.558,0.702,"--","84520","GON7 subunit of KEOPS complex","NS",0.253365801062421
"ARHGEF10L",1.11,0.15,0.585,0.559,0.703,"None","55160","Rho guanine nucleotide exchange factor 10 like","NS",0.252588192113577
"TRIO",1.2,-0.791,0.584,0.56,0.704,"None","7204","trio Rho guanine nucleotide exchange factor","NS",0.2518119729938
"DDR1",-2.02,-0.254,-0.584,0.56,0.704,"--","780","discoidin domain receptor tyrosine kinase 1","NS",0.2518119729938
"SGPP1",1.86,-1.12,0.584,0.56,0.704,"None","81537","sphingosine-1-phosphate phosphatase 1","NS",0.2518119729938
"SIAE",-1.42,0.526,-0.584,0.561,0.704,"None","54414","sialic acid acetylesterase","NS",0.251037138743839
"SMG9",-1.58,-1.04,-0.583,0.561,0.705,"None","56006","SMG9 nonsense mediated mRNA decay factor","NS",0.251037138743839
"LATS1",-1.95,-1.39,-0.583,0.561,0.704,"None","9113","large tumor suppressor kinase 1","NS",0.251037138743839
"NAPRT",2.96,1.28,0.583,0.561,0.704,"None","93100","nicotinate phosphoribosyltransferase","NS",0.251037138743839
"PON1",-3.38,-2.25,-0.581,0.562,0.705,"None","5444","paraoxonase 1","NS",0.250263684430939
"CCDC9B",3.62,-3.43,0.58,0.563,0.706,"None","388115","coiled-coil domain containing 9B","NS",0.249491605148654
"TUBB2A",-1.95,3.13,-0.58,0.563,0.706,"None","7280","tubulin beta 2A class IIa","NS",0.249491605148654
"VANGL1",-3.42,-5.11,-0.58,0.563,0.707,"Non-endocrine","81839","VANGL planar cell polarity protein 1","NS",0.249491605148654
"SYNGR1",-1.27,0.79,-0.58,0.563,0.706,"--","9145","synaptogyrin 1","NS",0.249491605148654
"JMJD7",-1.83,-1.19,-0.578,0.564,0.707,"None","100137047","jumonji domain containing 7","NS",0.248720896016658
"LETM2",-2.57,-4.01,-0.579,0.564,0.707,"None","137994","leucine zipper and EF-hand containing transmembrane protein 2","NS",0.248720896016658
"TGFB1I1",-2.84,-1.26,-0.578,0.564,0.707,"None","7041","transforming growth factor beta 1 induced transcript 1","NS",0.248720896016658
"YRDC",-1.93,-1.46,-0.578,0.564,0.707,"None","79693","yrdC N6-threonylcarbamoyltransferase domain containing","NS",0.248720896016658
"GAREM1",-3.03,-2.55,-0.577,0.565,0.708,"Non-endocrine","64762","GRB2 associated regulator of MAPK1 subtype 1","NS",0.247951552180562
"SORBS1",1.65,0.246,0.576,0.566,0.708,"None","10580","sorbin and SH3 domain containing 1","NS",0.247183568811729
"XKR7",-3.78,-5.55,-0.576,0.566,0.708,"None","343702","XK related 7","NS",0.247183568811729
"CEP192",2.96,0.414,0.576,0.566,0.708,"--","55125","centrosomal protein 192","NS",0.247183568811729
"PTMA",3.16,2.57,0.575,0.566,0.709,"Non-endocrine","5757","prothymosin alpha","NS",0.247183568811729
"ST3GAL1",1.74,-1.7,0.576,0.566,0.708,"None","6482","ST3 beta-galactoside alpha-2,3-sialyltransferase 1","NS",0.247183568811729
"PYGO2",-2.43,-2.33,-0.575,0.566,0.709,"None","90780","pygopus family PHD finger 2","NS",0.247183568811729
"NID1",2.58,0.183,0.574,0.567,0.709,"None","4811","nidogen 1","NS",0.246416941107093
"SELENOS",-2.08,-0.915,-0.573,0.567,0.71,"None","55829","selenoprotein S","NS",0.246416941107093
"ANKRD13A",-1.07,-0.605,-0.574,0.567,0.709,"--","88455","ankyrin repeat domain 13A","NS",0.246416941107093
"TUBB3",-1.57,3.94,-0.572,0.568,0.711,"None","10381","tubulin beta 3 class III","NS",0.245651664288981
"ARAP1",-1.11,-0.323,-0.573,0.568,0.71,"None","116985","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1","NS",0.245651664288981
"SLC4A8",1.66,-1.99,0.572,0.568,0.711,"Endocrine","9498","solute carrier family 4 member 8","NS",0.245651664288981
"ATR",1.96,-2.37,0.571,0.569,0.711,"None","545","ATR serine/threonine kinase","NS",0.244887733604929
"FASTKD3",-1.85,-1.01,-0.572,0.569,0.711,"None","79072","FAST kinase domains 3","NS",0.244887733604929
"SH3D19",-2.34,-1.94,-0.569,0.57,0.712,"None","152503","SH3 domain containing 19","NS",0.244125144327509
"UGT8",1.21,-0.258,0.57,0.57,0.712,"None","7368","UDP glycosyltransferase 8","NS",0.244125144327509
"C12orf4",-2.48,-2.37,-0.568,0.571,0.713,"None","57102","chromosome 12 open reading frame 4","NS",0.243363891754152
"CTSB",-1.72,4.06,-0.567,0.572,0.714,"--","1508","cathepsin B","NS",0.242603971206976
"DUSP26",-2.47,-2.07,-0.567,0.572,0.714,"Endocrine","78986","dual specificity phosphatase 26","NS",0.242603971206976
"FN3KRP",1.55,0.779,0.567,0.572,0.714,"--","79672","fructosamine 3 kinase related protein","NS",0.242603971206976
"PDCL",-1.2,-0.284,-0.565,0.573,0.715,"None","5082","phosducin like","NS",0.24184537803261
"KIF1A",1.29,1.37,0.566,0.573,0.715,"None","547","kinesin family member 1A","NS",0.24184537803261
"AIFM2",-1.65,0.309,-0.565,0.573,0.715,"--","84883","apoptosis inducing factor mitochondria associated 2","NS",0.24184537803261
"SMG6",-1.92,-1.58,-0.563,0.574,0.716,"--","23293","SMG6 nonsense mediated mRNA decay factor","NS",0.241088107602027
"MORC3",-1.72,-1.32,-0.563,0.574,0.716,"None","23515","MORC family CW-type zinc finger 3","NS",0.241088107602027
"GUCY1A2",3.06,-2.02,0.564,0.574,0.715,"None","2977","guanylate cyclase 1 soluble subunit alpha 2","NS",0.241088107602027
"LTBP3",-2.5,1.96,-0.564,0.574,0.715,"None","4054","latent transforming growth factor beta binding protein 3","NS",0.241088107602027
"MT-ND1",-1.83,-1.14,-0.563,0.574,0.716,"None","4535","mitochondrially encoded NADH dehydrogenase 1","NS",0.241088107602027
"SAMD1",2.67,-2.34,0.564,0.574,0.715,"None","90378","sterile alpha motif domain containing 1","NS",0.241088107602027
"PCMTD1",-1.55,-0.677,-0.562,0.575,0.716,"None","115294","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1","NS",0.24033215531037
"MCAM",-2.38,-0.206,-0.562,0.575,0.716,"None","4162","melanoma cell adhesion molecule","NS",0.24033215531037
"POP7",-1.52,-0.893,-0.561,0.576,0.716,"None","10248","POP7 homolog, ribonuclease P/MRP subunit","NS",0.239577516576788
"AKAP11",-2.88,-3.01,-0.561,0.576,0.716,"None","11215","A-kinase anchoring protein 11","NS",0.239577516576788
"CLCN7",-1.23,0.18,-0.56,0.576,0.716,"--","1186","chloride voltage-gated channel 7","NS",0.239577516576788
"REEP3",-1.37,-0.825,-0.561,0.576,0.716,"None","221035","receptor accessory protein 3","NS",0.239577516576788
"MPG",1.27,-0.477,0.561,0.576,0.716,"--","4350","N-methylpurine DNA glycosylase","NS",0.239577516576788
"RFK",-1.02,-0.0402,-0.561,0.576,0.716,"None","55312","riboflavin kinase","NS",0.239577516576788
"MACROH2A2",-1.88,3.51,-0.561,0.576,0.716,"None","55506","macroH2A.2 histone","NS",0.239577516576788
"CNTROB",1.81,-1.1,0.559,0.577,0.717,"--","116840","centrobin, centriole duplication and spindle assembly protein","NS",0.238824186844269
"HSPA1A",1.21,5.53,0.559,0.577,0.717,"None","3303","heat shock protein family A (Hsp70) member 1A","NS",0.238824186844269
"NBR1",1.68,-0.972,0.56,0.577,0.717,"--","4077","NBR1 autophagy cargo receptor","NS",0.238824186844269
"NQO2",4.15,0.87,0.559,0.577,0.717,"--","4835","N-ribosyldihydronicotinamide:quinone reductase 2","NS",0.238824186844269
"C16orf70",1.9,-2.37,0.559,0.577,0.717,"None","80262","chromosome 16 open reading frame 70","NS",0.238824186844269
"SERBP1",1.51,2.59,0.557,0.578,0.718,"--","26135","SERPINE1 mRNA binding protein 1","NS",0.238072161579471
"ODF2",-2.22,-0.976,-0.557,0.578,0.718,"--","4957","outer dense fiber of sperm tails 2","NS",0.238072161579471
"ARHGAP12",1.12,-0.565,0.557,0.578,0.718,"None","94134","Rho GTPase activating protein 12","NS",0.238072161579471
"PTPRM",-2.73,-2.55,-0.556,0.579,0.719,"--","5797","protein tyrosine phosphatase receptor type M","NS",0.237321436272564
"DNM3",-2.46,-3.24,-0.555,0.58,0.719,"None","26052","dynamin 3","NS",0.236572006437063
"JUNB",1.74,0.537,0.554,0.58,0.72,"None","3726","JunB proto-oncogene, AP-1 transcription factor subunit","NS",0.236572006437063
"ZBTB45",2.26,-2.54,0.554,0.58,0.72,"None","84878","zinc finger and BTB domain containing 45","NS",0.236572006437063
"TIMM8A",1.85,-2.38,0.554,0.581,0.72,"None","1678","translocase of inner mitochondrial membrane 8A","NS",0.235823867609669
"CD3EAP",-1.34,-0.967,-0.551,0.582,0.722,"None","10849","CD3e molecule associated protein","NS",0.235077015350112
"FNDC3A",-1.03,1.31,-0.551,0.582,0.722,"None","22862","fibronectin type III domain containing 3A","NS",0.235077015350112
"CPNE8",-1.67,-1.44,-0.55,0.583,0.722,"None","144402","copine 8","NS",0.234331445240986
"CHAMP1",-1.13,-1.01,-0.55,0.583,0.722,"None","283489","chromosome alignment maintaining phosphoprotein 1","NS",0.234331445240986
"NKIRAS2",-1.38,-0.895,-0.55,0.583,0.722,"None","28511","NFKB inhibitor interacting Ras like 2","NS",0.234331445240986
"ITGB5",-2.22,-2.12,-0.55,0.583,0.722,"None","3693","integrin subunit beta 5","NS",0.234331445240986
"ATG101",4.55,-5.65,0.55,0.583,0.722,"--","60673","autophagy related 101","NS",0.234331445240986
"BMERB1",1.7,-0.75,0.551,0.583,0.722,"None","89927","bMERB domain containing 1","NS",0.234331445240986
"HSPA5",-1.27,6.61,-0.549,0.584,0.722,"None","3309","heat shock protein family A (Hsp70) member 5","NS",0.233587152887601
"RRP15",1.47,-0.66,0.549,0.584,0.723,"--","51018","ribosomal RNA processing 15 homolog","NS",0.233587152887601
"HDDC2",-1.5,0.9,-0.549,0.584,0.722,"--","51020","HD domain containing 2","NS",0.233587152887601
"BUD23",1.55,-1.04,0.548,0.585,0.723,"--","114049","BUD23 rRNA methyltransferase and ribosome maturation factor","NS",0.23284413391782
"CAMSAP1",-1.12,-1.09,-0.548,0.585,0.723,"None","157922","calmodulin regulated spectrin associated protein 1","NS",0.23284413391782
"NME7",1.04,0.0632,0.547,0.585,0.724,"None","29922","NME/NM23 family member 7","NS",0.23284413391782
"TTC17",1.53,-0.811,0.547,0.585,0.724,"--","55761","tetratricopeptide repeat domain 17","NS",0.23284413391782
"ZKSCAN8",-2.93,-4.03,-0.548,0.585,0.723,"None","7745","zinc finger with KRAB and SCAN domains 8","NS",0.23284413391782
"POLI",-2.49,-3.27,-0.546,0.586,0.724,"--","11201","DNA polymerase iota","NS",0.232102383981909
"BNIP3",1.57,-1.91,0.546,0.586,0.724,"Non-endocrine","664","BCL2 interacting protein 3","NS",0.232102383981909
"TAF5",-2.47,-1.53,-0.543,0.588,0.726,"None","6877","TATA-box binding protein associated factor 5","NS",0.230622673923862
"ARMC9",1.35,0.196,0.543,0.588,0.726,"--","80210","armadillo repeat containing 9","NS",0.230622673923862
"EXT1",1.82,-1.28,0.541,0.589,0.727,"Non-endocrine","2131","exostosin glycosyltransferase 1","NS",0.229884705212898
"RNF115",-2.21,-3.42,-0.542,0.589,0.727,"--","27246","ring finger protein 115","NS",0.229884705212898
"CBX8",-1.28,-0.559,-0.541,0.589,0.727,"None","57332","chromobox 8","NS",0.229884705212898
"PLPP1",-2.25,-0.656,-0.541,0.589,0.727,"None","8611","phospholipid phosphatase 1","NS",0.229884705212898
"USP6NL",-2.68,-2.22,-0.542,0.589,0.727,"None","9712","USP6 N-terminal like","NS",0.229884705212898
"MAFK",2.57,-3.73,0.54,0.59,0.728,"None","7975","MAF bZIP transcription factor K","NS",0.229147988357856
"ANGEL2",1.9,-1.87,0.54,0.59,0.728,"--","90806","angel homolog 2","NS",0.229147988357856
"INPP5A",1.84,-1.64,0.539,0.591,0.728,"None","3632","inositol polyphosphate-5-phosphatase A","NS",0.228412519118745
"TUT1",-1.62,-1.98,-0.539,0.591,0.728,"None","64852","terminal uridylyl transferase 1, U6 snRNA-specific","NS",0.228412519118745
"PPIL4",-1.17,-0.0162,-0.539,0.591,0.728,"--","85313","peptidylprolyl isomerase like 4","NS",0.228412519118745
"MON2",-1.05,1.33,-0.537,0.592,0.73,"None","23041","MON2 homolog, regulator of endosome-to-Golgi trafficking","NS",0.22767829327708
"PTOV1",-2.21,-3.44,-0.537,0.592,0.73,"None","53635","PTOV1 extended AT-hook containing adaptor protein","NS",0.22767829327708
"EHHADH",-0.997,0.719,-0.535,0.593,0.731,"None","1962","enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase","NS",0.226945306635737
"UBAP1",1.7,-1.13,0.535,0.593,0.731,"None","51271","ubiquitin associated protein 1","NS",0.226945306635737
"GRAMD1A",-1.73,-1.1,-0.535,0.593,0.731,"None","57655","GRAM domain containing 1A","NS",0.226945306635737
"GOLM1",1.24,0.345,0.535,0.594,0.731,"--","51280","golgi membrane protein 1","NS",0.226213555018806
"ACAP3",-3.5,-4.4,-0.532,0.595,0.733,"None","116983","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3","NS",0.22548303427145
"GRAMD4",1.87,0.165,0.533,0.595,0.732,"None","23151","GRAM domain containing 4","NS",0.22548303427145
