"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"RDH13",-0.926,0.106,-0.288,0.774,0.876,"--","112724","retinol dehydrogenase 13","NS",0.111259039317107
"PGM2",-0.699,2.19,-0.287,0.774,0.876,"None","55276","phosphoglucomutase 2","NS",0.111259039317107
"NYAP2",-2.22,-5.25,-0.288,0.774,0.876,"None","57624","neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2","NS",0.111259039317107
"NFYC",0.598,0.34,0.287,0.775,0.876,"--","4802","nuclear transcription factor Y subunit gamma","NS",0.11069829749369
"ABHD17B",0.923,-1.16,0.287,0.775,0.876,"--","51104","abhydrolase domain containing 17B","NS",0.11069829749369
"MOCOS",-2.36,0.171,-0.287,0.775,0.876,"Non-endocrine","55034","molybdenum cofactor sulfurase","NS",0.11069829749369
"ACAD10",0.78,-0.543,0.286,0.775,0.877,"--","80724","acyl-CoA dehydrogenase family member 10","NS",0.11069829749369
"KNOP1",-1.06,-1.67,-0.285,0.776,0.877,"None","400506","lysine rich nucleolar protein 1","NS",0.110138278741812
"CRB3",-1.46,-3.23,-0.285,0.776,0.877,"--","92359","crumbs cell polarity complex component 3","NS",0.110138278741812
"NRXN2",-2.47,-1.12,-0.286,0.776,0.877,"None","9379","neurexin 2","NS",0.110138278741812
"HLA-A",1.06,2.83,0.283,0.777,0.878,"None","3105","major histocompatibility complex, class I, A","NS",0.109578981199086
"IRF3",-1.2,0.642,-0.284,0.777,0.878,"None","3661","interferon regulatory factor 3","NS",0.109578981199086
"PTGS2",-2.38,-3.4,-0.284,0.777,0.878,"None","5743","prostaglandin-endoperoxide synthase 2","NS",0.109578981199086
"CFAP36",1.04,-1.73,0.282,0.778,0.878,"--","112942","cilia and flagella associated protein 36","NS",0.109020403010311
"ENOSF1",-1.17,0.331,-0.283,0.778,0.878,"None","55556","enolase superfamily member 1","NS",0.109020403010311
"POLR3B",0.899,-1.3,0.283,0.778,0.878,"None","55703","RNA polymerase III subunit B","NS",0.109020403010311
"TMEM236",1.74,-1.49,0.283,0.778,0.878,"None","653567","transmembrane protein 236","NS",0.109020403010311
"MCRS1",-1.05,-1.62,-0.281,0.779,0.878,"--","10445","microspherule protein 1","NS",0.108462542327436
"SLC25A53",-1,-0.169,-0.281,0.779,0.878,"None","401612","solute carrier family 25 member 53","NS",0.108462542327436
"SNX14",-0.603,-2.37,-0.281,0.779,0.878,"--","57231","sorting nexin 14","NS",0.108462542327436
"ALPK3",-0.675,1.08,-0.281,0.779,0.878,"Endocrine","57538","alpha kinase 3","NS",0.108462542327436
"SRI",-0.596,3.65,-0.281,0.779,0.878,"--","6717","sorcin","NS",0.108462542327436
"ATG4C",-1.09,-2.63,-0.282,0.779,0.878,"None","84938","autophagy related 4C cysteine peptidase","NS",0.108462542327436
"UBE2L6",-0.909,-0.45,-0.281,0.779,0.878,"None","9246","ubiquitin conjugating enzyme E2 L6","NS",0.108462542327436
"EVI5L",0.619,-1.1,0.28,0.78,0.879,"--","115704","ecotropic viral integration site 5 like","NS",0.10790539730952
"TIMM10",1.09,0.382,0.28,0.78,0.879,"None","26519","translocase of inner mitochondrial membrane 10","NS",0.10790539730952
"HBA1",-2.2,4.25,-0.279,0.781,0.879,"None","3039","hemoglobin subunit alpha 1","NS",0.1073489661227
"RPL15",-1.47,3.77,-0.278,0.781,0.879,"--","6138","ribosomal protein L15","NS",0.1073489661227
"GSTCD",1.04,-2.43,0.279,0.781,0.879,"None","79807","glutathione S-transferase C-terminal domain containing","NS",0.1073489661227
"MAB21L4",-1.84,-1.78,-0.279,0.781,0.879,"None","79919","mab-21 like 4","NS",0.1073489661227
"TUBB6",1.25,1.14,0.279,0.781,0.879,"None","84617","tubulin beta 6 class V","NS",0.1073489661227
"OLFM4",-4.21,0.0634,-0.278,0.782,0.879,"None","10562","olfactomedin 4","NS",0.106793246940152
"FAM241A",-0.853,-0.687,-0.278,0.782,0.879,"None","132720","family with sequence similarity 241 member A","NS",0.106793246940152
"SETX",-1.4,-2.14,-0.277,0.782,0.879,"None","23064","senataxin","NS",0.106793246940152
"B4GALNT3",-0.932,-1.44,-0.277,0.782,0.879,"Endocrine","283358","beta-1,4-N-acetyl-galactosaminyltransferase 3","NS",0.106793246940152
"NSUN5",-0.72,-0.909,-0.277,0.782,0.879,"--","55695","NOP2/Sun RNA methyltransferase 5","NS",0.106793246940152
"LMBRD1",1.25,-2.83,0.277,0.782,0.879,"--","55788","LMBR1 domain containing 1","NS",0.106793246940152
"RAB32",-0.939,-0.176,-0.276,0.783,0.88,"None","10981","RAB32, member RAS oncogene family","NS",0.106238237942057
"FRG1",-0.546,-0.435,-0.275,0.783,0.88,"--","2483","FSHD region gene 1","NS",0.106238237942057
"TRAPPC10",0.559,-1.19,0.276,0.783,0.88,"None","7109","trafficking protein particle complex 10","NS",0.106238237942057
"RBP5",-2.1,-0.0462,-0.276,0.783,0.88,"None","83758","retinol binding protein 5","NS",0.106238237942057
"TSTD1",1.64,0.75,0.273,0.785,0.882,"None","100131187","thiosulfate sulfurtransferase like domain containing 1","NS",0.105130343254747
"KDM2A",0.56,-0.262,0.273,0.785,0.882,"None","22992","lysine demethylase 2A","NS",0.105130343254747
"ATP8B1",-1.46,-2.24,-0.274,0.785,0.881,"Non-endocrine","5205","ATPase phospholipid transporting 8B1","NS",0.105130343254747
"AZGP1",1.36,-0.295,0.273,0.785,0.882,"Non-endocrine","563","alpha-2-glycoprotein 1, zinc-binding","NS",0.105130343254747
"ISG15",-1.34,0.0268,-0.273,0.785,0.882,"None","9636","ISG15 ubiquitin like modifier","NS",0.105130343254747
"DPM3",-0.947,1.75,-0.272,0.786,0.882,"None","54344","dolichyl-phosphate mannosyltransferase subunit 3, regulatory","NS",0.104577453960592
"TRMT13",-1.9,-4.26,-0.272,0.786,0.882,"None","54482","tRNA methyltransferase 13 homolog","NS",0.104577453960592
"WDR41",0.664,-1.01,0.272,0.786,0.882,"--","55255","WD repeat domain 41","NS",0.104577453960592
"TTC17",0.768,-0.807,0.27,0.787,0.883,"--","55761","tetratricopeptide repeat domain 17","NS",0.104025267640935
"PRPF4B",-0.534,-0.646,-0.271,0.787,0.883,"--","8899","pre-mRNA processing factor 4B","NS",0.104025267640935
"ATP5MG",1.07,3.94,0.27,0.788,0.883,"None","10632","ATP synthase membrane subunit g","NS",0.103473782510445
"ZBTB38",1.84,-4.05,0.269,0.788,0.883,"None","253461","zinc finger and BTB domain containing 38","NS",0.103473782510445
"ZNF330",1.8,-5.48,0.269,0.788,0.883,"None","27309","zinc finger protein 330","NS",0.103473782510445
"HERC5",0.677,-1.49,0.269,0.788,0.883,"None","51191","HECT and RLD domain containing E3 ubiquitin protein ligase 5","NS",0.103473782510445
"HACE1",-0.735,-1.65,-0.269,0.788,0.883,"None","57531","HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1","NS",0.103473782510445
"AGTPBP1",0.802,-2.75,0.268,0.789,0.884,"--","23287","ATP/GTP binding protein 1","NS",0.10292299679058
"TGFBR3",-0.848,-0.915,-0.268,0.789,0.884,"Endocrine","7049","transforming growth factor beta receptor 3","NS",0.10292299679058
"SLC18B1",-0.794,-1.16,-0.267,0.79,0.884,"--","116843","solute carrier family 18 member B1","NS",0.102372908709559
"MICOS10",1.1,-1.36,0.266,0.791,0.885,"--","440574","mitochondrial contact site and cristae organizing system subunit 10","NS",0.101823516502323
"PARP14",0.788,-1.2,0.266,0.791,0.885,"None","54625","poly(ADP-ribose) polymerase family member 14","NS",0.101823516502323
"PYROXD1",-1.35,-2.42,-0.265,0.791,0.886,"--","79912","pyridine nucleotide-disulphide oxidoreductase domain 1","NS",0.101823516502323
"POLG2",-1.23,0.059,-0.265,0.792,0.886,"None","11232","DNA polymerase gamma 2, accessory subunit","NS",0.101274818410506
"CUL9",-0.722,-1.14,-0.264,0.792,0.886,"--","23113","cullin 9","NS",0.101274818410506
"MANF",0.728,1.53,0.265,0.792,0.886,"None","7873","mesencephalic astrocyte derived neurotrophic factor","NS",0.101274818410506
"CPQ",-0.936,3.4,-0.264,0.793,0.886,"None","10404","carboxypeptidase Q","NS",0.100726812682396
"F13A1",1.69,-0.0519,0.262,0.793,0.887,"None","2162","coagulation factor XIII A chain","NS",0.100726812682396
"NME3",0.555,3.57,0.263,0.793,0.887,"None","4832","NME/NM23 nucleoside diphosphate kinase 3","NS",0.100726812682396
"ATP5ME",-0.923,3.44,-0.263,0.793,0.886,"None","521","ATP synthase membrane subunit e","NS",0.100726812682396
"REG1A",3.4,0.917,0.263,0.793,0.886,"Non-endocrine","5967","regenerating family member 1 alpha","NS",0.100726812682396
"POLI",1.21,-3.27,0.262,0.794,0.887,"--","11201","DNA polymerase iota","NS",0.100179497572904
"ASXL2",1.31,-3.65,0.261,0.795,0.888,"None","55252","ASXL transcriptional regulator 2","NS",0.0996328713435297
"SELENON",1.14,-3.19,0.26,0.795,0.888,"--","57190","selenoprotein N","NS",0.0996328713435297
"SPG11",-0.78,-2.15,-0.261,0.795,0.888,"None","80208","SPG11 vesicle trafficking associated, spatacsin","NS",0.0996328713435297
"ZBED1",-0.968,-1.74,-0.26,0.795,0.888,"None","9189","zinc finger BED-type containing 1","NS",0.0996328713435297
"ABCA7",-0.61,-0.202,-0.258,0.796,0.888,"None","10347","ATP binding cassette subfamily A member 7","NS",0.0990869322623309
"UNC13D",1.57,-2.05,0.259,0.796,0.888,"None","201294","unc-13 homolog D","NS",0.0990869322623309
"R3HCC1",1.2,-0.469,0.259,0.796,0.888,"None","203069","R3H domain and coiled-coil containing 1","NS",0.0990869322623309
"SWAP70",0.497,0.47,0.259,0.796,0.888,"None","23075","switching B cell complex subunit SWAP70","NS",0.0990869322623309
"ARRB1",1.06,0.32,0.259,0.796,0.888,"Non-endocrine","408","arrestin beta 1","NS",0.0990869322623309
"MAZ",0.777,-1.15,0.259,0.796,0.888,"--","4150","MYC associated zinc finger protein","NS",0.0990869322623309
"UBE2A",-1.1,0.271,-0.259,0.796,0.888,"--","7319","ubiquitin conjugating enzyme E2 A","NS",0.0990869322623309
"ATP5MF",0.685,1.99,0.26,0.796,0.888,"None","9551","ATP synthase membrane subunit f","NS",0.0990869322623309
"HLA-C",1.1,2.31,0.258,0.797,0.888,"None","3107","major histocompatibility complex, class I, C","NS",0.0985416786038876
"RASAL1",1.53,-4.93,0.257,0.797,0.889,"None","8437","RAS protein activator like 1","NS",0.0985416786038876
"MOSPD2",0.653,-1.1,0.257,0.798,0.889,"None","158747","motile sperm domain containing 2","NS",0.0979971086492706
"SMG1",0.722,-1.44,0.257,0.798,0.889,"None","23049","SMG1 nonsense mediated mRNA decay associated PI3K related kinase","NS",0.0979971086492706
"MYO7A",-1.18,-1.44,-0.256,0.798,0.889,"None","4647","myosin VIIA","NS",0.0979971086492706
"RPS25",-0.757,5.3,-0.256,0.798,0.889,"None","6230","ribosomal protein S25","NS",0.0979971086492706
"UGDH",-1.32,4.55,-0.255,0.799,0.89,"None","7358","UDP-glucose 6-dehydrogenase","NS",0.0974532206860086
"PLOD3",-0.519,1.63,-0.255,0.799,0.89,"--","8985","procollagen-lysine,2-oxoglutarate 5-dioxygenase 3","NS",0.0974532206860086
"SERPINE2",1.1,1.31,0.254,0.8,0.891,"None","5270","serpin family E member 2","NS",0.0969100130080564
"TUSC2",1.49,-0.331,0.252,0.801,0.891,"--","11334","tumor suppressor 2, mitochondrial calcium regulator","NS",0.0963674839157623
"PTGFRN",1.21,0.396,0.253,0.801,0.891,"None","5738","prostaglandin F2 receptor inhibitor","NS",0.0963674839157623
"CNN1",-1.51,-0.736,-0.251,0.802,0.892,"None","1264","calponin 1","NS",0.0958256317158365
"SLC25A30",0.851,-1.88,0.252,0.802,0.892,"None","253512","solute carrier family 25 member 30","NS",0.0958256317158365
"RPL6",-1.13,4.62,-0.251,0.802,0.892,"None","6128","ribosomal protein L6","NS",0.0958256317158365
"RPS26",-1.71,2.62,-0.251,0.802,0.892,"None","6231","ribosomal protein S26","NS",0.0958256317158365
"AZI2",0.7,-1.24,0.25,0.803,0.892,"--","64343","5-azacytidine induced 2","NS",0.095284454721319
"LCMT2",-0.834,-1.79,-0.25,0.803,0.892,"None","9836","leucine carboxyl methyltransferase 2","NS",0.095284454721319
"PLXNC1",-1.01,-1.4,-0.248,0.804,0.893,"None","10154","plexin C1","NS",0.0947439512515487
"DSC2",0.68,1.83,0.249,0.804,0.893,"None","1824","desmocollin 2","NS",0.0947439512515487
"POLRMT",-0.724,-1.37,-0.248,0.804,0.893,"--","5442","RNA polymerase mitochondrial","NS",0.0947439512515487
"TPM1",1.04,0.718,0.248,0.804,0.893,"Non-endocrine","7168","tropomyosin 1","NS",0.0947439512515487
"MAK16",1.19,-2.31,0.249,0.804,0.893,"None","84549","MAK16 homolog","NS",0.0947439512515487
"TPST1",-0.656,-1.75,-0.249,0.804,0.893,"None","8460","tyrosylprotein sulfotransferase 1","NS",0.0947439512515487
"SLC39A10",-1.37,-1.53,-0.247,0.805,0.893,"None","57181","solute carrier family 39 member 10","NS",0.0942041196321315
"PVR",0.581,0.443,0.248,0.805,0.893,"None","5817","PVR cell adhesion molecule","NS",0.0942041196321315
"SDCBP",-0.854,-0.0121,-0.248,0.805,0.893,"None","6386","syndecan binding protein","NS",0.0942041196321315
"RMDN2",0.792,-1.81,0.246,0.806,0.894,"None","151393","regulator of microtubule dynamics 2","NS",0.0936649581949093
"HAUS5",-1.58,-4.26,-0.246,0.806,0.894,"--","23354","HAUS augmin like complex subunit 5","NS",0.0936649581949093
"GPN2",1.8,-5.76,0.246,0.806,0.894,"--","54707","GPN-loop GTPase 2","NS",0.0936649581949093
"ZNF503",-0.844,-2.63,-0.246,0.806,0.894,"None","84858","zinc finger protein 503","NS",0.0936649581949093
"SOX13",1.61,-4.63,0.247,0.806,0.894,"None","9580","SRY-box transcription factor 13","NS",0.0936649581949093
"SUPT7L",0.934,-1.56,0.246,0.806,0.894,"--","9913","SPT7 like, STAGA complex subunit gamma","NS",0.0936649581949093
"MPV17",0.948,-0.848,0.245,0.807,0.894,"--","4358","mitochondrial inner membrane protein MPV17","NS",0.0931264652779296
"ALG2",0.479,1.32,0.245,0.807,0.894,"None","85365","ALG2 alpha-1,3/1,6-mannosyltransferase","NS",0.0931264652779296
"P4HB",-0.838,5.39,-0.244,0.808,0.895,"None","5034","prolyl 4-hydroxylase subunit beta","NS",0.0925886392254138
"IFIH1",-0.99,-2.3,-0.243,0.808,0.896,"None","64135","interferon induced with helicase C domain 1","NS",0.0925886392254138
"GAMT",1.06,1.17,0.242,0.809,0.896,"None","2593","guanidinoacetate N-methyltransferase","NS",0.0920514783877277
"DPH5",1.28,-3.7,0.242,0.809,0.896,"None","51611","diphthamide biosynthesis 5","NS",0.0920514783877277
"YJU2",-0.626,-1.84,-0.242,0.809,0.896,"None","55702","YJU2 splicing factor homolog","NS",0.0920514783877277
"SDC4",-1.7,-0.0328,-0.242,0.809,0.896,"None","6385","syndecan 4","NS",0.0920514783877277
"METRN",-0.81,-0.181,-0.243,0.809,0.896,"None","79006","meteorin, glial cell differentiation regulator","NS",0.0920514783877277
"FRA10AC1",-0.956,-2.05,-0.241,0.81,0.896,"None","118924","FRA10A associated CGG repeat 1","NS",0.0915149811213502
"SLC25A35",0.622,-0.639,0.24,0.81,0.896,"None","399512","solute carrier family 25 member 35","NS",0.0915149811213502
"RAB20",-0.67,-1.49,-0.241,0.81,0.896,"Non-endocrine","55647","RAB20, member RAS oncogene family","NS",0.0915149811213502
"TRMT11",-0.644,-1.18,-0.24,0.81,0.896,"--","60487","tRNA methyltransferase 11 homolog","NS",0.0915149811213502
"LNPEP",-0.456,1.2,-0.24,0.811,0.897,"None","4012","leucyl and cystinyl aminopeptidase","NS",0.0909791457888439
"TSR1",-0.568,-0.314,-0.238,0.812,0.898,"--","55720","TSR1 ribosome maturation factor","NS",0.0904439707588247
"NOC4L",0.547,-0.93,0.238,0.812,0.898,"--","79050","nucleolar complex associated 4 homolog","NS",0.0904439707588247
"HELZ",-0.569,-1.96,-0.238,0.812,0.898,"None","9931","helicase with zinc finger","NS",0.0904439707588247
"TTC14",2.53,-2.05,0.235,0.815,0.9,"None","151613","tetratricopeptide repeat domain 14","NS",0.0888423912600234
"SMC6",1.32,-2.71,0.234,0.815,0.901,"--","79677","structural maintenance of chromosomes 6","NS",0.0888423912600234
"SERPINB8",0.666,0.0406,0.234,0.816,0.901,"None","5271","serpin family B member 8","NS",0.0883098412461389
"TIMM22",0.478,0.386,0.232,0.817,0.902,"--","29928","translocase of inner mitochondrial membrane 22","NS",0.0877779434675845
"TMEM259",-1.08,-2.94,-0.232,0.817,0.902,"--","91304","transmembrane protein 259","NS",0.0877779434675845
"H2AC13",-0.58,8.24,-0.231,0.818,0.903,"--","8329","H2A clustered histone 13","NS",0.087246696328677
"MARF1",-0.707,-1.62,-0.231,0.818,0.903,"--","9665","meiosis regulator and mRNA stability factor 1","NS",0.087246696328677
"TMED3",0.739,0.981,0.229,0.819,0.904,"None","23423","transmembrane p24 trafficking protein 3","NS",0.0867160982395816
"GPX7",0.869,-1.6,0.229,0.819,0.904,"None","2882","glutathione peroxidase 7","NS",0.0867160982395816
"SLC33A1",-0.48,0.929,-0.229,0.819,0.904,"None","9197","solute carrier family 33 member 1","NS",0.0867160982395816
"AP2S1",0.503,3.17,0.228,0.82,0.904,"None","1175","adaptor related protein complex 2 subunit sigma 1","NS",0.0861861476162833
"TAB2",-0.719,-1.94,-0.228,0.82,0.904,"None","23118","TGF-beta activated kinase 1 (MAP3K7) binding protein 2","NS",0.0861861476162833
"IFI16",0.942,-0.98,0.228,0.82,0.904,"None","3428","interferon gamma inducible protein 16","NS",0.0861861476162833
"WDR5B",1.06,-3.38,0.228,0.82,0.904,"None","54554","WD repeat domain 5B","NS",0.0861861476162833
"SOAT1",-0.7,-0.982,-0.228,0.82,0.904,"--","6646","sterol O-acyltransferase 1","NS",0.0861861476162833
"TP53BP2",-0.626,-1.09,-0.228,0.82,0.904,"None","7159","tumor protein p53 binding protein 2","NS",0.0861861476162833
"MPZL1",0.714,-0.329,0.227,0.821,0.904,"None","9019","myelin protein zero like 1","NS",0.0856568428805592
"CPNE1",-1.32,1.87,-0.225,0.822,0.905,"None","8904","copine 1","NS",0.0851281824599496
"FUT8",-0.515,-0.265,-0.224,0.823,0.906,"None","2530","fucosyltransferase 8","NS",0.0846001647877302
"MED24",0.775,-2.69,0.224,0.823,0.906,"--","9862","mediator complex subunit 24","NS",0.0846001647877302
"GOLGA7B",-0.705,-0.835,-0.223,0.824,0.907,"None","401647","golgin A7 family member B","NS",0.0840727883028842
"KLHL26",1.08,-5.46,0.223,0.824,0.907,"None","55295","kelch like family member 26","NS",0.0840727883028842
"MRPL28",-0.446,0.123,-0.221,0.825,0.908,"--","10573","mitochondrial ribosomal protein L28","NS",0.0835460514500749
"RSAD1",-0.665,-0.601,-0.221,0.825,0.908,"--","55316","radical S-adenosyl methionine domain containing 1","NS",0.0835460514500749
"DNAJC3",-0.495,2.82,-0.222,0.825,0.908,"None","5611","DnaJ heat shock protein family (Hsp40) member C3","NS",0.0835460514500749
"URB1",0.932,-2.3,0.222,0.825,0.908,"None","9875","URB1 ribosome biogenesis homolog","NS",0.0835460514500749
"NT5C3B",-0.743,-1.89,-0.22,0.826,0.908,"--","115024","5'-nucleotidase, cytosolic IIIB","NS",0.0830199526796178
"METTL15",0.636,-1.1,0.22,0.826,0.908,"None","196074","methyltransferase like 15","NS",0.0830199526796178
"CCDC134",-0.541,-1.79,-0.22,0.826,0.908,"None","79879","coiled-coil domain containing 134","NS",0.0830199526796178
"CALD1",0.84,2.76,0.22,0.826,0.908,"None","800","caldesmon 1","NS",0.0830199526796178
"RPL14",-0.506,3.83,-0.22,0.826,0.908,"None","9045","ribosomal protein L14","NS",0.0830199526796178
"PRAF2",-0.744,2.2,-0.217,0.828,0.91,"None","11230","PRA1 domain family member 2","NS",0.0819696632151199
"FABP5",1.05,3.42,0.217,0.828,0.91,"None","2171","fatty acid binding protein 5","NS",0.0819696632151199
"PSD3",-1.31,-3.94,-0.218,0.828,0.91,"None","23362","pleckstrin and Sec7 domain containing 3","NS",0.0819696632151199
"MFF",-0.45,0.176,-0.217,0.828,0.91,"--","56947","mitochondrial fission factor","NS",0.0819696632151199
"CD34",-1.36,-1.76,-0.218,0.828,0.909,"None","947","CD34 molecule","NS",0.0819696632151199
"ZBTB33",-0.942,-3.54,-0.217,0.829,0.91,"--","10009","zinc finger and BTB domain containing 33","NS",0.0814454694497265
"GMDS",0.679,1.57,0.216,0.829,0.91,"Non-endocrine","2762","GDP-mannose 4,6-dehydratase","NS",0.0814454694497265
"LIMK2",-0.911,-0.859,-0.217,0.829,0.91,"None","3985","LIM domain kinase 2","NS",0.0814454694497265
"SMPD3",-0.796,-0.973,-0.216,0.829,0.91,"None","55512","sphingomyelin phosphodiesterase 3","NS",0.0814454694497265
"DNAJC14",-1.2,-3.5,-0.217,0.829,0.91,"--","85406","DnaJ heat shock protein family (Hsp40) member C14","NS",0.0814454694497265
"DUT",-0.456,1.52,-0.215,0.83,0.91,"None","1854","deoxyuridine triphosphatase","NS",0.0809219076239261
"B9D1",0.694,-0.618,0.215,0.83,0.91,"None","27077","B9 domain containing 1","NS",0.0809219076239261
"CCNL2",-1.3,-4.06,-0.215,0.83,0.91,"--","81669","cyclin L2","NS",0.0809219076239261
"TNK2",0.673,-1.69,0.214,0.831,0.911,"Endocrine","10188","tyrosine kinase non receptor 2","NS",0.080398976215889
"DMWD",1.14,-2.79,0.213,0.831,0.911,"--","1762","DM1 locus, WD repeat containing","NS",0.080398976215889
"JPH1",-1.49,-3.25,-0.213,0.831,0.911,"None","56704","junctophilin 1","NS",0.080398976215889
"CD55",-0.745,-0.641,-0.213,0.832,0.911,"--","1604","CD55 molecule (Cromer blood group)","NS",0.0798766737092761
"NF1",-0.412,0.158,-0.213,0.832,0.911,"--","4763","neurofibromin 1","NS",0.0798766737092761
"CDK14",-0.556,-0.661,-0.212,0.833,0.912,"None","5218","cyclin dependent kinase 14","NS",0.0793549985932124
"FSCN1",-0.9,1.74,-0.211,0.833,0.912,"None","6624","fascin actin-bundling protein 1","NS",0.0793549985932124
"VEZT",0.75,-1.26,0.21,0.834,0.913,"None","55591","vezatin, adherens junctions transmembrane protein","NS",0.0788339493622613
"PPCDC",-0.681,-2.27,-0.21,0.834,0.913,"None","60490","phosphopantothenoylcysteine decarboxylase","NS",0.0788339493622613
"PRPF18",0.504,-1.57,0.21,0.834,0.913,"--","8559","pre-mRNA processing factor 18","NS",0.0788339493622613
"FHOD1",0.994,-1.81,0.209,0.835,0.914,"None","29109","formin homology 2 domain containing 1","NS",0.0783135245163979
"ABHD5",0.84,-2.86,0.209,0.835,0.913,"None","51099","abhydrolase domain containing 5","NS",0.0783135245163979
"RPL7",0.467,4.71,0.209,0.835,0.913,"None","6129","ribosomal protein L7","NS",0.0783135245163979
"FGA",-2.4,-2.29,-0.207,0.836,0.914,"None","2243","fibrinogen alpha chain","NS",0.0777937225609836
"MRPL20",-0.54,-0.506,-0.208,0.836,0.914,"--","55052","mitochondrial ribosomal protein L20","NS",0.0777937225609836
"AACS",-0.469,0.84,-0.207,0.836,0.914,"--","65985","acetoacetyl-CoA synthetase","NS",0.0777937225609836
"MKNK1",1.06,-2.02,0.208,0.836,0.914,"Non-endocrine","8569","MAPK interacting serine/threonine kinase 1","NS",0.0777937225609836
"TRIM24",0.617,-1.46,0.207,0.836,0.914,"--","8805","tripartite motif containing 24","NS",0.0777937225609836
"NAV2",0.699,-0.844,0.207,0.836,0.914,"None","89797","neuron navigator 2","NS",0.0777937225609836
"OXSM",0.454,-0.782,0.207,0.837,0.914,"None","54995","3-oxoacyl-ACP synthase, mitochondrial","NS",0.07727454200674
"MLF2",0.643,0.618,0.206,0.837,0.915,"--","8079","myeloid leukemia factor 2","NS",0.07727454200674
"NEFM",1.38,-1.54,0.204,0.838,0.916,"None","4741","neurofilament medium","NS",0.0767559813697235
"H1-3",1.65,-1.84,0.203,0.839,0.916,"--","3007","H1.3 linker histone, cluster member","NS",0.0762380391712997
"NRDE2",-0.562,-1.72,-0.203,0.839,0.916,"None","55051","NRDE-2, necessary for RNA interference, domain containing","NS",0.0762380391712997
"DOCK10",0.526,-0.329,0.203,0.839,0.916,"None","55619","dedicator of cytokinesis 10","NS",0.0762380391712997
"HSPBAP1",0.724,-1.99,0.204,0.839,0.916,"None","79663","HSPB1 associated protein 1","NS",0.0762380391712997
"SGCE",-0.664,-1.65,-0.203,0.839,0.916,"None","8910","sarcoglycan epsilon","NS",0.0762380391712997
"DAPK3",-0.612,-0.489,-0.202,0.84,0.917,"None","1613","death associated protein kinase 3","NS",0.0757207139381184
"UBOX5",1.31,-4.97,0.202,0.84,0.917,"None","22888","U-box domain containing 5","NS",0.0757207139381184
"FOXO1",1.52,-5.32,0.203,0.84,0.916,"--","2308","forkhead box O1","NS",0.0757207139381184
"RAB19",-0.41,-0.175,-0.202,0.841,0.917,"None","401409","RAB19, member RAS oncogene family","NS",0.0752040042020878
"BRAT1",0.509,-1.63,0.199,0.842,0.918,"--","221927","BRCA1 associated ATM activator 1","NS",0.0746879085003505
"METTL5",0.78,-2.6,0.199,0.842,0.918,"None","29081","methyltransferase like 5","NS",0.0746879085003505
"ASMTL",0.6,0.958,0.2,0.842,0.918,"--","8623","acetylserotonin O-methyltransferase like","NS",0.0746879085003505
"B4GALT4",-0.48,-0.371,-0.2,0.842,0.918,"--","8702","beta-1,4-galactosyltransferase 4","NS",0.0746879085003505
"ARHGAP42",1.16,-4.42,0.197,0.844,0.92,"None","143872","Rho GTPase activating protein 42","NS",0.073657553374345
"NLE1",0.405,-0.241,0.198,0.844,0.919,"Non-endocrine","54475","notchless homolog 1","NS",0.073657553374345
"STRN",0.535,-0.653,0.197,0.844,0.92,"None","6801","striatin","NS",0.073657553374345
"TANK",-0.457,-0.531,-0.196,0.845,0.92,"None","10010","TRAF family member associated NFKB activator","NS",0.0731432910503077
"CTDSP2",0.799,-1.34,0.196,0.845,0.92,"--","10106","CTD small phosphatase 2","NS",0.0731432910503077
"IGFALS",-1.41,-1.62,-0.196,0.845,0.92,"None","3483","insulin like growth factor binding protein acid labile subunit","NS",0.0731432910503077
"C5orf22",-0.684,-1.82,-0.196,0.845,0.92,"None","55322","chromosome 5 open reading frame 22","NS",0.0731432910503077
"HGD",-1,-1.03,-0.194,0.846,0.92,"None","3081","homogentisate 1,2-dioxygenase","NS",0.0726296369609765
"SORT1",-0.508,0.811,-0.195,0.846,0.92,"None","6272","sortilin 1","NS",0.0726296369609765
"PIGK",-0.465,0.544,-0.193,0.847,0.92,"--","10026","phosphatidylinositol glycan anchor biosynthesis class K","NS",0.0721165896692931
"SLC22A15",0.789,-2.58,0.193,0.847,0.92,"--","55356","solute carrier family 22 member 15","NS",0.0721165896692931
"MRPL41",0.72,0.355,0.193,0.847,0.92,"None","64975","mitochondrial ribosomal protein L41","NS",0.0721165896692931
"PHLDB3",-0.857,-1.55,-0.193,0.847,0.92,"--","653583","pleckstrin homology like domain family B member 3","NS",0.0721165896692931
"TTR",1.16,4.76,0.193,0.847,0.92,"None","7276","transthyretin","NS",0.0721165896692931
"PCBD2",0.801,0.399,0.193,0.847,0.92,"None","84105","pterin-4 alpha-carbinolamine dehydratase 2","NS",0.0721165896692931
"CASR",0.819,1.26,0.194,0.847,0.92,"Endocrine","846","calcium sensing receptor","NS",0.0721165896692931
"SNX29",0.487,-0.759,0.193,0.847,0.92,"None","92017","sorting nexin 29","NS",0.0721165896692931
