"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"PNP",-0.436,2.15,-0.451,0.653,0.82,"None","4860","purine nucleoside phosphorylase","NS",0.185086818724926
"NDUFB11",0.958,2.52,0.451,0.653,0.82,"None","54539","NADH:ubiquinone oxidoreductase subunit B11","NS",0.185086818724926
"UQCC1",0.302,0.316,0.451,0.653,0.82,"--","55245","ubiquinol-cytochrome c reductase complex assembly factor 1","NS",0.185086818724926
"CLTA",0.278,2.1,0.449,0.654,0.821,"--","1211","clathrin light chain A","NS",0.184422251675733
"GDE1",-0.28,-0.567,-0.449,0.654,0.821,"None","51573","glycerophosphodiester phosphodiesterase 1","NS",0.184422251675733
"POMGNT1",0.288,-0.652,0.449,0.654,0.821,"--","55624","protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)","NS",0.184422251675733
"PI4K2B",0.362,-1.09,0.447,0.655,0.822,"--","55300","phosphatidylinositol 4-kinase type 2 beta","NS",0.183758700008217
"ANXA2",-0.558,5.72,-0.446,0.656,0.822,"None","302","annexin A2","NS",0.18309616062434
"HBD",0.938,-0.135,0.446,0.656,0.822,"--","3045","hemoglobin subunit delta","NS",0.18309616062434
"TESK1",0.675,-3.01,0.447,0.656,0.822,"--","7016","testis associated actin remodelling kinase 1","NS",0.18309616062434
"ACSS3",-0.593,-1.31,-0.447,0.656,0.822,"None","79611","acyl-CoA synthetase short chain family member 3","NS",0.18309616062434
"MINDY3",-0.485,-3.19,-0.446,0.656,0.822,"None","80013","MINDY lysine 48 deubiquitinase 3","NS",0.18309616062434
"SNX7",0.253,-0.853,0.445,0.657,0.823,"None","51375","sorting nexin 7","NS",0.182434630440219
"PON2",0.345,0.908,0.445,0.657,0.823,"--","5445","paraoxonase 2","NS",0.182434630440219
"CDIPT",0.309,2.3,0.443,0.658,0.823,"--","10423","CDP-diacylglycerol--inositol 3-phosphatidyltransferase","NS",0.181774106386044
"ANKHD1-EIF4EBP3",-0.259,-0.761,-0.444,0.658,0.823,"None","404734","ANKHD1-EIF4EBP3 readthrough","NS",0.181774106386044
"TMEM161A",-0.403,-1.38,-0.443,0.658,0.823,"None","54929","transmembrane protein 161A","NS",0.181774106386044
"KBTBD4",0.39,-1.82,0.444,0.658,0.823,"None","55709","kelch repeat and BTB domain containing 4","NS",0.181774106386044
"ATP5PD",0.239,3.46,0.442,0.659,0.823,"None","10476","ATP synthase peripheral stalk subunit d","NS",0.18111458540599
"LONRF2",-0.613,-1.52,-0.442,0.659,0.823,"None","164832","LON peptidase N-terminal domain and ring finger 2","NS",0.18111458540599
"UBIAD1",-0.366,-0.256,-0.442,0.659,0.824,"--","29914","UbiA prenyltransferase domain containing 1","NS",0.18111458540599
"SLC30A5",0.542,-1.81,0.442,0.659,0.823,"--","64924","solute carrier family 30 member 5","NS",0.18111458540599
"PYCR3",-0.281,0.223,-0.442,0.659,0.823,"None","65263","pyrroline-5-carboxylate reductase 3","NS",0.18111458540599
"CAT",-0.416,1.81,-0.443,0.659,0.823,"None","847","catalase","NS",0.18111458540599
"HERC2",-0.245,-0.377,-0.442,0.659,0.823,"Endocrine","8924","HECT and RLD domain containing E3 ubiquitin protein ligase 2","NS",0.18111458540599
"IP6K1",0.243,-1.09,0.443,0.659,0.823,"None","9807","inositol hexakisphosphate kinase 1","NS",0.18111458540599
"GTF2F2",0.265,-0.197,0.44,0.66,0.824,"--","2963","general transcription factor IIF subunit 2","NS",0.180456064458131
"NEK1",0.234,-0.0824,0.441,0.66,0.824,"None","4750","NIMA related kinase 1","NS",0.180456064458131
"RHBDD1",-0.829,-4.93,-0.441,0.66,0.824,"None","84236","rhomboid domain containing 1","NS",0.180456064458131
"TIMM29",-0.242,0.805,-0.441,0.66,0.824,"--","90580","translocase of inner mitochondrial membrane 29","NS",0.180456064458131
"RETREG3",0.377,-0.546,0.44,0.661,0.824,"--","162427","reticulophagy regulator family member 3","NS",0.17979854051436
"ANO6",0.6,-1.72,0.439,0.661,0.825,"None","196527","anoctamin 6","NS",0.17979854051436
"RPL22L1",-0.758,-0.898,-0.44,0.661,0.824,"None","200916","ribosomal protein L22 like 1","NS",0.17979854051436
"CDK12",0.324,-2.33,0.439,0.661,0.825,"None","51755","cyclin dependent kinase 12","NS",0.17979854051436
"SHPRH",0.599,-1.35,0.438,0.662,0.825,"None","257218","SNF2 histone linker PHD RING helicase","NS",0.1791420105603
"APOD",0.492,0.109,0.438,0.662,0.825,"None","347","apolipoprotein D","NS",0.1791420105603
"L1CAM",-0.512,-1.86,-0.438,0.662,0.825,"None","3897","L1 cell adhesion molecule","NS",0.1791420105603
"CNDP2",-0.287,4.55,-0.438,0.662,0.825,"--","55748","carnosine dipeptidase 2","NS",0.1791420105603
"SMTN",-0.517,-1.83,-0.438,0.662,0.825,"Non-endocrine","6525","smoothelin","NS",0.1791420105603
"ANGPTL2",1.16,-2.46,0.437,0.663,0.825,"None","23452","angiopoietin like 2","NS",0.178486471595227
"PACSIN1",-0.524,-1.53,-0.437,0.663,0.825,"None","29993","protein kinase C and casein kinase substrate in neurons 1","NS",0.178486471595227
"SMARCAL1",-0.302,-2.15,-0.437,0.663,0.825,"None","50485","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1","NS",0.178486471595227
"MTERF3",0.903,-5.02,0.436,0.663,0.825,"None","51001","mitochondrial transcription termination factor 3","NS",0.178486471595227
"TMEM70",0.307,1.67,0.437,0.663,0.825,"None","54968","transmembrane protein 70","NS",0.178486471595227
"LATS1",-0.411,-1.4,-0.436,0.663,0.825,"None","9113","large tumor suppressor kinase 1","NS",0.178486471595227
"GORAB",-0.452,-1.86,-0.436,0.663,0.825,"None","92344","golgin, RAB6 interacting","NS",0.178486471595227
"FTSJ3",0.309,-0.216,0.436,0.664,0.825,"--","117246","FtsJ RNA 2'-O-methyltransferase 3","NS",0.177831920631982
"IMP3",0.325,-1.21,0.435,0.664,0.825,"None","55272","IMP U3 small nucleolar ribonucleoprotein 3","NS",0.177831920631982
"USP36",-0.582,-3.52,-0.436,0.664,0.825,"None","57602","ubiquitin specific peptidase 36","NS",0.177831920631982
"TMEM254",-0.397,-0.738,-0.436,0.664,0.825,"None","80195","transmembrane protein 254","NS",0.177831920631982
"HINT2",0.334,2.44,0.436,0.664,0.825,"None","84681","histidine triad nucleotide binding protein 2","NS",0.177831920631982
"TM9SF1",0.31,0.668,0.434,0.665,0.826,"--","10548","transmembrane 9 superfamily member 1","NS",0.177178354696895
"CPEB2",0.754,-2.8,0.434,0.665,0.826,"None","132864","cytoplasmic polyadenylation element binding protein 2","NS",0.177178354696895
"CTSH",-0.706,-0.255,-0.434,0.665,0.826,"Non-endocrine","1512","cathepsin H","NS",0.177178354696895
"CAPN7",-0.23,0.328,-0.433,0.665,0.826,"--","23473","calpain 7","NS",0.177178354696895
"RANGRF",-0.535,-2.68,-0.434,0.665,0.826,"None","29098","RAN guanine nucleotide release factor","NS",0.177178354696895
"MFSD9",0.542,-3.67,0.435,0.665,0.826,"--","84804","major facilitator superfamily domain containing 9","NS",0.177178354696895
"TANGO2",-0.32,1.92,-0.432,0.666,0.827,"None","128989","transport and golgi organization 2 homolog","NS",0.176525770829699
"STK32C",-0.363,-0.784,-0.432,0.666,0.826,"None","282974","serine/threonine kinase 32C","NS",0.176525770829699
"VDAC2",0.229,5.35,0.432,0.666,0.827,"None","7417","voltage dependent anion channel 2","NS",0.176525770829699
"ITGB5",0.493,-2.11,0.431,0.667,0.827,"None","3693","integrin subunit beta 5","NS",0.175874166083451
"NDUFAF2",0.287,0.58,0.431,0.667,0.827,"None","91942","NADH:ubiquinone oxidoreductase complex assembly factor 2","NS",0.175874166083451
"RRAGB",0.566,-3.52,0.43,0.668,0.827,"--","10325","Ras related GTP binding B","NS",0.175223537524454
"MALSU1",0.384,-2.75,0.43,0.668,0.827,"--","115416","mitochondrial assembly of ribosomal large subunit 1","NS",0.175223537524454
"HACD2",0.541,-1.92,0.43,0.668,0.827,"--","201562","3-hydroxyacyl-CoA dehydratase 2","NS",0.175223537524454
"ABCA5",-0.347,-1.27,-0.43,0.668,0.827,"Endocrine","23461","ATP binding cassette subfamily A member 5","NS",0.175223537524454
"TIMP2",0.763,2.37,0.43,0.668,0.827,"--","7077","TIMP metallopeptidase inhibitor 2","NS",0.175223537524454
"CYRIA",0.637,-3.58,0.43,0.668,0.827,"None","81553","CYFIP related Rac1 interactor A","NS",0.175223537524454
"DSG2",0.487,1.61,0.429,0.669,0.828,"None","1829","desmoglein 2","NS",0.174573882232177
"VPS37C",0.273,-0.812,0.428,0.669,0.828,"None","55048","VPS37C subunit of ESCRT-I","NS",0.174573882232177
"ZNF106",0.726,-4.07,0.428,0.669,0.828,"--","64397","zinc finger protein 106","NS",0.174573882232177
"MARK1",0.3,-1.31,0.427,0.67,0.829,"None","4139","microtubule affinity regulating kinase 1","NS",0.173925197299174
"PIK3CA",-0.547,-3.37,-0.427,0.67,0.829,"None","5290","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","NS",0.173925197299174
"MDM1",0.538,-2.39,0.427,0.67,0.829,"--","56890","Mdm1 nuclear protein","NS",0.173925197299174
"MFSD1",0.295,0.384,0.427,0.67,0.829,"--","64747","major facilitator superfamily domain containing 1","NS",0.173925197299174
"USP9Y",-0.303,-1.45,-0.426,0.671,0.83,"None","8287","ubiquitin specific peptidase 9 Y-linked","NS",0.173277479831008
"LRRC8A",-0.302,-1.39,-0.424,0.672,0.83,"None","56262","leucine rich repeat containing 8 VRAC subunit A","NS",0.172630726946175
"PSMB3",-0.286,1.44,-0.425,0.672,0.83,"None","5691","proteasome 20S subunit beta 3","NS",0.172630726946175
"KDM6A",0.619,-2.31,0.424,0.672,0.83,"None","7403","lysine demethylase 6A","NS",0.172630726946175
"HERC1",-0.237,-1.09,-0.424,0.672,0.83,"None","8925","HECT and RLD domain containing E3 ubiquitin protein ligase family member 1","NS",0.172630726946175
"CCT6B",0.622,-2.92,0.424,0.673,0.83,"None","10693","chaperonin containing TCP1 subunit 6B","NS",0.171984935776023
"KPNA2",0.397,-0.897,0.424,0.673,0.83,"None","3838","karyopherin subunit alpha 2","NS",0.171984935776023
"GMIP",-0.717,-4.62,-0.424,0.673,0.83,"Non-endocrine","51291","GEM interacting protein","NS",0.171984935776023
"WDR4",-0.378,-1.42,-0.422,0.674,0.831,"Non-endocrine","10785","WD repeat domain 4","NS",0.17134010346468
"GAREM1",-0.619,-2.56,-0.421,0.674,0.832,"Non-endocrine","64762","GRB2 associated regulator of MAPK1 subtype 1","NS",0.17134010346468
"PREX1",-0.282,-0.474,-0.42,0.675,0.833,"None","57580","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1","NS",0.170696227168975
"SMARCA4",-0.271,-0.745,-0.421,0.675,0.832,"--","6597","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4","NS",0.170696227168975
"CDH1",0.251,1.89,0.42,0.675,0.833,"None","999","cadherin 1","NS",0.170696227168975
"STAM2",0.244,0.248,0.419,0.676,0.833,"--","10254","signal transducing adaptor molecule 2","NS",0.170053304058364
"EIF2AK4",-0.255,-1.54,-0.419,0.676,0.833,"--","440275","eukaryotic translation initiation factor 2 alpha kinase 4","NS",0.170053304058364
"PCM1",-0.246,0.308,-0.418,0.676,0.833,"--","5108","pericentriolar material 1","NS",0.170053304058364
"UBL5",0.499,1.35,0.419,0.676,0.833,"None","59286","ubiquitin like 5","NS",0.170053304058364
"TMEM205",-0.25,3.12,-0.418,0.677,0.834,"--","374882","transmembrane protein 205","NS",0.169411331314856
"RAB9B",-0.865,0.267,-0.418,0.677,0.834,"None","51209","RAB9B, member RAS oncogene family","NS",0.169411331314856
"TRMT13",0.808,-4.26,0.417,0.677,0.834,"None","54482","tRNA methyltransferase 13 homolog","NS",0.169411331314856
"PRMT7",0.632,-2.5,0.417,0.677,0.834,"--","54496","protein arginine methyltransferase 7","NS",0.169411331314856
"LYPLA1",0.315,2.73,0.416,0.678,0.834,"--","10434","lysophospholipase 1","NS",0.168770306132937
"PNISR",0.534,-2.53,0.416,0.678,0.834,"--","25957","PNN interacting serine and arginine rich protein","NS",0.168770306132937
"PCDH1",0.322,-0.518,0.416,0.678,0.834,"--","5097","protocadherin 1","NS",0.168770306132937
"EXOSC1",-0.276,-0.269,-0.416,0.678,0.834,"--","51013","exosome component 1","NS",0.168770306132937
"DDX54",-0.314,-0.736,-0.416,0.678,0.834,"None","79039","DEAD-box helicase 54","NS",0.168770306132937
"SEMA5A",0.57,-2.54,0.416,0.678,0.834,"Endocrine","9037","semaphorin 5A","NS",0.168770306132937
"C4orf33",-0.617,-1.69,-0.414,0.679,0.835,"None","132321","chromosome 4 open reading frame 33","NS",0.168130225719498
"VCPIP1",-0.247,-1.08,-0.415,0.679,0.834,"None","80124","valosin containing protein interacting protein 1","NS",0.168130225719498
"SV2A",0.422,1.33,0.415,0.679,0.835,"Endocrine","9900","synaptic vesicle glycoprotein 2A","NS",0.168130225719498
"EXOSC5",0.252,-0.0559,0.414,0.68,0.835,"Non-endocrine","56915","exosome component 5","NS",0.167491087293764
"PITPNM2",-0.39,-2.26,-0.414,0.68,0.835,"None","57605","phosphatidylinositol transfer protein membrane associated 2","NS",0.167491087293764
"WIZ",0.316,-1.76,0.413,0.68,0.835,"--","58525","WIZ zinc finger","NS",0.167491087293764
"ASPSCR1",-0.223,0.0977,-0.413,0.68,0.835,"None","79058","ASPSCR1 tether for SLC2A4, UBX domain containing","NS",0.167491087293764
"UNC93B1",-0.453,-1.06,-0.413,0.68,0.835,"None","81622","unc-93 homolog B1, TLR signaling regulator","NS",0.167491087293764
"LIMD1",0.377,-1.61,0.414,0.68,0.835,"None","8994","LIM domains containing 1","NS",0.167491087293764
"MCOLN3",0.848,-6.34,0.412,0.681,0.836,"None","55283","mucolipin 3","NS",0.166852888087215
"DEPDC5",0.272,-0.922,0.412,0.681,0.835,"--","9681","DEP domain containing 5, GATOR1 subcomplex subunit","NS",0.166852888087215
"ASCC1",-0.229,-0.61,-0.41,0.683,0.838,"--","51008","activating signal cointegrator 1 complex subunit 1","NS",0.165579296318467
"HNF1B",-0.682,-3.94,-0.409,0.683,0.838,"None","6928","HNF1 homeobox B","NS",0.165579296318467
"FAM118B",-0.476,-2.37,-0.409,0.683,0.838,"None","79607","family with sequence similarity 118 member B","NS",0.165579296318467
"C5orf51",0.444,-1.96,0.407,0.684,0.839,"None","285636","chromosome 5 open reading frame 51","NS",0.164943898279884
"MCM2",0.725,-2,0.407,0.684,0.839,"None","4171","minichromosome maintenance complex component 2","NS",0.164943898279884
"ZNF280C",0.544,-2.99,0.409,0.684,0.838,"None","55609","zinc finger protein 280C","NS",0.164943898279884
"BRAP",-0.351,-2.05,-0.408,0.684,0.838,"None","8315","BRCA1 associated protein","NS",0.164943898279884
"STARD7",-0.257,-0.868,-0.407,0.685,0.839,"--","56910","StAR related lipid transfer domain containing 7","NS",0.164309428507574
"CCNL2",-0.681,-4.06,-0.406,0.685,0.84,"--","81669","cyclin L2","NS",0.164309428507574
"CDK2",-0.392,-1.5,-0.405,0.686,0.84,"None","1017","cyclin dependent kinase 2","NS",0.163675884293248
"GTF2E1",-0.281,-1.69,-0.406,0.686,0.84,"None","2960","general transcription factor IIE subunit 1","NS",0.163675884293248
"TACO1",-0.264,0.0542,-0.406,0.686,0.84,"--","51204","translational activator of cytochrome c oxidase I","NS",0.163675884293248
"SNUPN",0.301,-0.737,0.404,0.687,0.841,"None","10073","snurportin 1","NS",0.16304326294045
"ELF1",0.291,-0.651,0.404,0.687,0.841,"None","1997","E74 like ETS transcription factor 1","NS",0.16304326294045
"SNX8",-0.346,-2.49,-0.404,0.687,0.841,"--","29886","sorting nexin 8","NS",0.16304326294045
"DNAJB2",0.23,0.326,0.403,0.687,0.841,"--","3300","DnaJ heat shock protein family (Hsp40) member B2","NS",0.16304326294045
"ARMH3",0.224,0.184,0.403,0.687,0.841,"--","79591","armadillo like helical domain containing 3","NS",0.16304326294045
"ADPRH",-0.251,-1.25,-0.403,0.688,0.841,"Non-endocrine","141","ADP-ribosylarginine hydrolase","NS",0.162411561764489
"GPD1",-0.572,3.8,-0.401,0.689,0.842,"None","2819","glycerol-3-phosphate dehydrogenase 1","NS",0.161780778092374
"RTBDN",0.619,-2.29,0.402,0.689,0.842,"Endocrine","83546","retbindin","NS",0.161780778092374
"DHX57",-0.259,-1.24,-0.401,0.689,0.842,"None","90957","DExH-box helicase 57","NS",0.161780778092374
"AJM1",0.3,-0.933,0.399,0.69,0.843,"None","389813","apical junction component 1 homolog","NS",0.161150909262745
"ETHE1",-0.24,1.64,-0.399,0.691,0.843,"None","23474","ETHE1 persulfide dioxygenase","NS",0.160521952625802
"KDM5A",0.354,-1.96,0.399,0.691,0.843,"None","5927","lysine demethylase 5A","NS",0.160521952625802
"SMARCB1",0.331,0.839,0.399,0.691,0.843,"--","6598","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1","NS",0.160521952625802
"PTP4A1",0.232,0.125,0.398,0.691,0.844,"None","7803","protein tyrosine phosphatase 4A1","NS",0.160521952625802
"MCEE",-0.459,0.739,-0.398,0.691,0.844,"None","84693","methylmalonyl-CoA epimerase","NS",0.160521952625802
"TBCEL",-0.245,-1.57,-0.397,0.692,0.844,"None","219899","tubulin folding cofactor E like","NS",0.159893905543242
"CHPF2",-0.411,-1.65,-0.396,0.692,0.844,"None","54480","chondroitin polymerizing factor 2","NS",0.159893905543242
"CDKN1C",-0.594,-2.13,-0.395,0.693,0.844,"None","1028","cyclin dependent kinase inhibitor 1C","NS",0.159266765388193
"C1D",0.415,-1.97,0.396,0.693,0.844,"None","10438","C1D nuclear receptor corepressor","NS",0.159266765388193
"PPP1R13L",-0.478,-0.178,-0.396,0.693,0.844,"Non-endocrine","10848","protein phosphatase 1 regulatory subunit 13 like","NS",0.159266765388193
"GLCE",-0.304,0.17,-0.395,0.693,0.844,"None","26035","glucuronic acid epimerase","NS",0.159266765388193
"KCTD21",0.237,-0.562,0.396,0.693,0.844,"None","283219","potassium channel tetramerization domain containing 21","NS",0.159266765388193
"PLCB3",-0.329,-0.348,-0.395,0.693,0.844,"None","5331","phospholipase C beta 3","NS",0.159266765388193
"MPPE1",-0.632,-2.97,-0.396,0.693,0.844,"--","65258","metallophosphoesterase 1","NS",0.159266765388193
"ATP13A3",-0.359,0.931,-0.396,0.693,0.844,"None","79572","ATPase 13A3","NS",0.159266765388193
"CRAT",-0.373,1.09,-0.395,0.694,0.844,"Non-endocrine","1384","carnitine O-acetyltransferase","NS",0.158640529545145
"RBM34",-0.243,-0.756,-0.395,0.694,0.844,"None","23029","RNA binding motif protein 34","NS",0.158640529545145
"BCLAF3",-0.626,-1.36,-0.394,0.694,0.845,"None","256643","BCLAF1 and THRAP3 family member 3","NS",0.158640529545145
"SYK",-0.295,-0.417,-0.394,0.694,0.845,"None","6850","spleen associated tyrosine kinase","NS",0.158640529545145
"ZBED1",0.407,-1.74,0.395,0.694,0.845,"None","9189","zinc finger BED-type containing 1","NS",0.158640529545145
"DAPK3",0.33,-0.489,0.393,0.695,0.845,"None","1613","death associated protein kinase 3","NS",0.158015195409886
"DYNC1LI2",0.209,1.78,0.393,0.695,0.845,"--","1783","dynein cytoplasmic 1 light intermediate chain 2","NS",0.158015195409886
"KANK3",0.554,-1.08,0.393,0.695,0.845,"None","256949","KN motif and ankyrin repeat domains 3","NS",0.158015195409886
"SERBP1",0.313,2.58,0.394,0.695,0.845,"--","26135","SERPINE1 mRNA binding protein 1","NS",0.158015195409886
"RXRA",0.411,-1.7,0.393,0.695,0.845,"None","6256","retinoid X receptor alpha","NS",0.158015195409886
"CDK13",-0.289,-0.722,-0.393,0.695,0.845,"--","8621","cyclin dependent kinase 13","NS",0.158015195409886
"TMTC3",-0.331,-0.0683,-0.392,0.696,0.845,"None","160418","transmembrane O-mannosyltransferase targeting cadherins 3","NS",0.157390760389438
"RGS7",-0.279,-1.37,-0.391,0.696,0.846,"None","6000","regulator of G protein signaling 7","NS",0.157390760389438
"GLT8D2",-0.492,-1.4,-0.391,0.696,0.846,"None","83468","glycosyltransferase 8 domain containing 2","NS",0.157390760389438
"MAEA",-0.219,-1.66,-0.39,0.697,0.846,"--","10296","macrophage erythroblast attacher","NS",0.156767221901991
"ARL10",-0.391,-0.288,-0.391,0.697,0.846,"None","285598","ADP ribosylation factor like GTPase 10","NS",0.156767221901991
"BBS7",0.246,-0.949,0.39,0.697,0.846,"--","55212","Bardet-Biedl syndrome 7","NS",0.156767221901991
"SLC35A3",0.274,-0.301,0.39,0.698,0.846,"--","23443","solute carrier family 35 member A3","NS",0.156144577376839
"WIPI2",0.313,0.685,0.389,0.698,0.846,"--","26100","WD repeat domain, phosphoinositide interacting 2","NS",0.156144577376839
"FGGY",-0.28,-0.738,-0.388,0.698,0.847,"None","55277","FGGY carbohydrate kinase domain containing","NS",0.156144577376839
"RAB20",0.3,-1.49,0.388,0.698,0.847,"Non-endocrine","55647","RAB20, member RAS oncogene family","NS",0.156144577376839
"BIN3",-0.254,-0.787,-0.389,0.698,0.846,"None","55909","bridging integrator 3","NS",0.156144577376839
"RREB1",-0.451,-2.54,-0.388,0.698,0.847,"--","6239","ras responsive element binding protein 1","NS",0.156144577376839
"CRELD2",0.326,0.484,0.389,0.698,0.847,"None","79174","cysteine rich with EGF like domains 2","NS",0.156144577376839
"LACTB",-0.252,0.22,-0.387,0.699,0.847,"None","114294","lactamase beta","NS",0.155522824254319
"BET1L",0.459,-1.01,0.388,0.699,0.847,"--","51272","Bet1 golgi vesicular membrane trafficking protein like","NS",0.155522824254319
"ARL8B",0.208,4.24,0.386,0.7,0.848,"None","55207","ADP ribosylation factor like GTPase 8B","NS",0.154901959985743
"TXNDC16",0.607,-2.59,0.386,0.7,0.848,"None","57544","thioredoxin domain containing 16","NS",0.154901959985743
"DAGLA",-0.487,-2.36,-0.386,0.7,0.848,"None","747","diacylglycerol lipase alpha","NS",0.154901959985743
"BCL10",-0.384,-1.62,-0.386,0.7,0.848,"None","8915","BCL10 immune signaling adaptor","NS",0.154901959985743
"PKP3",-0.331,0.839,-0.384,0.701,0.849,"None","11187","plakophilin 3","NS",0.154281982033341
"PPTC7",0.413,-2.5,0.384,0.701,0.849,"None","160760","protein phosphatase targeting COQ7","NS",0.154281982033341
"ECSIT",0.264,0.0116,0.384,0.701,0.849,"--","51295","ECSIT signaling integrator","NS",0.154281982033341
"SNAP47",0.34,-3.48,0.383,0.702,0.849,"--","116841","synaptosome associated protein 47","NS",0.153662887870195
"DOCK9",-0.203,0.155,-0.384,0.702,0.849,"None","23348","dedicator of cytokinesis 9","NS",0.153662887870195
"HAGH",0.267,3.24,0.384,0.702,0.849,"--","3029","hydroxyacylglutathione hydrolase","NS",0.153662887870195
"PLA2G6",0.363,-2.6,0.384,0.702,0.849,"None","8398","phospholipase A2 group VI","NS",0.153662887870195
"URI1",0.259,-1.12,0.383,0.702,0.849,"--","8725","URI1 prefoldin like chaperone","NS",0.153662887870195
"GNA14",0.289,-0.749,0.384,0.702,0.849,"None","9630","G protein subunit alpha 14","NS",0.153662887870195
"SPTLC1",-0.202,1.03,-0.382,0.703,0.849,"--","10558","serine palmitoyltransferase long chain base subunit 1","NS",0.153044674980176
"CCDC25",-0.234,-0.703,-0.382,0.703,0.849,"--","55246","coiled-coil domain containing 25","NS",0.153044674980176
"CALCOCO1",0.359,-2.37,0.382,0.703,0.849,"None","57658","calcium binding and coiled-coil domain 1","NS",0.153044674980176
"S100A11",0.702,2.64,0.383,0.703,0.849,"None","6282","S100 calcium binding protein A11","NS",0.153044674980176
"ISG15",0.521,0.0268,0.383,0.703,0.849,"None","9636","ISG15 ubiquitin like modifier","NS",0.153044674980176
"LRATD2",-0.262,0.35,-0.381,0.704,0.849,"None","157638","LRAT domain containing 2","NS",0.152427340857888
"COBL",0.252,-1.09,0.381,0.704,0.849,"None","23242","cordon-bleu WH2 repeat protein","NS",0.152427340857888
"GGT7",-0.237,0.166,-0.381,0.704,0.849,"--","2686","gamma-glutamyltransferase 7","NS",0.152427340857888
"ANKRD11",-0.631,-1.47,-0.381,0.704,0.849,"--","29123","ankyrin repeat domain 11","NS",0.152427340857888
"BOLA1",-0.334,-1.59,-0.38,0.704,0.849,"None","51027","bolA family member 1","NS",0.152427340857888
"DIABLO",0.273,2.96,0.381,0.704,0.849,"None","56616","diablo IAP-binding mitochondrial protein","NS",0.152427340857888
"WNK3",0.634,0.783,0.38,0.704,0.849,"None","65267","WNK lysine deficient protein kinase 3","NS",0.152427340857888
"INSM1",-0.425,0.167,-0.38,0.705,0.849,"Endocrine","3642","INSM transcriptional repressor 1","NS",0.151810883008601
"ZC3H6",0.417,-2.23,0.38,0.705,0.849,"None","376940","zinc finger CCCH-type containing 6","NS",0.151810883008601
"PPIC",-0.685,-0.811,-0.38,0.705,0.849,"Non-endocrine","5480","peptidylprolyl isomerase C","NS",0.151810883008601
"SELENOS",0.397,-0.923,0.38,0.705,0.849,"None","55829","selenoprotein S","NS",0.151810883008601
"TAF7",0.327,-1.4,0.38,0.705,0.849,"None","6879","TATA-box binding protein associated factor 7","NS",0.151810883008601
"TBC1D20",0.455,-2.01,0.379,0.706,0.85,"--","128637","TBC1 domain family member 20","NS",0.151195298948196
"CRYGD",0.374,-0.875,0.378,0.706,0.85,"None","1421","crystallin gamma D","NS",0.151195298948196
"SARM1",0.326,1.16,0.378,0.706,0.85,"--","23098","sterile alpha and TIR motif containing 1","NS",0.151195298948196
"CTTN",-0.237,1.99,-0.377,0.707,0.851,"--","2017","cortactin","NS",0.150580586203101
"PATZ1",-0.422,-2.48,-0.376,0.707,0.851,"--","23598","POZ/BTB and AT hook containing zinc finger 1","NS",0.150580586203101
"RPS4Y1",0.328,1.2,0.376,0.707,0.851,"None","6192","ribosomal protein S4 Y-linked 1","NS",0.150580586203101
"KIAA0319L",0.226,-0.458,0.377,0.707,0.851,"--","79932","KIAA0319 like","NS",0.150580586203101
"MRI1",0.385,1.07,0.377,0.707,0.851,"None","84245","methylthioribose-1-phosphate isomerase 1","NS",0.150580586203101
"KYAT1",0.254,-1.07,0.377,0.707,0.851,"None","883","kynurenine aminotransferase 1","NS",0.150580586203101
"MAP3K11",-0.37,-0.644,-0.375,0.708,0.851,"--","4296","mitogen-activated protein kinase kinase kinase 11","NS",0.149966742310231
"UTP23",0.565,-3.38,0.375,0.708,0.852,"None","84294","UTP23 small subunit processome component","NS",0.149966742310231
"TATDN3",-0.261,0.0297,-0.373,0.709,0.852,"--","128387","TatD DNase domain containing 3","NS",0.149353764816933
"CNTN4",-0.318,-1.15,-0.373,0.709,0.852,"None","152330","contactin 4","NS",0.149353764816933
"NEMP1",-0.372,-1.86,-0.374,0.709,0.852,"None","23306","nuclear envelope integral membrane protein 1","NS",0.149353764816933
"LGMN",-0.368,-1.64,-0.374,0.709,0.852,"--","5641","legumain","NS",0.149353764816933
"SPINT1",-0.42,0.204,-0.373,0.709,0.852,"None","6692","serine peptidase inhibitor, Kunitz type 1","NS",0.149353764816933
"CA4",-0.709,-0.135,-0.374,0.709,0.852,"Non-endocrine","762","carbonic anhydrase 4","NS",0.149353764816933
"GGACT",-0.482,-0.209,-0.374,0.709,0.852,"None","87769","gamma-glutamylamine cyclotransferase","NS",0.149353764816933
"STXBP5L",-0.385,-0.823,-0.373,0.709,0.852,"Endocrine","9515","syntaxin binding protein 5 like","NS",0.149353764816933
"SMG1",-0.29,-1.44,-0.372,0.71,0.852,"None","23049","SMG1 nonsense mediated mRNA decay associated PI3K related kinase","NS",0.148741651280925
