"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"WDR81",-0.121,4.09,-0.253,0.801,0.926,"None","124997","WD repeat domain 81","NS",0.0963674839157623
"SRARP",0.442,-2.24,0.254,0.801,0.926,"None","149563","steroid receptor associated and regulated protein","NS",0.0963674839157623
"HTT",-0.143,6.91,-0.253,0.801,0.926,"None","3064","huntingtin","NS",0.0963674839157623
"MYLK4",-0.275,0.823,-0.253,0.801,0.926,"None","340156","myosin light chain kinase family member 4","NS",0.0963674839157623
"ZNF404",0.346,0.902,0.253,0.801,0.926,"None","342908","zinc finger protein 404","NS",0.0963674839157623
"C19orf73",0.186,0.305,0.253,0.801,0.926,"None","55150","chromosome 19 open reading frame 73","NS",0.0963674839157623
"PDP2",-0.132,3.29,-0.253,0.801,0.926,"None","57546","pyruvate dehyrogenase phosphatase catalytic subunit 2","NS",0.0963674839157623
"SELL",0.262,-1.85,0.253,0.801,0.926,"None","6402","selectin L","NS",0.0963674839157623
"PWWP3A",-0.117,4.9,-0.253,0.801,0.926,"None","84939","PWWP domain containing 3A, DNA repair factor","NS",0.0963674839157623
"CDH17",-0.318,0.909,-0.252,0.802,0.926,"None","1015","cadherin 17","NS",0.0958256317158365
"BMS1P4-AGAP5",-0.284,-2.47,-0.253,0.802,0.926,"None","113939925","BMS1P4-AGAP5 readthough","NS",0.0958256317158365
"SENP8",0.298,0.371,0.252,0.802,0.926,"None","123228","SUMO peptidase family member, NEDD8 specific","NS",0.0958256317158365
"USP12",-0.199,6.82,-0.252,0.802,0.926,"None","219333","ubiquitin specific peptidase 12","NS",0.0958256317158365
"HSPG2",0.257,6.42,0.251,0.802,0.926,"None","3339","heparan sulfate proteoglycan 2","NS",0.0958256317158365
"KLKB1",0.214,3.78,0.251,0.802,0.926,"None","3818","kallikrein B1","NS",0.0958256317158365
"PF4V1",0.338,-2.43,0.253,0.802,0.926,"None","5197","platelet factor 4 variant 1","NS",0.0958256317158365
"PCDHGA6",-0.154,1.69,-0.252,0.802,0.926,"None","56109","protocadherin gamma subfamily A, 6","NS",0.0958256317158365
"ZC3HAV1",-0.119,5.78,-0.251,0.802,0.926,"None","56829","zinc finger CCCH-type containing, antiviral 1","NS",0.0958256317158365
"TLL2",0.299,-0.328,0.251,0.802,0.926,"None","7093","tolloid like 2","NS",0.0958256317158365
"ZKSCAN1",-0.199,6.87,-0.252,0.802,0.926,"None","7586","zinc finger with KRAB and SCAN domains 1","NS",0.0958256317158365
"IL18BP",-0.23,2.87,-0.25,0.803,0.927,"None","10068","interleukin 18 binding protein","NS",0.095284454721319
"DRD4",0.238,-0.587,0.25,0.803,0.927,"None","1815","dopamine receptor D4","NS",0.095284454721319
"DSC3",0.5,-1.24,0.25,0.803,0.927,"None","1825","desmocollin 3","NS",0.095284454721319
"OCRL",-0.147,6.54,-0.25,0.803,0.927,"None","4952","OCRL inositol polyphosphate-5-phosphatase","NS",0.095284454721319
"ODAM",0.337,-1.8,0.25,0.803,0.927,"None","54959","odontogenic, ameloblast associated","NS",0.095284454721319
"MIR302CHG",0.3,-2.7,0.25,0.804,0.927,"None","109864269","miR-302/367 cluster host gene","NS",0.0947439512515487
"DDX20",-0.16,4.2,-0.249,0.804,0.927,"None","11218","DEAD-box helicase 20","NS",0.0947439512515487
"CMPK2",0.461,4.21,0.248,0.804,0.927,"None","129607","cytidine/uridine monophosphate kinase 2","NS",0.0947439512515487
"TMEM178A",-0.177,1.09,-0.249,0.804,0.927,"None","130733","transmembrane protein 178A","NS",0.0947439512515487
"PARS2",0.203,0.991,0.249,0.804,0.927,"None","25973","prolyl-tRNA synthetase 2, mitochondrial","NS",0.0947439512515487
"C3orf70",-0.233,0.752,-0.248,0.804,0.927,"None","285382","chromosome 3 open reading frame 70","NS",0.0947439512515487
"CD274",0.245,3.64,0.249,0.804,0.927,"None","29126","CD274 molecule","NS",0.0947439512515487
"FAM149B1",0.111,3.44,0.249,0.804,0.927,"None","317662","family with sequence similarity 149 member B1","NS",0.0947439512515487
"KLRC2",0.216,-2.39,0.249,0.804,0.927,"None","3822","killer cell lectin like receptor C2","NS",0.0947439512515487
"NPAT",-0.155,3.74,-0.249,0.804,0.927,"None","4863","nuclear protein, coactivator of histone transcription","NS",0.0947439512515487
"FXYD1",-0.2,-2.61,-0.249,0.804,0.927,"None","5348","FXYD domain containing ion transport regulator 1","NS",0.0947439512515487
"HES2",0.282,-1.78,0.249,0.804,0.927,"None","54626","hes family bHLH transcription factor 2","NS",0.0947439512515487
"ABCC6P2",0.234,-0.57,0.249,0.804,0.927,"None","730013","ATP binding cassette subfamily C member 6 pseudogene 2","NS",0.0947439512515487
"DISP1",0.183,3.57,0.248,0.804,0.927,"None","84976","dispatched RND transporter family member 1","NS",0.0947439512515487
"ZPR1",0.136,5.26,0.249,0.804,0.927,"None","8882","ZPR1 zinc finger","NS",0.0947439512515487
"PKHD1L1",0.253,-0.866,0.249,0.804,0.927,"None","93035","PKHD1 like 1","NS",0.0947439512515487
"SLC38A11",0.328,1.59,0.248,0.805,0.927,"None","151258","solute carrier family 38 member 11","NS",0.0942041196321315
"H2AX",-0.124,4.56,-0.247,0.805,0.928,"None","3014","H2A.X variant histone","NS",0.0942041196321315
"PDE6A",0.21,-2.49,0.249,0.805,0.927,"None","5145","phosphodiesterase 6A","NS",0.0942041196321315
"C2orf83",0.329,-2.08,0.249,0.805,0.927,"None","56918","chromosome 2 open reading frame 83","NS",0.0942041196321315
"PARP12",0.171,5.21,0.247,0.805,0.928,"None","64761","poly(ADP-ribose) polymerase family member 12","NS",0.0942041196321315
"LGALS9C",-0.585,-2.68,-0.252,0.805,0.927,"None","654346","galectin 9C","NS",0.0942041196321315
"BOLA2-SMG1P6",-0.246,-1.89,-0.246,0.806,0.928,"None","107282092","BOLA2-SMG1P6 readthrough","NS",0.0936649581949093
"TMEM171",-0.334,0.628,-0.246,0.806,0.928,"None","134285","transmembrane protein 171","NS",0.0936649581949093
"MIRLET7G",-0.193,-2.61,-0.247,0.806,0.928,"None","406890","microRNA let-7g","NS",0.0936649581949093
"NPTX1",0.313,-0.972,0.246,0.806,0.928,"None","4884","neuronal pentraxin 1","NS",0.0936649581949093
"IL21R",0.291,-1.51,0.246,0.806,0.928,"None","50615","interleukin 21 receptor","NS",0.0936649581949093
"UBE2J1",0.156,7.56,0.246,0.806,0.928,"None","51465","ubiquitin conjugating enzyme E2 J1","NS",0.0936649581949093
"RSRP1",0.192,4.74,0.246,0.806,0.928,"None","57035","arginine and serine rich protein 1","NS",0.0936649581949093
"PTGS1",0.195,1.14,0.247,0.806,0.928,"None","5742","prostaglandin-endoperoxide synthase 1","NS",0.0936649581949093
"ATL2",-0.12,5.33,-0.246,0.806,0.928,"None","64225","atlastin GTPase 2","NS",0.0936649581949093
"ZSWIM4",0.279,4.32,0.247,0.806,0.928,"None","65249","zinc finger SWIM-type containing 4","NS",0.0936649581949093
"SOS2",-0.136,6.16,-0.247,0.806,0.928,"None","6655","SOS Ras/Rho guanine nucleotide exchange factor 2","NS",0.0936649581949093
"BEST1",-0.218,1.35,-0.247,0.806,0.928,"None","7439","bestrophin 1","NS",0.0936649581949093
"SLC25A21",-0.2,-0.381,-0.246,0.806,0.928,"None","89874","solute carrier family 25 member 21","NS",0.0936649581949093
"ZNF559-ZNF177",0.252,-1.72,0.245,0.807,0.928,"None","100529215","ZNF559-ZNF177 readthrough","NS",0.0931264652779296
"LAMC3",0.175,4.77,0.245,0.807,0.928,"None","10319","laminin subunit gamma 3","NS",0.0931264652779296
"NOTUM",-0.395,0.505,-0.246,0.807,0.928,"None","147111","notum, palmitoleoyl-protein carboxylesterase","NS",0.0931264652779296
"CLDN15",-0.119,2.46,-0.246,0.807,0.928,"None","24146","claudin 15","NS",0.0931264652779296
"PRSS41",-0.322,-2.42,-0.247,0.807,0.928,"None","360226","serine protease 41","NS",0.0931264652779296
"ZNF829",-0.127,2.4,-0.245,0.807,0.928,"None","374899","zinc finger protein 829","NS",0.0931264652779296
"METTL3",0.146,4.41,0.246,0.807,0.928,"None","56339","methyltransferase like 3","NS",0.0931264652779296
"ZNF574",-0.143,3.88,-0.244,0.807,0.928,"None","64763","zinc finger protein 574","NS",0.0931264652779296
"KIF14",-0.366,-0.659,-0.245,0.807,0.928,"None","9928","kinesin family member 14","NS",0.0931264652779296
"TIMM23B",-0.169,3.84,-0.244,0.808,0.929,"None","100652748","translocase of inner mitochondrial membrane 23 homolog B","NS",0.0925886392254138
"PKD2L2",0.24,-0.855,0.243,0.808,0.929,"None","27039","polycystin 2 like 2, transient receptor potential cation channel","NS",0.0925886392254138
"OR52N4",0.51,-2.41,0.246,0.808,0.929,"None","390072","olfactory receptor family 52 subfamily N member 4 (gene/pseudogene)","NS",0.0925886392254138
"PTX4",-0.246,-2.74,-0.246,0.808,0.929,"None","390667","pentraxin 4","NS",0.0925886392254138
"RBIS",0.129,4.13,0.243,0.808,0.929,"None","401466","ribosomal biogenesis factor","NS",0.0925886392254138
"VPS36",0.125,4.93,0.244,0.808,0.929,"None","51028","vacuolar protein sorting 36 homolog","NS",0.0925886392254138
"PMAIP1",-0.396,5.12,-0.243,0.808,0.929,"None","5366","phorbol-12-myristate-13-acetate-induced protein 1","NS",0.0925886392254138
"ARL8B",-0.143,6.69,-0.243,0.808,0.929,"None","55207","ADP ribosylation factor like GTPase 8B","NS",0.0925886392254138
"UBE2Z",-0.131,6.6,-0.244,0.808,0.929,"None","65264","ubiquitin conjugating enzyme E2 Z","NS",0.0925886392254138
"BNIP2",-0.151,6.01,-0.244,0.808,0.929,"None","663","BCL2 interacting protein 2","NS",0.0925886392254138
"APH1B",-0.167,4.92,-0.244,0.808,0.929,"None","83464","aph-1 homolog B, gamma-secretase subunit","NS",0.0925886392254138
"OASL",-0.641,3.14,-0.244,0.808,0.929,"None","8638","2'-5'-oligoadenylate synthetase like","NS",0.0925886392254138
"ADAM23",-0.272,0.0503,-0.244,0.808,0.929,"None","8745","ADAM metallopeptidase domain 23","NS",0.0925886392254138
"SLAMF6",-0.306,-2.54,-0.245,0.809,0.929,"None","114836","SLAM family member 6","NS",0.0920514783877277
"PRXL2B",-0.126,3.81,-0.243,0.809,0.929,"None","127281","peroxiredoxin like 2B","NS",0.0920514783877277
"KLF17",-0.42,-2.65,-0.246,0.809,0.929,"None","128209","Kruppel like factor 17","NS",0.0920514783877277
"EIF4E",0.146,5.68,0.243,0.809,0.929,"None","1977","eukaryotic translation initiation factor 4E","NS",0.0920514783877277
"FRMPD1",-0.369,3.13,-0.242,0.809,0.929,"None","22844","FERM and PDZ domain containing 1","NS",0.0920514783877277
"HELLS",0.166,1.83,0.243,0.809,0.929,"None","3070","helicase, lymphoid specific","NS",0.0920514783877277
"RELN",-0.302,-0.265,-0.242,0.809,0.929,"None","5649","reelin","NS",0.0920514783877277
"MRPS24",0.339,0.221,0.242,0.809,0.929,"None","64951","mitochondrial ribosomal protein S24","NS",0.0920514783877277
"PSCA",0.445,-1.01,0.242,0.809,0.929,"None","8000","prostate stem cell antigen","NS",0.0920514783877277
"ALKBH8",-0.161,2.43,-0.242,0.809,0.929,"None","91801","alkB homolog 8, tRNA methyltransferase","NS",0.0920514783877277
"ARRDC1",0.119,4.28,0.243,0.809,0.929,"None","92714","arrestin domain containing 1","NS",0.0920514783877277
"ZNF101",0.119,2.76,0.243,0.809,0.929,"None","94039","zinc finger protein 101","NS",0.0920514783877277
"HEATR5A",0.267,2.7,0.242,0.81,0.929,"None","25938","HEAT repeat containing 5A","NS",0.0915149811213502
"HCRTR1",0.284,-0.0289,0.241,0.81,0.929,"None","3061","hypocretin receptor 1","NS",0.0915149811213502
"L1CAM",0.157,3.57,0.241,0.81,0.929,"None","3897","L1 cell adhesion molecule","NS",0.0915149811213502
"TEX15",0.257,-2.3,0.242,0.81,0.929,"None","56154","testis expressed 15, meiosis and synapsis associated","NS",0.0915149811213502
"PARD3",0.121,6.33,0.24,0.81,0.929,"None","56288","par-3 family cell polarity regulator","NS",0.0915149811213502
"TANGO6",-0.152,2.89,-0.241,0.81,0.929,"None","79613","transport and golgi organization 6 homolog","NS",0.0915149811213502
"OSBPL6",0.147,3.58,0.24,0.811,0.929,"None","114880","oxysterol binding protein like 6","NS",0.0909791457888439
"CWF19L2",0.124,3.82,0.24,0.811,0.929,"None","143884","CWF19 like cell cycle control factor 2","NS",0.0909791457888439
"ELF2",-0.122,5.64,-0.24,0.811,0.929,"None","1998","E74 like ETS transcription factor 2","NS",0.0909791457888439
"RYBP",-0.175,6.75,-0.24,0.811,0.929,"None","23429","RING1 and YY1 binding protein","NS",0.0909791457888439
"SAP30BP",0.133,5.79,0.24,0.811,0.929,"None","29115","SAP30 binding protein","NS",0.0909791457888439
"CTAGE6",-0.238,-1.64,-0.24,0.811,0.929,"None","340307","CTAGE family member 6","NS",0.0909791457888439
"AMIGO2",0.205,3.17,0.239,0.811,0.93,"None","347902","adhesion molecule with Ig like domain 2","NS",0.0909791457888439
"VAMP7",0.148,5.87,0.24,0.811,0.929,"None","6845","vesicle associated membrane protein 7","NS",0.0909791457888439
"USP38",-0.175,6.14,-0.24,0.811,0.929,"None","84640","ubiquitin specific peptidase 38","NS",0.0909791457888439
"SCGB3A1",0.682,1.5,0.239,0.811,0.93,"None","92304","secretoglobin family 3A member 1","NS",0.0909791457888439
"SPTY2D1",0.137,5.7,0.239,0.812,0.93,"None","144108","SPT2 chromatin protein domain containing 1","NS",0.0904439707588247
"FAM181B",-0.209,1.66,-0.238,0.812,0.93,"None","220382","family with sequence similarity 181 member B","NS",0.0904439707588247
"PCDH17",-0.186,6.91,-0.238,0.812,0.93,"None","27253","protocadherin 17","NS",0.0904439707588247
"ITK",0.258,-1.63,0.239,0.812,0.93,"None","3702","IL2 inducible T cell kinase","NS",0.0904439707588247
"C2orf78",-0.415,-2.29,-0.24,0.812,0.93,"None","388960","chromosome 2 open reading frame 78","NS",0.0904439707588247
"RNLS",-0.156,2.82,-0.238,0.812,0.93,"None","55328","renalase, FAD dependent amine oxidase","NS",0.0904439707588247
"RNF114",-0.111,6.52,-0.239,0.812,0.93,"None","55905","ring finger protein 114","NS",0.0904439707588247
"RBP2",-0.212,-1.01,-0.239,0.812,0.93,"None","5948","retinol binding protein 2","NS",0.0904439707588247
"SURF6",-0.126,4.68,-0.238,0.812,0.93,"None","6838","surfeit 6","NS",0.0904439707588247
"TGM3",0.341,-2.13,0.241,0.812,0.93,"None","7053","transglutaminase 3","NS",0.0904439707588247
"TDRD3",0.133,4.12,0.238,0.812,0.93,"None","81550","tudor domain containing 3","NS",0.0904439707588247
"SH3PXD2A-AS1",-0.312,-2.02,-0.237,0.813,0.931,"None","100505839","SH3PXD2A antisense RNA 1","NS",0.0899094544059319
"POC1B-GALNT4",0.251,-2.25,0.237,0.813,0.931,"None","100528030","POC1B-GALNT4 readthrough","NS",0.0899094544059319
"NAAA",-0.121,4.1,-0.237,0.813,0.931,"None","27163","N-acylethanolamine acid amidase","NS",0.0899094544059319
"NPS",0.199,-2.19,0.238,0.813,0.931,"None","594857","neuropeptide S","NS",0.0899094544059319
"GGTLC2",0.234,-2.43,0.239,0.813,0.93,"None","91227","gamma-glutamyltransferase light chain 2","NS",0.0899094544059319
"UTP20",0.116,4.03,0.236,0.814,0.931,"None","27340","UTP20 small subunit processome component","NS",0.0893755951107988
"C1GALT1C1",0.125,4.89,0.235,0.814,0.932,"None","29071","C1GALT1 specific chaperone 1","NS",0.0893755951107988
"MIS18A",-0.164,2.04,-0.236,0.814,0.931,"None","54069","MIS18 kinetochore protein A","NS",0.0893755951107988
"CACNG1",0.194,-2.05,0.236,0.814,0.931,"None","786","calcium voltage-gated channel auxiliary subunit gamma 1","NS",0.0893755951107988
"LSM10",-0.138,4.47,-0.236,0.814,0.931,"None","84967","LSM10, U7 small nuclear RNA associated","NS",0.0893755951107988
"CREB5",-0.374,5.68,-0.236,0.814,0.931,"None","9586","cAMP responsive element binding protein 5","NS",0.0893755951107988
"GJB5",0.261,-2.3,0.236,0.815,0.932,"None","2709","gap junction protein beta 5","NS",0.0888423912600234
"IL2RB",0.241,-1.99,0.235,0.815,0.932,"None","3560","interleukin 2 receptor subunit beta","NS",0.0888423912600234
"IRF2BP2",-0.142,7.74,-0.235,0.815,0.932,"None","359948","interferon regulatory factor 2 binding protein 2","NS",0.0888423912600234
"MSH2",0.147,3.58,0.235,0.815,0.932,"None","4436","mutS homolog 2","NS",0.0888423912600234
"CSKMT",0.126,1.06,0.234,0.815,0.932,"None","751071","citrate synthase lysine methyltransferase","NS",0.0888423912600234
"LRP8",-0.244,3.15,-0.235,0.815,0.932,"None","7804","LDL receptor related protein 8","NS",0.0888423912600234
"STIP1",-0.113,6.89,-0.234,0.816,0.933,"None","10963","stress induced phosphoprotein 1","NS",0.0883098412461389
"MIR12136",0.276,0.906,0.234,0.816,0.933,"None","113219467","microRNA 12136","NS",0.0883098412461389
"DCAF4L2",0.37,-1.92,0.234,0.816,0.933,"None","138009","DDB1 and CUL4 associated factor 4 like 2","NS",0.0883098412461389
"MBLAC2",0.154,2.48,0.234,0.816,0.933,"None","153364","metallo-beta-lactamase domain containing 2","NS",0.0883098412461389
"LCN12",0.242,3.04,0.233,0.816,0.933,"None","286256","lipocalin 12","NS",0.0883098412461389
"RN7SL2",-1.09,5.33,-0.236,0.816,0.933,"None","378706","RNA component of signal recognition particle 7SL2","NS",0.0883098412461389
"NDUFS4",0.119,4.51,0.233,0.816,0.933,"None","4724","NADH:ubiquinone oxidoreductase subunit S4","NS",0.0883098412461389
"NXF5",-0.224,-1.84,-0.233,0.816,0.933,"None","55998","nuclear RNA export factor 5","NS",0.0883098412461389
"TAPBP",0.148,6.86,0.233,0.816,0.933,"None","6892","TAP binding protein","NS",0.0883098412461389
"PLCZ1",-0.335,-1.8,-0.234,0.816,0.933,"None","89869","phospholipase C zeta 1","NS",0.0883098412461389
"DM1-AS",0.196,-0.554,0.232,0.817,0.933,"None","109729182","DM1 locus antisense RNA","NS",0.0877779434675845
"EARS2",-0.151,3.84,-0.232,0.817,0.933,"None","124454","glutamyl-tRNA synthetase 2, mitochondrial","NS",0.0877779434675845
"ZNF420",-0.127,3.04,-0.233,0.817,0.933,"None","147923","zinc finger protein 420","NS",0.0877779434675845
"ZNF675",-0.124,2.81,-0.232,0.817,0.933,"None","171392","zinc finger protein 675","NS",0.0877779434675845
"EPHX2",-0.142,5.75,-0.233,0.817,0.933,"None","2053","epoxide hydrolase 2","NS",0.0877779434675845
"FCAR",-0.21,-2.47,-0.234,0.817,0.933,"None","2204","Fc fragment of IgA receptor","NS",0.0877779434675845
"PHLPP1",0.113,4.18,0.232,0.817,0.933,"None","23239","PH domain and leucine rich repeat protein phosphatase 1","NS",0.0877779434675845
"AGO1",-0.11,5.07,-0.232,0.817,0.933,"None","26523","argonaute RISC component 1","NS",0.0877779434675845
"TYW1B",-0.199,1.55,-0.233,0.817,0.933,"None","441250","tRNA-yW synthesizing protein 1 homolog B","NS",0.0877779434675845
"KCNK17",0.234,4.63,0.231,0.817,0.933,"None","89822","potassium two pore domain channel subfamily K member 17","NS",0.0877779434675845
"ABCC10",0.154,4.04,0.232,0.817,0.933,"None","89845","ATP binding cassette subfamily C member 10","NS",0.0877779434675845
"UCN3",0.16,6.11,0.231,0.818,0.934,"None","114131","urocortin 3","NS",0.087246696328677
"SP7",0.3,-2.56,0.232,0.818,0.934,"None","121340","Sp7 transcription factor","NS",0.087246696328677
"C1orf194",-0.215,0.345,-0.23,0.818,0.934,"None","127003","chromosome 1 open reading frame 194","NS",0.087246696328677
"MFSD6L",-0.138,2.4,-0.231,0.818,0.934,"None","162387","major facilitator superfamily domain containing 6 like","NS",0.087246696328677
"CCDC185",0.164,-2.49,0.232,0.818,0.934,"None","164127","coiled-coil domain containing 185","NS",0.087246696328677
"TMEM61",-0.148,3.81,-0.23,0.818,0.934,"None","199964","transmembrane protein 61","NS",0.087246696328677
"SHD",0.306,-2.05,0.231,0.818,0.934,"None","56961","Src homology 2 domain containing transforming protein D","NS",0.087246696328677
"TAP2",0.172,3.66,0.23,0.818,0.934,"None","6891","transporter 2, ATP binding cassette subfamily B member","NS",0.087246696328677
"CAV3",0.259,-2.28,0.231,0.818,0.934,"None","859","caveolin 3","NS",0.087246696328677
"CCDC125",0.178,3.09,0.23,0.819,0.934,"None","202243","coiled-coil domain containing 125","NS",0.0867160982395816
"AMELY",-0.262,-2.08,-0.231,0.819,0.934,"None","266","amelogenin Y-linked","NS",0.0867160982395816
"MYLIP",0.178,5.97,0.229,0.819,0.934,"None","29116","myosin regulatory light chain interacting protein","NS",0.0867160982395816
"SUPT20H",0.118,4.78,0.23,0.819,0.934,"None","55578","SPT20 homolog, SAGA complex component","NS",0.0867160982395816
"CD177",0.249,-1.48,0.229,0.819,0.934,"None","57126","CD177 molecule","NS",0.0867160982395816
"C10orf88",-0.106,3.03,-0.23,0.819,0.934,"None","80007","chromosome 10 open reading frame 88","NS",0.0867160982395816
"SLC35B1",-0.133,6.34,-0.228,0.82,0.935,"None","10237","solute carrier family 35 member B1","NS",0.0861861476162833
"TUBA1B",-0.146,7.54,-0.229,0.82,0.935,"None","10376","tubulin alpha 1b","NS",0.0861861476162833
"UBD",0.4,-2.38,0.229,0.82,0.935,"None","10537","ubiquitin D","NS",0.0861861476162833
"CYP1A2",-0.585,-2.67,-0.23,0.82,0.935,"None","1544","cytochrome P450 family 1 subfamily A member 2","NS",0.0861861476162833
"RSPO1",-0.25,-0.898,-0.228,0.82,0.935,"None","284654","R-spondin 1","NS",0.0861861476162833
"GUCY1A1",0.137,4.76,0.228,0.82,0.935,"None","2982","guanylate cyclase 1 soluble subunit alpha 1","NS",0.0861861476162833
"RBM15B",-0.124,6.3,-0.228,0.82,0.935,"None","29890","RNA binding motif protein 15B","NS",0.0861861476162833
"AQP6",-0.223,-1.34,-0.228,0.82,0.935,"None","363","aquaporin 6","NS",0.0861861476162833
"C1orf53",-0.19,0.934,-0.229,0.82,0.935,"None","388722","chromosome 1 open reading frame 53","NS",0.0861861476162833
"ANKRD36C",0.274,4.66,0.228,0.82,0.935,"None","400986","ankyrin repeat domain 36C","NS",0.0861861476162833
"RSPH10B2",0.204,-2.06,0.228,0.82,0.935,"None","728194","radial spoke head 10 homolog B2","NS",0.0861861476162833
"TNFSF14",0.322,-0.866,0.229,0.82,0.935,"None","8740","TNF superfamily member 14","NS",0.0861861476162833
"ADCY7",-0.192,3.16,-0.226,0.821,0.935,"None","113","adenylate cyclase 7","NS",0.0856568428805592
"B3GLCT",-0.113,3.02,-0.227,0.821,0.935,"None","145173","beta 3-glucosyltransferase","NS",0.0856568428805592
"ELAVL2",0.245,-1.8,0.227,0.821,0.935,"None","1993","ELAV like RNA binding protein 2","NS",0.0856568428805592
"PPIL2",0.114,5.06,0.227,0.821,0.935,"None","23759","peptidylprolyl isomerase like 2","NS",0.0856568428805592
"IL27",0.264,-2.5,0.228,0.821,0.935,"None","246778","interleukin 27","NS",0.0856568428805592
"POU2F3",0.476,0.863,0.226,0.821,0.935,"None","25833","POU class 2 homeobox 3","NS",0.0856568428805592
"MKI67",0.433,-0.754,0.226,0.821,0.935,"None","4288","marker of proliferation Ki-67","NS",0.0856568428805592
"PITX2",-0.527,-2.38,-0.23,0.821,0.935,"None","5308","paired like homeodomain 2","NS",0.0856568428805592
"STOX2",0.115,4.22,0.227,0.821,0.935,"None","56977","storkhead box 2","NS",0.0856568428805592
"BMPR1A",0.132,4.81,0.227,0.821,0.935,"None","657","bone morphogenetic protein receptor type 1A","NS",0.0856568428805592
"NPL",-0.172,1.98,-0.227,0.821,0.935,"None","80896","N-acetylneuraminate pyruvate lyase","NS",0.0856568428805592
"PARD6B",0.176,4.03,0.227,0.821,0.935,"None","84612","par-6 family cell polarity regulator beta","NS",0.0856568428805592
"CDC20B",0.214,-2.88,0.227,0.822,0.935,"None","166979","cell division cycle 20B","NS",0.0851281824599496
"GMPPA",0.136,5.13,0.226,0.822,0.935,"None","29926","GDP-mannose pyrophosphorylase A","NS",0.0851281824599496
"MMP9",0.301,-0.119,0.226,0.822,0.935,"None","4318","matrix metallopeptidase 9","NS",0.0851281824599496
"TCEAL9",-0.109,5.66,-0.226,0.822,0.935,"None","51186","transcription elongation factor A like 9","NS",0.0851281824599496
"KCNK9",-0.307,-0.429,-0.226,0.822,0.935,"None","51305","potassium two pore domain channel subfamily K member 9","NS",0.0851281824599496
"MYDGF",0.151,6.64,0.226,0.822,0.935,"None","56005","myeloid derived growth factor","NS",0.0851281824599496
"SLC20A1",0.165,6.05,0.226,0.822,0.935,"None","6574","solute carrier family 20 member 1","NS",0.0851281824599496
"SLC22A4",-0.174,1.94,-0.226,0.822,0.935,"None","6583","solute carrier family 22 member 4","NS",0.0851281824599496
"DHRS4L1",0.223,-1.34,0.226,0.822,0.935,"None","728635","dehydrogenase/reductase 4 like 1","NS",0.0851281824599496
"ELL3",-0.194,-1.57,-0.226,0.822,0.935,"None","80237","elongation factor for RNA polymerase II 3","NS",0.0851281824599496
"SLC25A2",-0.228,-2.23,-0.225,0.822,0.935,"None","83884","solute carrier family 25 member 2","NS",0.0851281824599496
"ZNRF3",-0.129,3.83,-0.226,0.822,0.935,"None","84133","zinc and ring finger 3","NS",0.0851281824599496
"LOC107984138",0.178,1.1,0.225,0.823,0.935,"None","107984138","serine/threonine-protein kinase SMG1-like","NS",0.0846001647877302
"CKM",-0.378,-1.27,-0.224,0.823,0.935,"None","1158","creatine kinase, M-type","NS",0.0846001647877302
"CYP2C18",-0.28,-1.9,-0.224,0.823,0.935,"None","1562","cytochrome P450 family 2 subfamily C member 18","NS",0.0846001647877302
"FAM24B",-0.152,0.775,-0.224,0.823,0.935,"None","196792","family with sequence similarity 24 member B","NS",0.0846001647877302
"CPNE7",-0.223,1.08,-0.225,0.823,0.935,"None","27132","copine 7","NS",0.0846001647877302
"MAF",-0.17,3.09,-0.225,0.823,0.935,"None","4094","MAF bZIP transcription factor","NS",0.0846001647877302
"ESF1",0.142,3.89,0.224,0.823,0.935,"None","51575","ESF1 nucleolar pre-rRNA processing protein homolog","NS",0.0846001647877302
"PSMD12",-0.169,6.52,-0.224,0.823,0.935,"None","5718","proteasome 26S subunit, non-ATPase 12","NS",0.0846001647877302
"YWHAZ",0.145,9.19,0.225,0.823,0.935,"None","7534","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta","NS",0.0846001647877302
"ZSCAN20",0.195,0.683,0.224,0.823,0.935,"None","7579","zinc finger and SCAN domain containing 20","NS",0.0846001647877302
"ZNF235",-0.133,1.91,-0.224,0.823,0.935,"None","9310","zinc finger protein 235","NS",0.0846001647877302
"MED20",0.176,2.86,0.224,0.823,0.935,"None","9477","mediator complex subunit 20","NS",0.0846001647877302
"MS4A2",0.34,-1.54,0.223,0.824,0.936,"None","2206","membrane spanning 4-domains A2","NS",0.0840727883028842
"SEPSECS",0.118,3.82,0.223,0.824,0.936,"None","51091","Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase","NS",0.0840727883028842
"FANCI",0.307,3.29,0.223,0.824,0.936,"None","55215","FA complementation group I","NS",0.0840727883028842
"ATP10D",0.144,4.51,0.223,0.824,0.936,"None","57205","ATPase phospholipid transporting 10D (putative)","NS",0.0840727883028842
"TOMM40L",0.133,1.99,0.223,0.824,0.936,"None","84134","translocase of outer mitochondrial membrane 40 like","NS",0.0840727883028842
"LOC100129697",0.205,-0.704,0.222,0.825,0.936,"None","100129697","uncharacterized LOC100129697","NS",0.0835460514500749
"ST3GAL6",0.115,4.15,0.221,0.825,0.936,"None","10402","ST3 beta-galactoside alpha-2,3-sialyltransferase 6","NS",0.0835460514500749
