"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"TYW1B",1.09,1.55,0.127,0.9,0.982,"None","441250","tRNA-yW synthesizing protein 1 homolog B","NS",0.0457574905606751
"FBXO47",-1.48,-2.37,-0.127,0.9,0.982,"None","494188","F-box protein 47","NS",0.0457574905606751
"CACNA1H",-0.84,6.69,-0.126,0.9,0.982,"Endocrine","8912","calcium voltage-gated channel subunit alpha1 H","NS",0.0457574905606751
"TMEM35B",1.64,-1.96,0.126,0.901,0.982,"None","100506144","transmembrane protein 35B","NS",0.045275209020937
"CDK2",0.68,3.13,0.125,0.901,0.982,"None","1017","cyclin dependent kinase 2","NS",0.045275209020937
"COX6A1",-0.631,4.81,-0.125,0.901,0.982,"None","1337","cytochrome c oxidase subunit 6A1","NS",0.045275209020937
"COL26A1",-0.988,1.1,-0.125,0.901,0.982,"None","136227","collagen type XXVI alpha 1 chain","NS",0.045275209020937
"CYP1A1",2.09,-0.114,0.125,0.901,0.982,"None","1543","cytochrome P450 family 1 subfamily A member 1","NS",0.045275209020937
"FUT11",0.707,3.63,0.125,0.901,0.982,"None","170384","fucosyltransferase 11","NS",0.045275209020937
"ELF5",2.55,-2.09,0.125,0.901,0.982,"None","2001","E74 like ETS transcription factor 5","NS",0.045275209020937
"CHMP2A",-0.623,6.19,-0.124,0.901,0.982,"None","27243","charged multivesicular body protein 2A","NS",0.045275209020937
"GLRX",0.726,3.63,0.124,0.901,0.982,"None","2745","glutaredoxin","NS",0.045275209020937
"CA5BP1",0.641,2.68,0.125,0.901,0.982,"Endocrine","340591","carbonic anhydrase 5B pseudogene 1","NS",0.045275209020937
"EFCAB5",-1.16,-0.319,-0.125,0.901,0.982,"None","374786","EF-hand calcium binding domain 5","NS",0.045275209020937
"MYO7A",0.869,3.44,0.125,0.901,0.982,"None","4647","myosin VIIA","NS",0.045275209020937
"NPPC",-1.52,0.237,-0.125,0.901,0.982,"None","4880","natriuretic peptide C","NS",0.045275209020937
"HERC5",-0.919,4.67,-0.124,0.901,0.982,"None","51191","HECT and RLD domain containing E3 ubiquitin protein ligase 5","NS",0.045275209020937
"PLA2G2A",2.3,-1.55,0.125,0.901,0.982,"None","5320","phospholipase A2 group IIA","NS",0.045275209020937
"PPP4R4",-0.904,3.79,-0.125,0.901,0.982,"None","57718","protein phosphatase 4 regulatory subunit 4","NS",0.045275209020937
"RTN1",-0.814,6.82,-0.124,0.901,0.982,"None","6252","reticulon 1","NS",0.045275209020937
"CRELD2",0.764,6.31,0.125,0.901,0.982,"None","79174","cysteine rich with EGF like domains 2","NS",0.045275209020937
"WDR78",-0.691,1.8,-0.124,0.901,0.982,"None","79819","WD repeat domain 78","NS",0.045275209020937
"ABTB1",0.591,4.41,0.124,0.901,0.982,"None","80325","ankyrin repeat and BTB domain containing 1","NS",0.045275209020937
"C4orf33",-0.634,3.94,-0.124,0.902,0.982,"None","132321","chromosome 4 open reading frame 33","NS",0.0447934624580583
"APCDD1L",-1.34,3.72,-0.123,0.902,0.982,"Endocrine","164284","APC down-regulated 1 like","NS",0.0447934624580583
"AHCY",0.67,6.24,0.124,0.902,0.982,"Non-endocrine","191","adenosylhomocysteinase","NS",0.0447934624580583
"MMRN1",-1.38,5.88,-0.123,0.902,0.982,"None","22915","multimerin 1","NS",0.0447934624580583
"GRB7",-0.666,4.16,-0.124,0.902,0.982,"None","2886","growth factor receptor bound protein 7","NS",0.0447934624580583
"LOC389199",0.982,-2.33,0.124,0.902,0.982,"None","389199","uncharacterized LOC389199","NS",0.0447934624580583
"C10orf55",1.63,-1.35,0.123,0.902,0.982,"None","414236","chromosome 10 open reading frame 55 (putative)","NS",0.0447934624580583
"NUCB2",-0.772,7.95,-0.124,0.902,0.982,"None","4925","nucleobindin 2","NS",0.0447934624580583
"PFDN4",-0.734,3.6,-0.124,0.902,0.982,"None","5203","prefoldin subunit 4","NS",0.0447934624580583
"RBP1",0.922,6.42,0.123,0.902,0.982,"Non-endocrine","5947","retinol binding protein 1","NS",0.0447934624580583
"TSPO",-0.963,3.7,-0.123,0.902,0.982,"None","706","translocator protein","NS",0.0447934624580583
"ZNF300",0.786,2.43,0.124,0.902,0.982,"None","91975","zinc finger protein 300","NS",0.0447934624580583
"FILIP1L",-0.782,3.84,-0.122,0.903,0.982,"None","11259","filamin A interacting protein 1 like","NS",0.0443122496864942
"PPP1R27",1.11,-1.35,0.122,0.903,0.982,"None","116729","protein phosphatase 1 regulatory subunit 27","NS",0.0443122496864942
"RDH10",-1.23,4.68,-0.122,0.903,0.982,"None","157506","retinol dehydrogenase 10","NS",0.0443122496864942
"UBOX5",-0.618,3.73,-0.123,0.903,0.982,"None","22888","U-box domain containing 5","NS",0.0443122496864942
"C8orf31",1.16,-0.889,0.123,0.903,0.982,"None","286122","chromosome 8 open reading frame 31","NS",0.0443122496864942
"LAMTOR2",0.675,4.04,0.123,0.903,0.982,"Non-endocrine","28956","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2","NS",0.0443122496864942
"CD300E",1.87,-1.81,0.123,0.903,0.982,"None","342510","CD300e molecule","NS",0.0443122496864942
"NTRK1",-1.18,0.368,-0.122,0.903,0.982,"None","4914","neurotrophic receptor tyrosine kinase 1","NS",0.0443122496864942
"SYT13",0.932,8.57,0.123,0.903,0.982,"Endocrine","57586","synaptotagmin 13","NS",0.0443122496864942
"CARD14",-1.19,-0.885,-0.123,0.903,0.982,"None","79092","caspase recruitment domain family member 14","NS",0.0443122496864942
"ST20-MTHFS",2.47,-1.08,0.121,0.904,0.982,"None","100528021","ST20-MTHFS readthrough","NS",0.0438315695246367
"TMPRSS11B",2.02,-1.98,0.121,0.904,0.982,"None","132724","transmembrane serine protease 11B","NS",0.0438315695246367
"WHRN",-0.628,5.63,-0.121,0.904,0.982,"None","25861","whirlin","NS",0.0438315695246367
"NUTM2E",-2.55,-0.826,-0.122,0.904,0.982,"None","283008","NUT family member 2E","NS",0.0438315695246367
"GTF2H4",1.28,-1.42,0.122,0.904,0.982,"None","2968","general transcription factor IIH subunit 4","NS",0.0438315695246367
"ITPKA",1.49,-0.911,0.121,0.904,0.982,"Non-endocrine","3706","inositol-trisphosphate 3-kinase A","NS",0.0438315695246367
"MAP2",-0.636,7.36,-0.121,0.904,0.982,"None","4133","microtubule associated protein 2","NS",0.0438315695246367
"ALX4",1.2,-2.32,0.121,0.904,0.982,"None","60529","ALX homeobox 4","NS",0.0438315695246367
"CCL11",1.93,2.7,0.12,0.904,0.982,"None","6356","C-C motif chemokine ligand 11","NS",0.0438315695246367
"METRN",0.701,6.25,0.121,0.904,0.982,"None","79006","meteorin, glial cell differentiation regulator","NS",0.0438315695246367
"HAP1",1.38,4.13,0.121,0.904,0.982,"None","9001","huntingtin associated protein 1","NS",0.0438315695246367
"LINC02054",-1.52,-2.61,-0.121,0.905,0.982,"None","105374250","long intergenic non-protein coding RNA 2054","NS",0.0433514207947967
"FUT9",-1.71,0.478,-0.12,0.905,0.982,"None","10690","fucosyltransferase 9","NS",0.0433514207947967
"CHRM4",-1.16,1.24,-0.12,0.905,0.982,"None","1132","cholinergic receptor muscarinic 4","NS",0.0433514207947967
"VPS37D",-0.671,2.97,-0.12,0.905,0.982,"None","155382","VPS37D subunit of ESCRT-I","NS",0.0433514207947967
"ODF3L1",1.51,1.07,0.12,0.905,0.982,"None","161753","outer dense fiber of sperm tails 3 like 1","NS",0.0433514207947967
"SPACA4",-1.18,-2.27,-0.12,0.905,0.982,"None","171169","sperm acrosome associated 4","NS",0.0433514207947967
"TMEM215",-1.21,-2.41,-0.121,0.905,0.982,"None","401498","transmembrane protein 215","NS",0.0433514207947967
"WNT16",-1.38,-2.11,-0.12,0.905,0.982,"None","51384","Wnt family member 16","NS",0.0433514207947967
"PRKACB",0.87,6.99,0.119,0.905,0.982,"None","5567","protein kinase cAMP-activated catalytic subunit beta","NS",0.0433514207947967
"DHX37",-0.601,4.1,-0.12,0.905,0.982,"None","57647","DEAH-box helicase 37","NS",0.0433514207947967
"ZG16",-2.08,0.0595,-0.12,0.905,0.982,"Non-endocrine","653808","zymogen granule protein 16","NS",0.0433514207947967
"RAD51AP2",1.28,-1.44,0.12,0.905,0.982,"None","729475","RAD51 associated protein 2","NS",0.0433514207947967
"FERMT3",-1.07,2.42,-0.12,0.905,0.982,"None","83706","fermitin family member 3","NS",0.0433514207947967
"ATP5MD",0.729,5.75,0.12,0.905,0.982,"None","84833","ATP synthase membrane subunit DAPIT","NS",0.0433514207947967
"PABPC4",0.792,7.72,0.12,0.905,0.982,"Non-endocrine","8761","poly(A) binding protein cytoplasmic 4","NS",0.0433514207947967
"TMEM44",-0.575,1.85,-0.119,0.905,0.982,"None","93109","transmembrane protein 44","NS",0.0433514207947967
"TRIM71",-1.25,-1.29,-0.119,0.906,0.982,"None","131405","tripartite motif containing 71","NS",0.0428718023231869
"S100A16",-1.23,4.31,-0.118,0.906,0.982,"None","140576","S100 calcium binding protein A16","NS",0.0428718023231869
"SAMD11",0.991,5.3,0.119,0.906,0.982,"Endocrine","148398","sterile alpha motif domain containing 11","NS",0.0428718023231869
"DOCK3",0.806,4.54,0.118,0.906,0.982,"None","1795","dedicator of cytokinesis 3","NS",0.0428718023231869
"UHRF1",1.69,-1.42,0.119,0.906,0.982,"None","29128","ubiquitin like with PHD and ring finger domains 1","NS",0.0428718023231869
"LILRA5",1.86,-2.06,0.119,0.906,0.982,"None","353514","leukocyte immunoglobulin like receptor A5","NS",0.0428718023231869
"KRT2",1.34,-2.71,0.119,0.906,0.982,"None","3849","keratin 2","NS",0.0428718023231869
"AARD",1.08,-0.136,0.118,0.906,0.982,"None","441376","alanine and arginine rich domain containing protein","NS",0.0428718023231869
"SMIM8",-0.695,2.7,-0.118,0.906,0.982,"None","57150","small integral membrane protein 8","NS",0.0428718023231869
"TEC",-0.697,2.43,-0.118,0.906,0.982,"None","7006","tec protein tyrosine kinase","NS",0.0428718023231869
"LEFTY2",-1.59,-1.82,-0.118,0.906,0.982,"None","7044","left-right determination factor 2","NS",0.0428718023231869
"TCTN1",-0.54,5.66,-0.118,0.906,0.982,"None","79600","tectonic family member 1","NS",0.0428718023231869
"OTULIN",-0.751,5.93,-0.118,0.906,0.982,"None","90268","OTU deubiquitinase with linear linkage specificity","NS",0.0428718023231869
"PPP1R14A",1.07,1.89,0.119,0.906,0.982,"Non-endocrine","94274","protein phosphatase 1 regulatory inhibitor subunit 14A","NS",0.0428718023231869
"ESRRA",-0.54,5.32,-0.117,0.907,0.982,"None","2101","estrogen related receptor alpha","NS",0.0423927129399047
"SLC29A4",0.762,7.41,0.117,0.907,0.982,"Endocrine","222962","solute carrier family 29 member 4","NS",0.0423927129399047
"HBQ1",1.72,-2.34,0.117,0.907,0.983,"None","3049","hemoglobin subunit theta 1","NS",0.0423927129399047
"SYT10",-1.29,-2.13,-0.117,0.907,0.983,"None","341359","synaptotagmin 10","NS",0.0423927129399047
"UBC",0.618,10.6,0.117,0.907,0.983,"None","7316","ubiquitin C","NS",0.0423927129399047
"VAV2",0.52,5.94,0.118,0.907,0.982,"None","7410","vav guanine nucleotide exchange factor 2","NS",0.0423927129399047
"CSKMT",-0.636,1.06,-0.118,0.907,0.982,"None","751071","citrate synthase lysine methyltransferase","NS",0.0423927129399047
"BSND",1.23,-1.47,0.118,0.907,0.982,"None","7809","barttin CLCNK type accessory subunit beta","NS",0.0423927129399047
"FAM186B",-1.09,-0.626,-0.118,0.907,0.982,"None","84070","family with sequence similarity 186 member B","NS",0.0423927129399047
"PPP1R15B",-0.537,7.36,-0.117,0.907,0.982,"None","84919","protein phosphatase 1 regulatory subunit 15B","NS",0.0423927129399047
"MDC1",-0.762,6.1,-0.118,0.907,0.982,"None","9656","mediator of DNA damage checkpoint 1","NS",0.0423927129399047
"SHE",-1.11,1.64,-0.116,0.908,0.983,"None","126669","Src homology 2 domain containing E","NS",0.0419141514789149
"MDGA2",-1.21,-2.51,-0.117,0.908,0.983,"None","161357","MAM domain containing glycosylphosphatidylinositol anchor 2","NS",0.0419141514789149
"FBXO39",1.67,-0.98,0.116,0.908,0.983,"None","162517","F-box protein 39","NS",0.0419141514789149
"AGO3",-0.569,5.54,-0.116,0.908,0.983,"None","192669","argonaute RISC catalytic component 3","NS",0.0419141514789149
"CAVIN4",1.17,-1.5,0.116,0.908,0.983,"None","347273","caveolae associated protein 4","NS",0.0419141514789149
"MIR186",-1.18,-0.483,-0.116,0.908,0.983,"None","406962","microRNA 186","NS",0.0419141514789149
"WDFY4",-1.34,-2.07,-0.117,0.908,0.983,"None","57705","WDFY family member 4","NS",0.0419141514789149
"RGS10",-1.1,-0.0764,-0.116,0.908,0.983,"None","6001","regulator of G protein signaling 10","NS",0.0419141514789149
"DISP1",0.857,3.57,0.116,0.908,0.983,"None","84976","dispatched RND transporter family member 1","NS",0.0419141514789149
"SYCE1",1.53,-2.26,0.116,0.908,0.983,"None","93426","synaptonemal complex central element protein 1","NS",0.0419141514789149
"ZNF559-ZNF177",1.17,-1.72,0.115,0.909,0.983,"None","100529215","ZNF559-ZNF177 readthrough","NS",0.0414361167780325
"CLBA1",0.67,4.05,0.115,0.909,0.983,"None","122616","clathrin binding box of aftiphilin containing 1","NS",0.0414361167780325
"CD300LG",-1.5,-0.499,-0.115,0.909,0.983,"None","146894","CD300 molecule like family member g","NS",0.0414361167780325
"ZNF681",-0.899,1.51,-0.114,0.909,0.983,"None","148213","zinc finger protein 681","NS",0.0414361167780325
"SAXO1",-1.18,-1.39,-0.115,0.909,0.983,"None","158297","stabilizer of axonemal microtubules 1","NS",0.0414361167780325
"STOML3",2.39,-2.57,0.115,0.909,0.983,"None","161003","stomatin like 3","NS",0.0414361167780325
"UBN2",-0.673,5.68,-0.114,0.909,0.983,"None","254048","ubinuclein 2","NS",0.0414361167780325
"LTN1",0.595,5.29,0.115,0.909,0.983,"None","26046","listerin E3 ubiquitin protein ligase 1","NS",0.0414361167780325
"LY86-AS1",1.63,-2.51,0.115,0.909,0.983,"None","285780","LY86 antisense RNA 1","NS",0.0414361167780325
"OVCH2",-1.19,-2.55,-0.115,0.909,0.983,"None","341277","ovochymase 2 (gene/pseudogene)","NS",0.0414361167780325
"PEBP1",-0.619,8.99,-0.115,0.909,0.983,"None","5037","phosphatidylethanolamine binding protein 1","NS",0.0414361167780325
"RPL9",0.879,8.94,0.115,0.909,0.983,"None","6133","ribosomal protein L9","NS",0.0414361167780325
"TENT4B",-0.576,5.33,-0.114,0.909,0.983,"None","64282","terminal nucleotidyltransferase 4B","NS",0.0414361167780325
"FASTKD3",-0.677,2.32,-0.115,0.909,0.983,"None","79072","FAST kinase domains 3","NS",0.0414361167780325
"MPV17L2",-0.752,3.01,-0.115,0.909,0.983,"None","84769","MPV17 mitochondrial inner membrane protein like 2","NS",0.0414361167780325
"KIAA0232",-0.619,6.2,-0.114,0.909,0.983,"None","9778","KIAA0232","NS",0.0414361167780325
"KIF2C",1.11,-0.206,0.114,0.91,0.983,"None","11004","kinesin family member 2C","NS",0.0409586076789064
"LYPD3",0.854,1.46,0.113,0.91,0.983,"None","27076","LY6/PLAUR domain containing 3","NS",0.0409586076789064
"CECR2",-0.86,2.39,-0.114,0.91,0.983,"None","27443","CECR2 histone acetyl-lysine reader","NS",0.0409586076789064
"TMPRSS11E",1.57,-1.82,0.113,0.91,0.983,"None","28983","transmembrane serine protease 11E","NS",0.0409586076789064
"C1RL",-0.628,4.61,-0.113,0.91,0.983,"None","51279","complement C1r subcomponent like","NS",0.0409586076789064
"PRMT6",-0.69,4.08,-0.113,0.91,0.983,"None","55170","protein arginine methyltransferase 6","NS",0.0409586076789064
"SLC17A6",-1.34,3.45,-0.113,0.91,0.983,"None","57084","solute carrier family 17 member 6","NS",0.0409586076789064
"RPL7",-0.733,9.3,-0.114,0.91,0.983,"None","6129","ribosomal protein L7","NS",0.0409586076789064
"RPL30",0.657,8.22,0.113,0.91,0.983,"None","6156","ribosomal protein L30","NS",0.0409586076789064
"GOLGA8S",-1.1,-1.75,-0.114,0.91,0.983,"None","653061","golgin A8 family member S","NS",0.0409586076789064
"NAA40",0.681,4.9,0.113,0.91,0.983,"None","79829","N-alpha-acetyltransferase 40, NatD catalytic subunit","NS",0.0409586076789064
"ABCB11",1.49,-1.42,0.113,0.91,0.983,"None","8647","ATP binding cassette subfamily B member 11","NS",0.0409586076789064
"RRP9",-0.612,3.3,-0.113,0.91,0.983,"None","9136","ribosomal RNA processing 9, U3 small nucleolar RNA binding protein","NS",0.0409586076789064
"ABCB8",0.599,4.66,0.112,0.911,0.983,"None","11194","ATP binding cassette subfamily B member 8","NS",0.0404816230270017
"RHPN1",0.576,4.94,0.112,0.911,0.983,"None","114822","rhophilin Rho GTPase binding protein 1","NS",0.0404816230270017
"GRIN3A",-1.47,0.761,-0.113,0.911,0.983,"None","116443","glutamate ionotropic receptor NMDA type subunit 3A","NS",0.0404816230270017
"ZFP1",0.595,3.07,0.112,0.911,0.983,"None","162239","ZFP1 zinc finger protein","NS",0.0404816230270017
"ADCY4",-1.07,1.9,-0.112,0.911,0.983,"None","196883","adenylate cyclase 4","NS",0.0404816230270017
"LINC01567",1.19,-1.4,0.112,0.911,0.983,"None","400511","long intergenic non-protein coding RNA 1567","NS",0.0404816230270017
"ACOXL",1.11,1.49,0.112,0.911,0.983,"None","55289","acyl-CoA oxidase like","NS",0.0404816230270017
"MAP2K1",0.782,5.95,0.113,0.911,0.983,"None","5604","mitogen-activated protein kinase kinase 1","NS",0.0404816230270017
"KLHL25",-0.796,2.89,-0.112,0.911,0.983,"None","64410","kelch like family member 25","NS",0.0404816230270017
"CACNA1F",0.989,-1.27,0.112,0.911,0.983,"None","778","calcium voltage-gated channel subunit alpha1 F","NS",0.0404816230270017
"MED7",-0.532,2.99,-0.112,0.911,0.983,"None","9443","mediator complex subunit 7","NS",0.0404816230270017
"TECR",-0.526,6.49,-0.113,0.911,0.983,"None","9524","trans-2,3-enoyl-CoA reductase","NS",0.0404816230270017
"CBSL",2.32,-0.457,0.111,0.912,0.983,"None","102724560","cystathionine beta-synthase like","NS",0.0400051616715838
"PROCR",0.673,2.94,0.111,0.912,0.983,"None","10544","protein C receptor","NS",0.0400051616715838
"ELF3",1.01,7.29,0.111,0.912,0.983,"None","1999","E74 like ETS transcription factor 3","NS",0.0400051616715838
"MACC1",-1.47,5.25,-0.111,0.912,0.983,"None","346389","MET transcriptional regulator MACC1","NS",0.0400051616715838
"NPSR1",-1.55,-2.24,-0.111,0.912,0.983,"None","387129","neuropeptide S receptor 1","NS",0.0400051616715838
"TMEM233",1.07,-0.813,0.111,0.912,0.983,"None","387890","transmembrane protein 233","NS",0.0400051616715838
"CCDC103",1.99,-2.72,0.112,0.912,0.983,"None","388389","coiled-coil domain containing 103","NS",0.0400051616715838
"KRT81",-1.81,-1.27,-0.111,0.912,0.983,"None","3887","keratin 81","NS",0.0400051616715838
"CCDC7",-0.559,2.16,-0.111,0.912,0.983,"None","79741","coiled-coil domain containing 7","NS",0.0400051616715838
"SH2D2A",1.08,-0.121,0.111,0.912,0.983,"None","9047","SH2 domain containing 2A","NS",0.0400051616715838
"KIAA0513",-0.696,4.85,-0.111,0.912,0.983,"None","9764","KIAA0513","NS",0.0400051616715838
"CYYR1",-0.788,5.28,-0.109,0.913,0.984,"None","116159","cysteine and tyrosine rich 1","NS",0.039529222465701
"DNAAF4",0.843,-0.32,0.11,0.913,0.984,"None","161582","dynein axonemal assembly factor 4","NS",0.039529222465701
"ZNF547",-1.01,0.643,-0.11,0.913,0.984,"None","284306","zinc finger protein 547","NS",0.039529222465701
"HTR1D",1.88,-2.17,0.11,0.913,0.984,"None","3352","5-hydroxytryptamine receptor 1D","NS",0.039529222465701
"MT-ND2",0.598,12.4,0.11,0.913,0.984,"None","4536","mitochondrially encoded NADH dehydrogenase 2","NS",0.039529222465701
"ANGPT4",1.36,-1.54,0.11,0.913,0.984,"None","51378","angiopoietin 4","NS",0.039529222465701
"SETD4",-0.538,3.3,-0.109,0.913,0.984,"None","54093","SET domain containing 4","NS",0.039529222465701
"RNF121",0.519,4.1,0.109,0.913,0.984,"None","55298","ring finger protein 121","NS",0.039529222465701
"TRAPPC6A",0.599,3.39,0.109,0.913,0.984,"None","79090","trafficking protein particle complex 6A","NS",0.039529222465701
"ANGPTL6",-1.07,-1.28,-0.11,0.913,0.984,"None","83854","angiopoietin like 6","NS",0.039529222465701
"USP54",0.594,4.91,0.108,0.914,0.984,"None","159195","ubiquitin specific peptidase 54","NS",0.0390538042661686
"MYBPC3",-1.07,-2.21,-0.108,0.914,0.984,"None","4607","myosin binding protein C3","NS",0.0390538042661686
"NOVA1",-0.668,4.65,-0.108,0.914,0.984,"None","4857","NOVA alternative splicing regulator 1","NS",0.0390538042661686
"ANKZF1",0.692,4.46,0.108,0.914,0.984,"None","55139","ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1","NS",0.0390538042661686
"D2HGDH",-0.738,4.68,-0.109,0.914,0.984,"None","728294","D-2-hydroxyglutarate dehydrogenase","NS",0.0390538042661686
"KIAA1671",0.527,6.18,0.109,0.914,0.984,"None","85379","KIAA1671","NS",0.0390538042661686
"KCNB2",-0.812,4.11,-0.109,0.914,0.984,"None","9312","potassium voltage-gated channel subfamily B member 2","NS",0.0390538042661686
"TBC1D4",0.552,5.79,0.109,0.914,0.984,"Endocrine","9882","TBC1 domain family member 4","NS",0.0390538042661686
"PNPLA6",0.496,5.59,0.107,0.915,0.984,"None","10908","patatin like phospholipase domain containing 6","NS",0.0385789059335517
"CYP2C8",-1.06,1.72,-0.107,0.915,0.984,"None","1558","cytochrome P450 family 2 subfamily C member 8","NS",0.0385789059335517
"ANO5",-0.69,4.47,-0.107,0.915,0.984,"None","203859","anoctamin 5","NS",0.0385789059335517
"RAD54B",-0.979,0.593,-0.107,0.915,0.984,"None","25788","RAD54 homolog B","NS",0.0385789059335517
"PARS2",-0.874,0.991,-0.107,0.915,0.984,"None","25973","prolyl-tRNA synthetase 2, mitochondrial","NS",0.0385789059335517
"HMGB2",0.628,4.98,0.108,0.915,0.984,"None","3148","high mobility group box 2","NS",0.0385789059335517
"TMEM51",-0.712,5.22,-0.107,0.915,0.984,"None","55092","transmembrane protein 51","NS",0.0385789059335517
"MEG3",0.898,9.7,0.107,0.915,0.984,"Endocrine","55384","maternally expressed 3","NS",0.0385789059335517
"RNPC3",-0.574,4.07,-0.107,0.915,0.984,"None","55599","RNA binding region (RNP1, RRM) containing 3","NS",0.0385789059335517
"CFAP44",-0.575,3.28,-0.107,0.915,0.984,"None","55779","cilia and flagella associated protein 44","NS",0.0385789059335517
"TGFB1",-0.668,5.07,-0.107,0.915,0.984,"None","7040","transforming growth factor beta 1","NS",0.0385789059335517
"C4BPB",1.34,0.835,0.107,0.915,0.984,"None","725","complement component 4 binding protein beta","NS",0.0385789059335517
"RUBCNL",1.79,1.2,0.106,0.915,0.984,"None","80183","rubicon like autophagy enhancer","NS",0.0385789059335517
"AFAP1L2",1.06,1.99,0.107,0.915,0.984,"Non-endocrine","84632","actin filament associated protein 1 like 2","NS",0.0385789059335517
"ATCAY",-1.02,2.58,-0.107,0.915,0.984,"None","85300","ATCAY kinesin light chain interacting caytaxin","NS",0.0385789059335517
"PAQR8",1.65,2.71,0.108,0.915,0.984,"None","85315","progestin and adipoQ receptor family member 8","NS",0.0385789059335517
"TMEFF1",1.35,-2.52,0.107,0.915,0.984,"None","8577","transmembrane protein with EGF like and two follistatin like domains 1","NS",0.0385789059335517
"CENPBD1",0.506,3.5,0.107,0.915,0.984,"None","92806","CENPB DNA-binding domain containing 1","NS",0.0385789059335517
"ST3GAL6",0.552,4.15,0.106,0.916,0.984,"None","10402","ST3 beta-galactoside alpha-2,3-sialyltransferase 6","NS",0.0381045263321496
"LOC105375614",1.09,-1.04,0.106,0.916,0.984,"None","105375614","uncharacterized LOC105375614","NS",0.0381045263321496
"FAT3",1.29,0.0799,0.106,0.916,0.984,"None","120114","FAT atypical cadherin 3","NS",0.0381045263321496
"CYP51A1",0.667,2.98,0.106,0.916,0.984,"None","1595","cytochrome P450 family 51 subfamily A member 1","NS",0.0381045263321496
"FBXL7",-0.999,1.19,-0.106,0.916,0.984,"None","23194","F-box and leucine rich repeat protein 7","NS",0.0381045263321496
"ZNF233",1.01,0.809,0.106,0.916,0.984,"None","353355","zinc finger protein 233","NS",0.0381045263321496
"KRTAP5-1",1.26,-0.445,0.106,0.916,0.984,"None","387264","keratin associated protein 5-1","NS",0.0381045263321496
"SMIM4",0.592,2.83,0.105,0.916,0.984,"None","440957","small integral membrane protein 4","NS",0.0381045263321496
"MYO7B",-1.39,0.142,-0.106,0.916,0.984,"None","4648","myosin VIIB","NS",0.0381045263321496
"PRB3",0.922,-2.32,0.106,0.916,0.984,"None","5544","proline rich protein BstNI subfamily 3","NS",0.0381045263321496
"PRR5",-0.937,1.16,-0.106,0.916,0.984,"None","55615","proline rich 5","NS",0.0381045263321496
"KIAA1217",-0.891,5.97,-0.106,0.916,0.984,"None","56243","KIAA1217","NS",0.0381045263321496
"KIAA1257",0.736,2.28,0.106,0.916,0.984,"None","57501","KIAA1257","NS",0.0381045263321496
"SLC9A1",-0.648,4.91,-0.106,0.916,0.984,"None","6548","solute carrier family 9 member A1","NS",0.0381045263321496
"TAF5",0.839,1.41,0.105,0.916,0.984,"None","6877","TATA-box binding protein associated factor 5","NS",0.0381045263321496
"NAA15",-0.636,5.34,-0.105,0.916,0.984,"None","80155","N-alpha-acetyltransferase 15, NatA auxiliary subunit","NS",0.0381045263321496
"ARHGAP32",-0.53,5.21,-0.106,0.916,0.984,"None","9743","Rho GTPase activating protein 32","NS",0.0381045263321496
"DFFB",0.749,2.17,0.104,0.917,0.984,"None","1677","DNA fragmentation factor subunit beta","NS",0.0376306643299789
"STOM",0.497,5.82,0.104,0.917,0.984,"None","2040","stomatin","NS",0.0376306643299789
"C4orf50",1.22,0.897,0.104,0.917,0.984,"None","389197","chromosome 4 open reading frame 50","NS",0.0376306643299789
"CSMD1",-2.05,-0.146,-0.105,0.917,0.984,"None","64478","CUB and Sushi multiple domains 1","NS",0.0376306643299789
"THAP2",-1.24,3.6,-0.104,0.917,0.984,"None","83591","THAP domain containing 2","NS",0.0376306643299789
"JMJD7-PLA2G4B",0.76,1.99,0.105,0.917,0.984,"None","8681","JMJD7-PLA2G4B readthrough","NS",0.0376306643299789
"CELSR1",0.99,1.1,0.105,0.917,0.984,"None","9620","cadherin EGF LAG seven-pass G-type receptor 1","NS",0.0376306643299789
"PLK4",1.02,0.403,0.103,0.918,0.985,"None","10733","polo like kinase 4","NS",0.0371573187987575
"TRIM31",1.47,-1.51,0.103,0.918,0.985,"None","11074","tripartite motif containing 31","NS",0.0371573187987575
"SLC2A6",-0.583,4.06,-0.104,0.918,0.984,"None","11182","solute carrier family 2 member 6","NS",0.0371573187987575
"ZNF648",-1.87,-2.29,-0.104,0.918,0.984,"None","127665","zinc finger protein 648","NS",0.0371573187987575
"DTX3L",0.493,5.75,0.103,0.918,0.984,"None","151636","deltex E3 ubiquitin ligase 3L","NS",0.0371573187987575
"JAKMIP3",0.963,3.24,0.103,0.918,0.985,"None","282973","Janus kinase and microtubule interacting protein 3","NS",0.0371573187987575
"ZNF678",-0.578,3.2,-0.103,0.918,0.985,"None","339500","zinc finger protein 678","NS",0.0371573187987575
"ITGA9",0.84,2.19,0.103,0.918,0.985,"None","3680","integrin subunit alpha 9","NS",0.0371573187987575
"ZFHX3",0.587,5.49,0.103,0.918,0.985,"None","463","zinc finger homeobox 3","NS",0.0371573187987575
"PRDX1",0.475,6.1,0.104,0.918,0.984,"None","5052","peroxiredoxin 1","NS",0.0371573187987575
