"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"POLD1",0.358,2.76,0.0834,0.934,0.995,"None","5424","DNA polymerase delta 1, catalytic subunit","NS",0.0296531237699066
"P2RY12",-0.868,-2.23,-0.0825,0.934,0.995,"None","64805","purinergic receptor P2Y12","NS",0.0296531237699066
"RMI1",0.594,2.39,0.0829,0.934,0.995,"None","80010","RecQ mediated genome instability 1","NS",0.0296531237699066
"KIAA0408",-0.864,-1.65,-0.0828,0.934,0.995,"None","9729","KIAA0408","NS",0.0296531237699066
"FUT9",1.03,0.478,0.0823,0.935,0.995,"None","10690","fucosyltransferase 9","NS",0.0291883891274822
"HSF2BP",-0.6,-0.609,-0.0819,0.935,0.995,"None","11077","heat shock transcription factor 2 binding protein","NS",0.0291883891274822
"CDCA5",0.888,0.0365,0.0818,0.935,0.995,"None","113130","cell division cycle associated 5","NS",0.0291883891274822
"LSM11",-0.589,1.84,-0.0816,0.935,0.995,"None","134353","LSM11, U7 small nuclear RNA associated","NS",0.0291883891274822
"HOXA4",0.743,-1.8,0.0817,0.935,0.995,"None","3201","homeobox A4","NS",0.0291883891274822
"KRTAP12-1",0.854,-2.32,0.0822,0.935,0.995,"None","353332","keratin associated protein 12-1","NS",0.0291883891274822
"C6orf201",-0.824,-1.23,-0.0815,0.935,0.995,"None","404220","chromosome 6 open reading frame 201","NS",0.0291883891274822
"C4orf47",-0.733,2.34,-0.0821,0.935,0.995,"None","441054","chromosome 4 open reading frame 47","NS",0.0291883891274822
"FKBP11",0.428,5.62,0.0817,0.935,0.995,"None","51303","FKBP prolyl isomerase 11","NS",0.0291883891274822
"MAP2K6",0.58,4.15,0.0823,0.935,0.995,"None","5608","mitogen-activated protein kinase kinase 6","NS",0.0291883891274822
"PBLD",0.56,4.3,0.0816,0.935,0.995,"None","64081","phenazine biosynthesis like protein domain containing","NS",0.0291883891274822
"TUBA1C",0.902,6.46,0.082,0.935,0.995,"None","84790","tubulin alpha 1c","NS",0.0291883891274822
"LGI1",-1.02,-0.042,-0.082,0.935,0.995,"None","9211","leucine rich glioma inactivated 1","NS",0.0291883891274822
"JAKMIP2",0.622,4.06,0.0818,0.935,0.995,"None","9832","janus kinase and microtubule interacting protein 2","NS",0.0291883891274822
"MIR3127",-0.776,-1.9,-0.0801,0.936,0.995,"None","100422928","microRNA 3127","NS",0.0287241512618947
"MRPL52",0.392,3.52,0.0805,0.936,0.995,"None","122704","mitochondrial ribosomal protein L52","NS",0.0287241512618947
"CMPK2",-1.33,4.21,-0.0806,0.936,0.995,"None","129607","cytidine/uridine monophosphate kinase 2","NS",0.0287241512618947
"SLFN5",-0.883,4.65,-0.08,0.936,0.995,"None","162394","schlafen family member 5","NS",0.0287241512618947
"BHLHE22",-0.717,0.411,-0.0805,0.936,0.995,"None","27319","basic helix-loop-helix family member e22","NS",0.0287241512618947
"OTOGL",0.824,4.39,0.0807,0.936,0.995,"None","283310","otogelin like","NS",0.0287241512618947
"OSGIN1",-0.555,3.39,-0.0808,0.936,0.995,"None","29948","oxidative stress induced growth inhibitor 1","NS",0.0287241512618947
"KLRC2",0.675,-2.39,0.0801,0.936,0.995,"None","3822","killer cell lectin like receptor C2","NS",0.0287241512618947
"MYO6",0.383,7.11,0.08,0.936,0.995,"None","4646","myosin VI","NS",0.0287241512618947
"OGN",0.758,1.32,0.0809,0.936,0.995,"None","4969","osteoglycin","NS",0.0287241512618947
"OXTR",-0.695,1.04,-0.081,0.936,0.995,"None","5021","oxytocin receptor","NS",0.0287241512618947
"POU5F1",-0.81,1.78,-0.0802,0.936,0.995,"None","5460","POU class 5 homeobox 1","NS",0.0287241512618947
"TMA16",0.6,2.29,0.0803,0.936,0.995,"None","55319","translation machinery associated 16 homolog","NS",0.0287241512618947
"PRL",0.892,-2.46,0.0808,0.936,0.995,"None","5617","prolactin","NS",0.0287241512618947
"TFCP2",0.365,4.26,0.0805,0.936,0.995,"None","7024","transcription factor CP2","NS",0.0287241512618947
"POLR2J4",-0.582,2.69,-0.0811,0.936,0.995,"None","84820","RNA polymerase II subunit J4, pseudogene","NS",0.0287241512618947
"SEC24D",0.582,7.78,0.0803,0.936,0.995,"None","9871","SEC24 homolog D, COPII coat complex component","NS",0.0287241512618947
"FZD10",-0.99,-0.207,-0.0788,0.937,0.995,"None","11211","frizzled class receptor 10","NS",0.0282604091122217
"TIGD3",-0.517,0.432,-0.0787,0.937,0.995,"None","220359","tigger transposable element derived 3","NS",0.0282604091122217
"PLCL2",-0.386,5.09,-0.0791,0.937,0.995,"None","23228","phospholipase C like 2","NS",0.0282604091122217
"SIGLEC15",-0.725,0.406,-0.0798,0.937,0.995,"None","284266","sialic acid binding Ig like lectin 15","NS",0.0282604091122217
"PILRA",0.607,0.78,0.0797,0.937,0.995,"None","29992","paired immunoglobin like type 2 receptor alpha","NS",0.0282604091122217
"IGBP1",-0.375,5.83,-0.0797,0.937,0.995,"None","3476","immunoglobulin binding protein 1","NS",0.0282604091122217
"SKIDA1",-0.598,-0.297,-0.0788,0.937,0.995,"None","387640","SKI/DACH domain containing 1","NS",0.0282604091122217
"PIK3CA",-0.402,4.98,-0.0789,0.937,0.995,"None","5290","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","NS",0.0282604091122217
"SLFN12",-0.839,-1.08,-0.0797,0.937,0.995,"None","55106","schlafen family member 12","NS",0.0282604091122217
"IMP3",0.366,3.82,0.0795,0.937,0.995,"None","55272","IMP U3 small nucleolar ribonucleoprotein 3","NS",0.0282604091122217
"UBAP2",0.33,5.38,0.0788,0.937,0.995,"None","55833","ubiquitin associated protein 2","NS",0.0282604091122217
"HEATR6",-0.38,3.21,-0.0789,0.937,0.995,"None","63897","HEAT repeat containing 6","NS",0.0282604091122217
"CTAGE8",-0.851,-0.608,-0.0774,0.938,0.995,"None","100142659","CTAGE family member 8","NS",0.0277971616209356
"AASS",0.615,3.93,0.0777,0.938,0.995,"None","10157","aminoadipate-semialdehyde synthase","NS",0.0277971616209356
"RTN4RL1",0.956,3.14,0.0777,0.938,0.995,"None","146760","reticulon 4 receptor like 1","NS",0.0277971616209356
"E2F6",-0.478,5.46,-0.0777,0.938,0.995,"None","1876","E2F transcription factor 6","NS",0.0277971616209356
"ANP32C",-0.724,-2.86,-0.0782,0.938,0.995,"None","23520","acidic nuclear phosphoprotein 32 family member C","NS",0.0277971616209356
"EPC2",-0.443,5.98,-0.0784,0.938,0.995,"None","26122","enhancer of polycomb homolog 2","NS",0.0277971616209356
"PPP2R3B",0.4,4.45,0.0782,0.938,0.995,"None","28227","protein phosphatase 2 regulatory subunit B''beta","NS",0.0277971616209356
"FTCDNL1",0.531,0.607,0.0782,0.938,0.995,"None","348751","formiminotransferase cyclodeaminase N-terminal like","NS",0.0277971616209356
"TMEM81",-0.654,0.434,-0.0776,0.938,0.995,"None","388730","transmembrane protein 81","NS",0.0277971616209356
"GAR1",-0.418,3.03,-0.0783,0.938,0.995,"None","54433","GAR1 ribonucleoprotein","NS",0.0277971616209356
"JPH3",0.529,3.59,0.0784,0.938,0.995,"None","57338","junctophilin 3","NS",0.0277971616209356
"ZNF732",-0.726,-1.58,-0.0782,0.938,0.995,"None","654254","zinc finger protein 732","NS",0.0277971616209356
"TRIO",0.365,7.09,0.0775,0.938,0.995,"None","7204","trio Rho guanine nucleotide exchange factor","NS",0.0277971616209356
"UGDH",0.541,5.87,0.0783,0.938,0.995,"None","7358","UDP-glucose 6-dehydrogenase","NS",0.0277971616209356
"MAP3K12",-0.366,4.67,-0.0777,0.938,0.995,"None","7786","mitogen-activated protein kinase kinase kinase 12","NS",0.0277971616209356
"C2CD2L",-0.339,4.79,-0.0784,0.938,0.995,"None","9854","C2CD2 like","NS",0.0277971616209356
"TLCD4-RWDD3",-0.701,-1.59,-0.077,0.939,0.995,"None","100527978","TLCD4-RWDD3 readthrough","NS",0.0273344077338891
"GPNMB",0.376,4.31,0.0773,0.939,0.995,"None","10457","glycoprotein nmb","NS",0.0273344077338891
"CORIN",0.721,0.382,0.0772,0.939,0.995,"None","10699","corin, serine peptidase","NS",0.0273344077338891
"CAPN12",0.716,1.04,0.0766,0.939,0.995,"None","147968","calpain 12","NS",0.0273344077338891
"TYSND1",-0.36,3.58,-0.0771,0.939,0.995,"None","219743","trypsin domain containing 1","NS",0.0273344077338891
"SHC2",0.382,6.39,0.0771,0.939,0.995,"None","25759","SHC adaptor protein 2","NS",0.0273344077338891
"MYL3",-0.659,-1.55,-0.0772,0.939,0.995,"None","4634","myosin light chain 3","NS",0.0273344077338891
"PPIL1",0.45,3.8,0.0762,0.939,0.995,"None","51645","peptidylprolyl isomerase like 1","NS",0.0273344077338891
"FAM160A1",0.603,3.52,0.0765,0.939,0.995,"None","729830","family with sequence similarity 160 member A1","NS",0.0273344077338891
"SUGCT",-0.493,-0.12,-0.0765,0.939,0.995,"None","79783","succinyl-CoA:glutarate-CoA transferase","NS",0.0273344077338891
"TNFSF14",-0.95,-0.866,-0.0772,0.939,0.995,"None","8740","TNF superfamily member 14","NS",0.0273344077338891
"MAPK1IP1L",0.39,7.21,0.0768,0.939,0.995,"None","93487","mitogen-activated protein kinase 1 interacting protein 1 like","NS",0.0273344077338891
"CD70",-0.99,-2.21,-0.0769,0.939,0.995,"None","970","CD70 molecule","NS",0.0273344077338891
"SLK",-0.561,7.23,-0.0769,0.939,0.995,"None","9748","STE20 like kinase","NS",0.0273344077338891
"CHRM5",-0.564,-1.45,-0.0752,0.94,0.995,"None","1133","cholinergic receptor muscarinic 5","NS",0.0268721464003014
"TXNRD3",-0.348,2.77,-0.0761,0.94,0.995,"None","114112","thioredoxin reductase 3","NS",0.0268721464003014
"EP300",-0.434,6.82,-0.0757,0.94,0.995,"None","2033","E1A binding protein p300","NS",0.0268721464003014
"EVX1",1.05,-2.6,0.0762,0.94,0.995,"None","2128","even-skipped homeobox 1","NS",0.0268721464003014
"ACSL3",-0.367,5.89,-0.075,0.94,0.995,"None","2181","acyl-CoA synthetase long chain family member 3","NS",0.0268721464003014
"GABRG1",-0.69,-1.64,-0.0751,0.94,0.995,"None","2565","gamma-aminobutyric acid type A receptor subunit gamma1","NS",0.0268721464003014
"IL4I1",0.769,-0.387,0.0755,0.94,0.995,"None","259307","interleukin 4 induced 1","NS",0.0268721464003014
"APOC3",-1.3,-2.07,-0.0754,0.94,0.995,"None","345","apolipoprotein C3","NS",0.0268721464003014
"SDK2",0.74,1.75,0.0757,0.94,0.995,"None","54549","sidekick cell adhesion molecule 2","NS",0.0268721464003014
"SUOX",0.591,3.71,0.0757,0.94,0.995,"None","6821","sulfite oxidase","NS",0.0268721464003014
"UTY",-1.4,3.95,-0.0751,0.94,0.995,"None","7404","ubiquitously transcribed tetratricopeptide repeat containing, Y-linked","NS",0.0268721464003014
"THAP9",0.328,2.78,0.0759,0.94,0.995,"None","79725","THAP domain containing 9","NS",0.0268721464003014
"AP4M1",-0.324,3.27,-0.0759,0.94,0.995,"None","9179","adaptor related protein complex 4 subunit mu 1","NS",0.0268721464003014
"GNLY",0.805,-2.2,0.0749,0.941,0.995,"None","10578","granulysin","NS",0.0264103765727431
"SPINDOC",0.334,4.15,0.0747,0.941,0.995,"None","144097","spindlin interactor and repressor of chromatin binding","NS",0.0264103765727431
"DAB1",-0.753,3.44,-0.0738,0.941,0.995,"None","1600","DAB adaptor protein 1","NS",0.0264103765727431
"C12orf77",1.55,-2.42,0.0751,0.941,0.995,"None","196415","chromosome 12 open reading frame 77","NS",0.0264103765727431
"KDSR",0.426,5.7,0.0747,0.941,0.995,"None","2531","3-ketodihydrosphingosine reductase","NS",0.0264103765727431
"KCNRG",0.569,-0.478,0.0745,0.941,0.995,"None","283518","potassium channel regulator","NS",0.0264103765727431
"C16orf72",-0.401,6.86,-0.0736,0.941,0.995,"None","29035","chromosome 16 open reading frame 72","NS",0.0264103765727431
"TBK1",-0.458,5.71,-0.0746,0.941,0.995,"None","29110","TANK binding kinase 1","NS",0.0264103765727431
"NRROS",0.603,-0.379,0.0748,0.941,0.995,"None","375387","negative regulator of reactive oxygen species","NS",0.0264103765727431
"PLA2G2C",0.821,-2.52,0.0742,0.941,0.995,"None","391013","phospholipase A2 group IIC","NS",0.0264103765727431
"ARHGAP21",-0.511,6.36,-0.0741,0.941,0.995,"None","57584","Rho GTPase activating protein 21","NS",0.0264103765727431
"MRPL24",-0.404,4.79,-0.0746,0.941,0.995,"None","79590","mitochondrial ribosomal protein L24","NS",0.0264103765727431
"STAM",-0.436,5.36,-0.0745,0.941,0.995,"None","8027","signal transducing adaptor molecule","NS",0.0264103765727431
"STK40",0.39,6.81,0.0742,0.941,0.995,"None","83931","serine/threonine kinase 40","NS",0.0264103765727431
"C2CD4D",0.432,0.296,0.0726,0.942,0.996,"None","100191040","C2 calcium dependent domain containing 4D","NS",0.0259490972071227
"TNFAIP8L1",-0.457,2.6,-0.0726,0.942,0.996,"None","126282","TNF alpha induced protein 8 like 1","NS",0.0259490972071227
"FOXG1",0.91,-2.41,0.0731,0.942,0.996,"None","2290","forkhead box G1","NS",0.0259490972071227
"FOLR3",-0.926,-2.4,-0.0732,0.942,0.996,"None","2352","folate receptor gamma","NS",0.0259490972071227
"TAS2R50",-0.702,-2.29,-0.0726,0.942,0.996,"None","259296","taste 2 receptor member 50","NS",0.0259490972071227
"PARD3",-0.325,6.33,-0.0726,0.942,0.996,"None","56288","par-3 family cell polarity regulator","NS",0.0259490972071227
"MRPS6",0.385,2.67,0.0735,0.942,0.995,"None","64968","mitochondrial ribosomal protein S6","NS",0.0259490972071227
"VEZF1",-0.343,6.96,-0.0731,0.942,0.996,"None","7716","vascular endothelial zinc finger 1","NS",0.0259490972071227
"ZXDC",-0.325,5.71,-0.0735,0.942,0.995,"None","79364","ZXD family zinc finger C","NS",0.0259490972071227
"CD63",0.352,8.98,0.0725,0.942,0.996,"None","967","CD63 molecule","NS",0.0259490972071227
"CRISP3",-1.54,1.44,-0.0715,0.943,0.996,"None","10321","cysteine rich secretory protein 3","NS",0.0254883072626717
"ZPBP",0.614,-0.827,0.0718,0.943,0.996,"None","11055","zona pellucida binding protein","NS",0.0254883072626717
"CCDC173",0.644,3.43,0.0713,0.943,0.996,"None","129881","coiled-coil domain containing 173","NS",0.0254883072626717
"OSBPL3",-0.565,1.09,-0.0716,0.943,0.996,"None","26031","oxysterol binding protein like 3","NS",0.0254883072626717
"BLOC1S6",-0.327,7.02,-0.0714,0.943,0.996,"None","26258","biogenesis of lysosomal organelles complex 1 subunit 6","NS",0.0254883072626717
"BIRC2",0.358,6.22,0.0712,0.943,0.996,"None","329","baculoviral IAP repeat containing 2","NS",0.0254883072626717
"ARL17A",-0.543,2.2,-0.0719,0.943,0.996,"None","51326","ADP ribosylation factor like GTPase 17A","NS",0.0254883072626717
"PPM1H",0.328,5.34,0.0723,0.943,0.996,"None","57460","protein phosphatase, Mg2+/Mn2+ dependent 1H","NS",0.0254883072626717
"MIB1",-0.437,6.62,-0.0723,0.943,0.996,"None","57534","mindbomb E3 ubiquitin protein ligase 1","NS",0.0254883072626717
"FERMT3",-0.568,2.42,-0.072,0.943,0.996,"None","83706","fermitin family member 3","NS",0.0254883072626717
"RAB2B",0.292,4.55,0.0712,0.943,0.996,"None","84932","RAB2B, member RAS oncogene family","NS",0.0254883072626717
"RAD51-AS1",0.403,3.16,0.0704,0.944,0.996,"None","100505648","RAD51 antisense RNA 1","NS",0.0250280057019311
"SLC17A2",-0.735,-1.84,-0.0712,0.944,0.996,"None","10246","solute carrier family 17 member 2","NS",0.0250280057019311
"CNPY3",0.335,5.46,0.0709,0.944,0.996,"None","10695","canopy FGF signaling regulator 3","NS",0.0250280057019311
"TMEM61",0.399,3.81,0.0701,0.944,0.996,"None","199964","transmembrane protein 61","NS",0.0250280057019311
"ZBTB1",-0.327,5.5,-0.0709,0.944,0.996,"None","22890","zinc finger and BTB domain containing 1","NS",0.0250280057019311
"GUCY2F",-0.673,-2.69,-0.0713,0.944,0.996,"None","2986","guanylate cyclase 2F, retinal","NS",0.0250280057019311
"NPM1",0.336,8.73,0.0704,0.944,0.996,"None","4869","nucleophosmin 1","NS",0.0250280057019311
"BNIP1",-0.274,3.74,-0.0703,0.944,0.996,"None","662","BCL2 interacting protein 1","NS",0.0250280057019311
"ABLIM2",0.431,4.69,0.0702,0.944,0.996,"None","84448","actin binding LIM protein family member 2","NS",0.0250280057019311
"MED13",0.318,6.35,0.07,0.944,0.996,"None","9969","mediator complex subunit 13","NS",0.0250280057019311
"ZGLP1",-0.637,-0.486,-0.0694,0.945,0.996,"None","100125288","zinc finger GATA like protein 1","NS",0.0245681914907371
"MORN4",-0.384,3.71,-0.0698,0.945,0.996,"None","118812","MORN repeat containing 4","NS",0.0245681914907371
"TSPAN19",-0.703,-0.763,-0.0688,0.945,0.996,"None","144448","tetraspanin 19","NS",0.0245681914907371
"MESP2",-0.821,-2.39,-0.0689,0.945,0.996,"None","145873","mesoderm posterior bHLH transcription factor 2","NS",0.0245681914907371
"CTSZ",-0.36,7.04,-0.0696,0.945,0.996,"None","1522","cathepsin Z","NS",0.0245681914907371
"OTUD7A",-0.409,2.81,-0.0694,0.945,0.996,"None","161725","OTU deubiquitinase 7A","NS",0.0245681914907371
"DHPS",-0.346,2.75,-0.0691,0.945,0.996,"None","1725","deoxyhypusine synthase","NS",0.0245681914907371
"FGL1",1.24,4.52,0.0691,0.945,0.996,"None","2267","fibrinogen like 1","NS",0.0245681914907371
"CALHM5",-0.652,-0.282,-0.0688,0.945,0.996,"None","254228","calcium homeostasis modulator family member 5","NS",0.0245681914907371
"LCN2",1.4,5.79,0.0696,0.945,0.996,"None","3934","lipocalin 2","NS",0.0245681914907371
"CYB5R2",-0.68,0.973,-0.0691,0.945,0.996,"None","51700","cytochrome b5 reductase 2","NS",0.0245681914907371
"FXYD1",0.572,-2.61,0.0695,0.945,0.996,"None","5348","FXYD domain containing ion transport regulator 1","NS",0.0245681914907371
"RNF186",0.846,1.26,0.0696,0.945,0.996,"Non-endocrine","54546","ring finger protein 186","NS",0.0245681914907371
"ACTN2",-0.958,1.51,-0.0695,0.945,0.996,"None","88","actinin alpha 2","NS",0.0245681914907371
"SLC28A1",-0.912,0.0241,-0.069,0.945,0.996,"None","9154","solute carrier family 28 member 1","NS",0.0245681914907371
"GREB1",-0.598,5.52,-0.0686,0.945,0.996,"None","9687","growth regulating estrogen receptor binding 1","NS",0.0245681914907371
"MIR541",-0.744,-2.19,-0.0688,0.946,0.996,"None","100126308","microRNA 541","NS",0.0241088635982073
"CNMD",-0.585,2.23,-0.0679,0.946,0.996,"None","11061","chondromodulin","NS",0.0241088635982073
"ANKRD35",0.626,-0.453,0.0684,0.946,0.996,"None","148741","ankyrin repeat domain 35","NS",0.0241088635982073
"RBM33",0.312,6.44,0.0679,0.946,0.996,"None","155435","RNA binding motif protein 33","NS",0.0241088635982073
"DYRK1A",-0.418,6.61,-0.0673,0.946,0.996,"None","1859","dual specificity tyrosine phosphorylation regulated kinase 1A","NS",0.0241088635982073
"ZNF626",0.454,2.37,0.0684,0.946,0.996,"None","199777","zinc finger protein 626","NS",0.0241088635982073
"RPS6KC1",0.29,4.3,0.0678,0.946,0.996,"None","26750","ribosomal protein S6 kinase C1","NS",0.0241088635982073
"NACA2",-0.716,-1.97,-0.0686,0.946,0.996,"None","342538","nascent polypeptide associated complex subunit alpha 2","NS",0.0241088635982073
"ZNF724",0.837,0.837,0.0674,0.946,0.996,"None","440519","zinc finger protein 724","NS",0.0241088635982073
"MMUT",0.276,5.18,0.0675,0.946,0.996,"None","4594","methylmalonyl-CoA mutase","NS",0.0241088635982073
"SEMA4A",-0.531,3.06,-0.0679,0.946,0.996,"None","64218","semaphorin 4A","NS",0.0241088635982073
"SH3BGR",0.575,0.422,0.068,0.946,0.996,"None","6450","SH3 domain binding glutamate rich protein","NS",0.0241088635982073
"MIR33B",0.888,-2.41,0.0676,0.946,0.996,"None","693120","microRNA 33b","NS",0.0241088635982073
"OCEL1",0.339,2.87,0.0678,0.946,0.996,"None","79629","occludin/ELL domain containing 1","NS",0.0241088635982073
"LTV1",-0.328,4.2,-0.0684,0.946,0.996,"None","84946","LTV1 ribosome biogenesis factor","NS",0.0241088635982073
"LIFR-AS1",-0.335,1.21,-0.0661,0.947,0.996,"None","100506495","LIFR antisense RNA 1","NS",0.0236500209967266
"NPIPA7",-0.935,-2.38,-0.0669,0.947,0.996,"None","101059938","nuclear pore complex interacting protein family member A7","NS",0.0236500209967266
"LOC105375624",-0.568,-1.19,-0.067,0.947,0.996,"None","105375624","uncharacterized LOC105375624","NS",0.0236500209967266
"LOC105378231",0.966,-2.52,0.0671,0.947,0.996,"None","105378231","uncharacterized LOC105378231","NS",0.0236500209967266
"ATPSCKMT",0.492,2.83,0.0673,0.947,0.996,"None","134145","ATP synthase c subunit lysine N-methyltransferase","NS",0.0236500209967266
"SIRT2",-0.254,5.11,-0.0667,0.947,0.996,"None","22933","sirtuin 2","NS",0.0236500209967266
"MAGEH1",0.39,5.53,0.0665,0.947,0.996,"None","28986","MAGE family member H1","NS",0.0236500209967266
"WDR45B",0.318,7.26,0.0664,0.947,0.996,"None","56270","WD repeat domain 45B","NS",0.0236500209967266
"ECSCR",0.605,-1.71,0.0662,0.947,0.996,"None","641700","endothelial cell surface expressed chemotaxis and apoptosis regulator","NS",0.0236500209967266
"TTC23",-0.499,2.36,-0.0672,0.947,0.996,"None","64927","tetratricopeptide repeat domain 23","NS",0.0236500209967266
"OPN4",0.75,-2.51,0.0663,0.947,0.996,"None","94233","opsin 4","NS",0.0236500209967266
"GAB2",-0.549,5.47,-0.0663,0.947,0.996,"None","9846","GRB2 associated binding protein 2","NS",0.0236500209967266
"USP18",0.376,3.34,0.0649,0.948,0.996,"None","11274","ubiquitin specific peptidase 18","NS",0.0231916626619338
"PPP4R2",-0.382,6.27,-0.066,0.948,0.996,"None","151987","protein phosphatase 4 regulatory subunit 2","NS",0.0231916626619338
"EXOSC2",-0.282,3.73,-0.0658,0.948,0.996,"None","23404","exosome component 2","NS",0.0231916626619338
"BICRAL",-0.336,5.06,-0.065,0.948,0.996,"None","23506","BRD4 interacting chromatin remodeling complex associated protein like","NS",0.0231916626619338
"GTF2H2",-0.482,2.36,-0.0656,0.948,0.996,"None","2966","general transcription factor IIH subunit 2","NS",0.0231916626619338
"KIF5A",0.338,4.97,0.066,0.948,0.996,"Endocrine","3798","kinesin family member 5A","NS",0.0231916626619338
"AFDN",-0.313,7.75,-0.0655,0.948,0.996,"None","4301","afadin, adherens junction formation factor","NS",0.0231916626619338
"ZDHHC3",-0.275,5.19,-0.0649,0.948,0.996,"None","51304","zinc finger DHHC-type palmitoyltransferase 3","NS",0.0231916626619338
"PIK3CD",0.419,2.73,0.0651,0.948,0.996,"None","5293","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta","NS",0.0231916626619338
"BRAF",-0.357,6.2,-0.065,0.948,0.996,"None","673","B-Raf proto-oncogene, serine/threonine kinase","NS",0.0231916626619338
"SSTR4",-0.747,-1.43,-0.0659,0.948,0.996,"None","6754","somatostatin receptor 4","NS",0.0231916626619338
"TMF1",-0.314,6.85,-0.0651,0.948,0.996,"None","7110","TATA element modulatory factor 1","NS",0.0231916626619338
"NUDT6",-0.474,1.65,-0.0647,0.949,0.996,"None","11162","nudix hydrolase 6","NS",0.0227337875727074
"SIRPA",0.503,4.4,0.0636,0.949,0.996,"None","140885","signal regulatory protein alpha","NS",0.0227337875727074
"CSTF3",-0.289,4.24,-0.0637,0.949,0.996,"None","1479","cleavage stimulation factor subunit 3","NS",0.0227337875727074
"RASSF6",-0.416,4.52,-0.0644,0.949,0.996,"None","166824","Ras association domain family member 6","NS",0.0227337875727074
"DLX3",-0.603,-1.89,-0.064,0.949,0.996,"None","1747","distal-less homeobox 3","NS",0.0227337875727074
"SBNO2",0.463,5.81,0.0644,0.949,0.996,"None","22904","strawberry notch homolog 2","NS",0.0227337875727074
"SLC39A2",-1.12,-2.43,-0.0646,0.949,0.996,"None","29986","solute carrier family 39 member 2","NS",0.0227337875727074
"IFNA5",1.15,-2.43,0.0643,0.949,0.996,"None","3442","interferon alpha 5","NS",0.0227337875727074
"ITK",-0.584,-1.63,-0.0636,0.949,0.996,"None","3702","IL2 inducible T cell kinase","NS",0.0227337875727074
"FAM47C",-0.562,-1.81,-0.0639,0.949,0.996,"None","442444","family with sequence similarity 47 member C","NS",0.0227337875727074
"ANO7",-0.431,1.11,-0.0639,0.949,0.996,"None","50636","anoctamin 7","NS",0.0227337875727074
"AHSP",-1.02,-2.31,-0.064,0.949,0.996,"None","51327","alpha hemoglobin stabilizing protein","NS",0.0227337875727074
"PPARG",-0.471,0.176,-0.0637,0.949,0.996,"None","5468","peroxisome proliferator activated receptor gamma","NS",0.0227337875727074
"VPS13C",0.302,7.06,0.0638,0.949,0.996,"None","54832","vacuolar protein sorting 13 homolog C","NS",0.0227337875727074
"SCYL3",-0.358,3.02,-0.0641,0.949,0.996,"None","57147","SCY1 like pseudokinase 3","NS",0.0227337875727074
"SLC12A5",0.363,3.36,0.0644,0.949,0.996,"None","57468","solute carrier family 12 member 5","NS",0.0227337875727074
"SORCS2",-0.553,0.385,-0.0643,0.949,0.996,"None","57537","sortilin related VPS10 domain containing receptor 2","NS",0.0227337875727074
"RBM4B",-0.35,3.19,-0.0639,0.949,0.996,"None","83759","RNA binding motif protein 4B","NS",0.0227337875727074
"CALML4",-0.645,-1.55,-0.0642,0.949,0.996,"None","91860","calmodulin like 4","NS",0.0227337875727074
"TBCK",0.528,3.78,0.0646,0.949,0.996,"None","93627","TBC1 domain containing kinase","NS",0.0227337875727074
"PDE6B-AS1",-0.65,-0.482,-0.0623,0.95,0.996,"None","101928521","PDE6B antisense RNA 1","NS",0.0222763947111523
"CHRNA2",0.839,0.488,0.0623,0.95,0.996,"None","1135","cholinergic receptor nicotinic alpha 2 subunit","NS",0.0222763947111523
"SLC7A11",-1.05,2.59,-0.0631,0.95,0.996,"None","23657","solute carrier family 7 member 11","NS",0.0222763947111523
"GAPVD1",0.293,5.7,0.0629,0.95,0.996,"None","26130","GTPase activating protein and VPS9 domains 1","NS",0.0222763947111523
"DISC1",0.564,1.06,0.0632,0.95,0.996,"None","27185","DISC1 scaffold protein","NS",0.0222763947111523
"ATG2B",0.304,6,0.063,0.95,0.996,"None","55102","autophagy related 2B","NS",0.0222763947111523
"PNO1",-0.327,4.33,-0.0634,0.95,0.996,"None","56902","partner of NOB1 homolog","NS",0.0222763947111523
"MIER1",-0.353,6.16,-0.0631,0.95,0.996,"None","57708","MIER1 transcriptional regulator","NS",0.0222763947111523
"PRSS56",0.621,-2.7,0.0636,0.95,0.996,"None","646960","serine protease 56","NS",0.0222763947111523
"MYPN",-0.799,-0.982,-0.0626,0.95,0.996,"None","84665","myopalladin","NS",0.0222763947111523
"ZNF595",0.324,3.42,0.062,0.951,0.996,"None","152687","zinc finger protein 595","NS",0.0218194830625861
"HTRA4",0.607,-2.59,0.0616,0.951,0.996,"None","203100","HtrA serine peptidase 4","NS",0.0218194830625861
"SCAF8",0.34,6,0.0619,0.951,0.996,"None","22828","SR-related CTD associated factor 8","NS",0.0218194830625861
"ZBTB20",-0.371,4.57,-0.0618,0.951,0.996,"None","26137","zinc finger and BTB domain containing 20","NS",0.0218194830625861
"MAMSTR",0.506,-0.265,0.0616,0.951,0.996,"None","284358","MEF2 activating motif and SAP domain containing transcriptional regulator","NS",0.0218194830625861
"LDHB",-0.523,3.6,-0.062,0.951,0.996,"None","3945","lactate dehydrogenase B","NS",0.0218194830625861
