"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"MCRIP1",-0.729,5.65,-0.507,0.613,0.863,"None","348262","MAPK regulated corepressor interacting protein 1","NS",0.212539525481585
"ZNF793",1.09,2.89,0.507,0.613,0.863,"None","390927","zinc finger protein 793","NS",0.212539525481585
"RPL38",-0.908,7.14,-0.508,0.613,0.862,"None","6169","ribosomal protein L38","NS",0.212539525481585
"MRPS6",-0.832,2.67,-0.507,0.613,0.863,"None","64968","mitochondrial ribosomal protein S6","NS",0.212539525481585
"RIOX1",-0.784,3.23,-0.507,0.613,0.863,"None","79697","ribosomal oxygenase 1","NS",0.212539525481585
"PCDHA9",-2.16,-0.167,-0.507,0.613,0.863,"None","9752","protocadherin alpha 9","NS",0.212539525481585
"LOC107986277",2.8,-2.69,0.512,0.614,0.863,"None","107986277","uncharacterized LOC107986277","NS",0.211831628858832
"MEGF6",1.19,2.43,0.506,0.614,0.863,"None","1953","multiple EGF like domains 6","NS",0.211831628858832
"RAD54B",-1.28,0.593,-0.506,0.614,0.863,"None","25788","RAD54 homolog B","NS",0.211831628858832
"HBZ",1.73,-1.97,0.507,0.614,0.863,"None","3050","hemoglobin subunit zeta","NS",0.211831628858832
"ZNF284",-1.42,0.0234,-0.507,0.614,0.863,"None","342909","zinc finger protein 284","NS",0.211831628858832
"GUSBP2",1.45,0.151,0.506,0.614,0.863,"None","387036","GUSB pseudogene 2","NS",0.211831628858832
"COPZ2",0.949,1.75,0.506,0.614,0.863,"None","51226","COPI coat complex subunit zeta 2","NS",0.211831628858832
"PSMA4",-0.703,5.32,-0.507,0.614,0.863,"None","5685","proteasome 20S subunit alpha 4","NS",0.211831628858832
"PRDM10",0.727,3.48,0.506,0.614,0.863,"None","56980","PR/SET domain 10","NS",0.211831628858832
"TAT",-1.38,-0.234,-0.507,0.614,0.863,"None","6898","tyrosine aminotransferase","NS",0.211831628858832
"CARS1",0.778,5.43,0.506,0.614,0.863,"None","833","cysteinyl-tRNA synthetase 1","NS",0.211831628858832
"L3HYPDH",0.934,2.6,0.504,0.615,0.864,"None","112849","trans-L-3-hydroxyproline dehydratase","NS",0.211124884224583
"CHRNA2",2.13,0.488,0.505,0.615,0.863,"None","1135","cholinergic receptor nicotinic alpha 2 subunit","NS",0.211124884224583
"LHFPL5",-1.45,1.48,-0.504,0.615,0.864,"None","222662","LHFPL tetraspan subfamily member 5","NS",0.211124884224583
"WASHC4",0.72,5.47,0.505,0.615,0.864,"None","23325","WASH complex subunit 4","NS",0.211124884224583
"RAB38",-1.56,-0.104,-0.504,0.615,0.864,"Non-endocrine","23682","RAB38, member RAS oncogene family","NS",0.211124884224583
"C11orf21",-1.35,-2.18,-0.506,0.615,0.863,"None","29125","chromosome 11 open reading frame 21","NS",0.211124884224583
"CXCL9",-2.15,-0.999,-0.506,0.615,0.863,"None","4283","C-X-C motif chemokine ligand 9","NS",0.211124884224583
"GMNC",-1.73,-0.234,-0.505,0.615,0.863,"None","647309","geminin coiled-coil domain containing","NS",0.211124884224583
"TMEM11",0.817,4.16,0.504,0.615,0.864,"None","8834","transmembrane protein 11","NS",0.211124884224583
"SPTY2D1OS",-1.27,-0.444,-0.503,0.616,0.864,"None","100506540","SPTY2D1 opposite strand","NS",0.210419287835575
"WDR88",1.68,-1.6,0.504,0.616,0.864,"None","126248","WD repeat domain 88","NS",0.210419287835575
"MYL6B",0.826,4.79,0.503,0.616,0.864,"None","140465","myosin light chain 6B","NS",0.210419287835575
"ANKRD29",0.921,1.53,0.504,0.616,0.864,"None","147463","ankyrin repeat domain 29","NS",0.210419287835575
"TSNARE1",-0.779,3.57,-0.504,0.616,0.864,"None","203062","t-SNARE domain containing 1","NS",0.210419287835575
"RPUSD3",0.662,3.5,0.504,0.616,0.864,"None","285367","RNA pseudouridine synthase D3","NS",0.210419287835575
"HCN1",-1.45,0.756,-0.503,0.616,0.864,"None","348980","hyperpolarization activated cyclic nucleotide gated potassium channel 1","NS",0.210419287835575
"SMIM10L2B",-0.891,1.09,-0.503,0.616,0.864,"None","644596","small integral membrane protein 10 like 2B","NS",0.210419287835575
"PCDH15",1.6,-1.81,0.504,0.616,0.864,"None","65217","protocadherin related 15","NS",0.210419287835575
"LIN52",0.643,3.51,0.503,0.616,0.864,"None","91750","lin-52 DREAM MuvB core complex component","NS",0.210419287835575
"CD33",1.58,-1.96,0.503,0.616,0.864,"Non-endocrine","945","CD33 molecule","NS",0.210419287835575
"MED20",1.1,2.86,0.503,0.616,0.864,"None","9477","mediator complex subunit 20","NS",0.210419287835575
"LOC100134391",2.07,-0.935,0.502,0.617,0.864,"Endocrine","100134391","uncharacterized LOC100134391","NS",0.209714835966758
"ZNF709",1.32,-1.01,0.502,0.617,0.864,"None","163051","zinc finger protein 709","NS",0.209714835966758
"CCDC116",-1.13,-1.48,-0.501,0.617,0.864,"None","164592","coiled-coil domain containing 116","NS",0.209714835966758
"ZBTB38",-0.752,5.74,-0.502,0.617,0.864,"None","253461","zinc finger and BTB domain containing 38","NS",0.209714835966758
"GAPVD1",-0.734,5.7,-0.502,0.617,0.864,"None","26130","GTPase activating protein and VPS9 domains 1","NS",0.209714835966758
"HPX",-1.62,1.33,-0.501,0.617,0.864,"None","3263","hemopexin","NS",0.209714835966758
"LIG4",-1.06,4.63,-0.502,0.617,0.864,"None","3981","DNA ligase 4","NS",0.209714835966758
"ATP5F1D",-0.737,5.9,-0.502,0.617,0.864,"None","513","ATP synthase F1 subunit delta","NS",0.209714835966758
"GIMAP4",-2.66,0.257,-0.502,0.617,0.864,"None","55303","GTPase, IMAP family member 4","NS",0.209714835966758
"C22orf23",-1.01,0.0892,-0.501,0.617,0.864,"None","84645","chromosome 22 open reading frame 23","NS",0.209714835966758
"CREB3L3",-1.61,-2.2,-0.503,0.617,0.864,"None","84699","cAMP responsive element binding protein 3 like 3","NS",0.209714835966758
"CAV1",-1.06,3.72,-0.502,0.617,0.864,"None","857","caveolin 1","NS",0.209714835966758
"RUNX1T1",0.903,4.19,0.502,0.617,0.864,"None","862","RUNX1 partner transcriptional co-repressor 1","NS",0.209714835966758
"CPLX2",1.08,8.58,0.501,0.618,0.864,"Endocrine","10814","complexin 2","NS",0.209011524911184
"BAZ2A",-0.673,7.27,-0.5,0.618,0.865,"None","11176","bromodomain adjacent to zinc finger domain 2A","NS",0.209011524911184
"OSBPL5",-0.87,2.62,-0.5,0.618,0.865,"Non-endocrine","114879","oxysterol binding protein like 5","NS",0.209011524911184
"PSME4",-1.29,6.99,-0.5,0.618,0.865,"None","23198","proteasome activator subunit 4","NS",0.209011524911184
"BHLHE22",1.4,0.411,0.5,0.618,0.865,"None","27319","basic helix-loop-helix family member e22","NS",0.209011524911184
"TEX12",1.43,-1.86,0.501,0.618,0.865,"None","56158","testis expressed 12","NS",0.209011524911184
"PROP1",1.27,-2.52,0.502,0.618,0.865,"None","5626","PROP paired-like homeobox 1","NS",0.209011524911184
"MS4A7",-2.46,-0.584,-0.501,0.618,0.864,"Non-endocrine","58475","membrane spanning 4-domains A7","NS",0.209011524911184
"TRAPPC11",0.738,4.81,0.5,0.618,0.865,"None","60684","trafficking protein particle complex 11","NS",0.209011524911184
"ILKAP",0.76,5.26,0.501,0.618,0.864,"None","80895","ILK associated serine/threonine phosphatase","NS",0.209011524911184
"SPINDOC",-0.699,4.15,-0.499,0.619,0.865,"None","144097","spindlin interactor and repressor of chromatin binding","NS",0.208309350979882
"OLIG3",-1.97,-0.282,-0.499,0.619,0.865,"None","167826","oligodendrocyte transcription factor 3","NS",0.208309350979882
"FBXO5",-0.962,2.05,-0.499,0.619,0.865,"None","26271","F-box protein 5","NS",0.208309350979882
"AMPD3",2.03,5.59,0.5,0.619,0.865,"None","272","adenosine monophosphate deaminase 3","NS",0.208309350979882
"PILRB",1.55,2.3,0.499,0.619,0.865,"None","29990","paired immunoglobin like type 2 receptor beta","NS",0.208309350979882
"MYH6",-1.35,-1.52,-0.499,0.619,0.865,"None","4624","myosin heavy chain 6","NS",0.208309350979882
"THNSL2",-2.34,4.28,-0.498,0.619,0.866,"None","55258","threonine synthase like 2","NS",0.208309350979882
"ZNF35",1.07,2.73,0.5,0.619,0.865,"None","7584","zinc finger protein 35","NS",0.208309350979882
"TSSC4",-0.695,5.5,-0.498,0.62,0.866,"None","10078","tumor suppressing subtransferable candidate 4","NS",0.207608310501746
"PRSS37",-1.35,-2.46,-0.5,0.62,0.866,"None","136242","serine protease 37","NS",0.207608310501746
"UHRF1BP1L",1.09,5.76,0.497,0.62,0.866,"None","23074","UHRF1 binding protein 1 like","NS",0.207608310501746
"HIPK2",-0.753,7.35,-0.497,0.62,0.866,"None","28996","homeodomain interacting protein kinase 2","NS",0.207608310501746
"AGFG1",-0.813,7.03,-0.497,0.62,0.866,"None","3267","ArfGAP with FG repeats 1","NS",0.207608310501746
"TNN",1.47,-1.19,0.498,0.62,0.866,"None","63923","tenascin N","NS",0.207608310501746
"SLC8A3",1.35,2.63,0.498,0.62,0.866,"None","6547","solute carrier family 8 member A3","NS",0.207608310501746
"XG",1.7,0.107,0.498,0.62,0.866,"None","7499","Xg glycoprotein (Xg blood group)","NS",0.207608310501746
"COLEC12",-1.83,-0.0115,-0.497,0.62,0.866,"None","81035","collectin subfamily member 12","NS",0.207608310501746
"RABGAP1L-DT",-1.55,-0.969,-0.496,0.621,0.867,"None","102724601","RABGAP1L divergent transcript","NS",0.20690839982342
"RASL10A",1.13,0.936,0.496,0.621,0.867,"None","10633","RAS like family 10 member A","NS",0.20690839982342
"UBR4",-0.749,7.62,-0.496,0.621,0.867,"None","23352","ubiquitin protein ligase E3 component n-recognin 4","NS",0.20690839982342
"BEST4",-1.37,0.798,-0.497,0.621,0.867,"None","266675","bestrophin 4","NS",0.20690839982342
"MAP10",0.873,2.37,0.496,0.621,0.867,"None","54627","microtubule associated protein 10","NS",0.20690839982342
"TMPRSS3",-1.76,1.51,-0.496,0.621,0.867,"None","64699","transmembrane serine protease 3","NS",0.20690839982342
"SLC3A1",-1.87,2.43,-0.495,0.621,0.867,"None","6519","solute carrier family 3 member 1","NS",0.20690839982342
"TAF4B",-1.66,2.68,-0.496,0.621,0.867,"None","6875","TATA-box binding protein associated factor 4b","NS",0.20690839982342
"TMEM164",-0.688,5.98,-0.496,0.621,0.867,"None","84187","transmembrane protein 164","NS",0.20690839982342
"RAB11B-AS1",1.06,0.776,0.495,0.622,0.867,"None","100507567","RAB11B antisense RNA 1","NS",0.206209615309181
"MPHOSPH9",0.794,4.42,0.495,0.622,0.867,"None","10198","M-phase phosphoprotein 9","NS",0.206209615309181
"DRAP1",-0.911,5.45,-0.494,0.622,0.867,"None","10589","DR1 associated protein 1","NS",0.206209615309181
"LINC01836",2.16,-0.864,0.495,0.622,0.867,"None","107985343","long intergenic non-protein coding RNA 1836","NS",0.206209615309181
"DECR1",0.683,5.37,0.495,0.622,0.867,"None","1666","2,4-dienoyl-CoA reductase 1","NS",0.206209615309181
"MDS2",1.67,-2.31,0.498,0.622,0.867,"None","259283","myelodysplastic syndrome 2 translocation associated","NS",0.206209615309181
"CD207",-1.14,-2.3,-0.496,0.622,0.867,"None","50489","CD207 molecule","NS",0.206209615309181
"SFTPA2",1.36,-0.933,0.495,0.622,0.867,"None","729238","surfactant protein A2","NS",0.206209615309181
"ZNF221",1.45,0.0191,0.494,0.622,0.867,"None","7638","zinc finger protein 221","NS",0.206209615309181
"SNX22",0.803,1.45,0.495,0.622,0.867,"None","79856","sorting nexin 22","NS",0.206209615309181
"LRRN2",-1.27,1.27,-0.494,0.623,0.868,"None","10446","leucine rich repeat neuronal 2","NS",0.20551195334083
"SDHAF4",-0.686,3.51,-0.493,0.623,0.868,"None","135154","succinate dehydrogenase complex assembly factor 4","NS",0.20551195334083
"TMEM86A",0.656,2.44,0.493,0.623,0.868,"None","144110","transmembrane protein 86A","NS",0.20551195334083
"PRKD3",-0.854,5.69,-0.493,0.623,0.868,"None","23683","protein kinase D3","NS",0.20551195334083
"NGDN",-0.859,4.95,-0.493,0.623,0.868,"None","25983","neuroguidin","NS",0.20551195334083
"HBQ1",1.75,-2.34,0.496,0.623,0.868,"None","3049","hemoglobin subunit theta 1","NS",0.20551195334083
"INO80D",-0.709,5.65,-0.494,0.623,0.868,"None","54891","INO80 complex subunit D","NS",0.20551195334083
"TRIM25",0.983,5.51,0.494,0.623,0.868,"None","7706","tripartite motif containing 25","NS",0.20551195334083
"TCP11X1",1.66,-2.24,0.493,0.624,0.868,"None","100996631","t-complex 11 family, X-linked 1","NS",0.204815410317576
"IKZF1",1.47,-1.04,0.492,0.624,0.868,"Non-endocrine","10320","IKAROS family zinc finger 1","NS",0.204815410317576
"GTF2H2",-1.13,2.36,-0.492,0.624,0.868,"None","2966","general transcription factor IIH subunit 2","NS",0.204815410317576
"OTOG",-1.05,-2.2,-0.493,0.624,0.868,"None","340990","otogelin","NS",0.204815410317576
"IL6",-2.92,4.78,-0.492,0.624,0.868,"None","3569","interleukin 6","NS",0.204815410317576
"MLF1",-1.36,6.58,-0.492,0.624,0.868,"None","4291","myeloid leukemia factor 1","NS",0.204815410317576
"MUTYH",1.13,1.06,0.492,0.624,0.868,"None","4595","mutY DNA glycosylase","NS",0.204815410317576
"RGMB-AS1",-0.9,0.0388,-0.493,0.624,0.868,"None","503569","RGMB antisense RNA 1","NS",0.204815410317576
"DHH",-1.34,-2,-0.493,0.624,0.868,"Non-endocrine","50846","desert hedgehog signaling molecule","NS",0.204815410317576
"TEX14",-2.36,1.59,-0.492,0.624,0.868,"None","56155","testis expressed 14, intercellular bridge forming factor","NS",0.204815410317576
"ZC3H11B",-0.859,-0.76,-0.492,0.624,0.868,"None","643136","zinc finger CCCH-type containing 11B","NS",0.204815410317576
"GID4",0.827,3.05,0.492,0.624,0.868,"None","79018","GID complex subunit 4 homolog","NS",0.204815410317576
"TTLL2",-1.81,-1.38,-0.492,0.624,0.868,"None","83887","tubulin tyrosine ligase like 2","NS",0.204815410317576
"ZCCHC9",-0.648,3.4,-0.491,0.624,0.868,"None","84240","zinc finger CCHC-type containing 9","NS",0.204815410317576
"FLYWCH1",-0.721,5.64,-0.492,0.624,0.868,"None","84256","FLYWCH-type zinc finger 1","NS",0.204815410317576
"CFAP74",-1.43,-2.42,-0.495,0.624,0.868,"None","85452","cilia and flagella associated protein 74","NS",0.204815410317576
"CXCL14",-2.07,-0.876,-0.492,0.624,0.868,"None","9547","C-X-C motif chemokine ligand 14","NS",0.204815410317576
"TIRAP",0.66,2.93,0.491,0.625,0.869,"None","114609","TIR domain containing adaptor protein","NS",0.204119982655925
"ZNF831",2.34,0.593,0.49,0.625,0.869,"None","128611","zinc finger protein 831","NS",0.204119982655925
"LINC02762",0.986,0.781,0.491,0.625,0.869,"None","283140","long intergenic non-protein coding RNA 2762","NS",0.204119982655925
"PRSS48",-1.37,-2.55,-0.492,0.625,0.869,"None","345062","serine protease 48","NS",0.204119982655925
"HNRNPA1L2",0.846,3.23,0.489,0.626,0.87,"None","144983","heterogeneous nuclear ribonucleoprotein A1 like 2","NS",0.20342566678957
"MB21D2",1.03,2.96,0.488,0.626,0.87,"None","151963","Mab-21 domain containing 2","NS",0.20342566678957
"HTT",-0.769,6.91,-0.489,0.626,0.87,"None","3064","huntingtin","NS",0.20342566678957
"SPDYE3",1.22,-2.41,0.489,0.626,0.87,"None","441272","speedy/RINGO cell cycle regulator family member E3","NS",0.20342566678957
"IL23A",-2.07,1.5,-0.489,0.626,0.87,"None","51561","interleukin 23 subunit alpha","NS",0.20342566678957
"PRMT8",-1.3,-1.76,-0.49,0.626,0.869,"None","56341","protein arginine methyltransferase 8","NS",0.20342566678957
"TRAPPC1",0.633,4.41,0.489,0.626,0.87,"None","58485","trafficking protein particle complex 1","NS",0.20342566678957
"RPL34",-1.01,8.51,-0.489,0.626,0.87,"None","6164","ribosomal protein L34","NS",0.20342566678957
"CCDC71",0.7,3.23,0.489,0.626,0.87,"None","64925","coiled-coil domain containing 71","NS",0.20342566678957
"MRPL40",0.672,4.69,0.489,0.626,0.87,"None","64976","mitochondrial ribosomal protein L40","NS",0.20342566678957
"DTD2",-0.617,2.39,-0.487,0.627,0.87,"None","112487","D-aminoacyl-tRNA deacylase 2","NS",0.202732459169284
"CLDN3",0.755,5.59,0.487,0.627,0.87,"None","1365","claudin 3","NS",0.202732459169284
"TRIM16L",0.693,1.73,0.487,0.627,0.87,"None","147166","tripartite motif containing 16 like","NS",0.202732459169284
"ERC2",-0.795,1.62,-0.488,0.627,0.87,"None","26059","ELKS/RAB6-interacting/CAST family member 2","NS",0.202732459169284
"RSPO2",-2.14,-2.29,-0.492,0.627,0.87,"None","340419","R-spondin 2","NS",0.202732459169284
"IGF2R",0.7,6.91,0.488,0.627,0.87,"None","3482","insulin like growth factor 2 receptor","NS",0.202732459169284
"NDUFB1",0.815,4.4,0.487,0.627,0.87,"None","4707","NADH:ubiquinone oxidoreductase subunit B1","NS",0.202732459169284
"WEE2",1.4,-1.84,0.489,0.627,0.87,"None","494551","WEE2 oocyte meiosis inhibiting kinase","NS",0.202732459169284
"RPS15",-0.766,8.38,-0.488,0.627,0.87,"None","6209","ribosomal protein S15","NS",0.202732459169284
"PLA2G12B",-2.18,-1.66,-0.488,0.627,0.87,"None","84647","phospholipase A2 group XIIB","NS",0.202732459169284
"DMAC1",0.678,4.24,0.488,0.627,0.87,"None","90871","distal membrane arm assembly complex 1","NS",0.202732459169284
"TPGS1",0.705,4.05,0.488,0.627,0.87,"None","91978","tubulin polyglutamylase complex subunit 1","NS",0.202732459169284
"RAD51-AS1",-0.872,3.16,-0.486,0.628,0.87,"None","100505648","RAD51 antisense RNA 1","NS",0.202040356262804
"PITRM1",-0.952,6.96,-0.487,0.628,0.87,"None","10531","pitrilysin metallopeptidase 1","NS",0.202040356262804
"CNTFR",1.56,-0.76,0.487,0.628,0.87,"None","1271","ciliary neurotrophic factor receptor","NS",0.202040356262804
"RBBP8NL",-1.74,-1.35,-0.487,0.628,0.87,"Non-endocrine","140893","RBBP8 N-terminal like","NS",0.202040356262804
"AGA",-0.695,4.7,-0.486,0.628,0.87,"None","175","aspartylglucosaminidase","NS",0.202040356262804
"SLC44A5",-1.32,3.12,-0.486,0.628,0.87,"None","204962","solute carrier family 44 member 5","NS",0.202040356262804
"MUC21",3.12,-1.95,0.489,0.628,0.871,"None","394263","mucin 21, cell surface associated","NS",0.202040356262804
"MAGED4",-1.1,-1.75,-0.486,0.628,0.87,"None","728239","MAGE family member D4","NS",0.202040356262804
"ZNF814",-0.726,3.32,-0.486,0.628,0.87,"None","730051","zinc finger protein 814","NS",0.202040356262804
"ANKRD27",-0.981,3.64,-0.486,0.628,0.87,"None","84079","ankyrin repeat domain 27","NS",0.202040356262804
"LOC101927318",-1.83,-2.08,-0.485,0.629,0.871,"None","101927318","uncharacterized LOC101927318","NS",0.201349354554731
"CFAP299",-2.78,-2.38,-0.492,0.629,0.871,"None","255119","cilia and flagella associated protein 299","NS",0.201349354554731
"ZNF521",-1.21,0.328,-0.485,0.629,0.871,"None","25925","zinc finger protein 521","NS",0.201349354554731
"ZNF740",0.933,3.83,0.485,0.629,0.871,"None","283337","zinc finger protein 740","NS",0.201349354554731
"CHSY3",-1.23,-1.03,-0.485,0.629,0.871,"None","337876","chondroitin sulfate synthase 3","NS",0.201349354554731
"HTRA1",-0.899,4.24,-0.484,0.629,0.871,"None","5654","HtrA serine peptidase 1","NS",0.201349354554731
"RPS3A",-0.837,9.12,-0.484,0.629,0.871,"None","6189","ribosomal protein S3A","NS",0.201349354554731
"DNAI2",1.45,-0.291,0.484,0.629,0.871,"None","64446","dynein axonemal intermediate chain 2","NS",0.201349354554731
"SGTA",-0.678,6.05,-0.485,0.629,0.871,"None","6449","small glutamine rich tetratricopeptide repeat containing alpha","NS",0.201349354554731
"ALG1L2",-1.62,-1.94,-0.485,0.629,0.871,"None","644974","ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase like 2","NS",0.201349354554731
"SLC25A28",0.767,5.27,0.485,0.629,0.871,"None","81894","solute carrier family 25 member 28","NS",0.201349354554731
"ZNF587",0.681,4.55,0.485,0.629,0.871,"None","84914","zinc finger protein 587","NS",0.201349354554731
"RAD9B",-1.22,-1.16,-0.483,0.63,0.871,"None","144715","RAD9 checkpoint clamp component B","NS",0.200659450546418
"FMR1NB",1.92,-2.59,0.489,0.63,0.871,"None","158521","FMR1 neighbor","NS",0.200659450546418
"FOXL1",-1.68,-0.19,-0.483,0.63,0.871,"None","2300","forkhead box L1","NS",0.200659450546418
"MDN1",-0.667,5.67,-0.484,0.63,0.871,"None","23195","midasin AAA ATPase 1","NS",0.200659450546418
"KIAA0895",-0.629,5.82,-0.483,0.63,0.871,"None","23366","KIAA0895","NS",0.200659450546418
"KCNJ8",1.72,3.52,0.483,0.63,0.871,"None","3764","potassium inwardly rectifying channel subfamily J member 8","NS",0.200659450546418
"STX19",1.4,-0.462,0.484,0.63,0.871,"None","415117","syntaxin 19","NS",0.200659450546418
"PMS2",0.715,3.2,0.484,0.63,0.871,"None","5395","PMS1 homolog 2, mismatch repair system component","NS",0.200659450546418
"MACO1",0.654,6.23,0.483,0.63,0.871,"None","55219","macoilin 1","NS",0.200659450546418
"TIMP4",-1.46,0.674,-0.484,0.63,0.871,"None","7079","TIMP metallopeptidase inhibitor 4","NS",0.200659450546418
"WIPF1",-0.882,2.77,-0.483,0.63,0.871,"None","7456","WAS/WASL interacting protein family member 1","NS",0.200659450546418
"PRR36",0.79,4.68,0.483,0.63,0.871,"None","80164","proline rich 36","NS",0.200659450546418
"FAM186B",-1.2,-0.626,-0.483,0.63,0.871,"None","84070","family with sequence similarity 186 member B","NS",0.200659450546418
"CR2",1.64,-1.98,0.484,0.631,0.871,"None","1380","complement C3d receptor 2","NS",0.199970640755866
"FOLR3",-1.78,-2.4,-0.484,0.631,0.872,"None","2352","folate receptor gamma","NS",0.199970640755866
"UFSP1",1.03,0.242,0.482,0.631,0.871,"None","402682","UFM1 specific peptidase 1 (inactive)","NS",0.199970640755866
"MSI1",0.663,4.54,0.482,0.631,0.871,"None","4440","musashi RNA binding protein 1","NS",0.199970640755866
"MS4A4E",-1.67,-1.73,-0.482,0.631,0.872,"None","643680","membrane spanning 4-domains A4E","NS",0.199970640755866
"SLC5A3",-0.938,3.63,-0.482,0.631,0.872,"None","6526","solute carrier family 5 member 3","NS",0.199970640755866
"ZSCAN16",1.04,0.882,0.482,0.631,0.872,"None","80345","zinc finger and SCAN domain containing 16","NS",0.199970640755866
"ISG15",-2.33,3.85,-0.481,0.631,0.872,"None","9636","ISG15 ubiquitin like modifier","NS",0.199970640755866
"C5orf47",1.47,-1.72,0.48,0.632,0.872,"None","133491","chromosome 5 open reading frame 47","NS",0.199282921717615
"PIANP",-1.52,2.59,-0.481,0.632,0.872,"None","196500","PILR alpha associated neural protein","NS",0.199282921717615
"RHOQ",-0.717,5.94,-0.48,0.632,0.872,"None","23433","ras homolog family member Q","NS",0.199282921717615
"ANKRD52",-0.693,5.69,-0.481,0.632,0.872,"None","283373","ankyrin repeat domain 52","NS",0.199282921717615
"APOBEC1",2.63,-2.48,0.488,0.632,0.872,"None","339","apolipoprotein B mRNA editing enzyme catalytic subunit 1","NS",0.199282921717615
"MYLK4",-1.45,0.823,-0.48,0.632,0.872,"None","340156","myosin light chain kinase family member 4","NS",0.199282921717615
"TMA7",-0.752,5.31,-0.48,0.632,0.872,"None","51372","translation machinery associated 7 homolog","NS",0.199282921717615
"RPL21",-0.821,8.52,-0.481,0.632,0.872,"None","6144","ribosomal protein L21","NS",0.199282921717615
"RPS24",-0.865,8.88,-0.48,0.632,0.872,"None","6229","ribosomal protein S24","NS",0.199282921717615
"GOLGA8H",-1.37,-0.363,-0.481,0.632,0.872,"None","728498","golgin A8 family member H","NS",0.199282921717615
"MAP9",0.902,6.49,0.48,0.632,0.872,"None","79884","microtubule associated protein 9","NS",0.199282921717615
"ACTR5",-0.644,2.58,-0.48,0.632,0.872,"None","79913","actin related protein 5","NS",0.199282921717615
"AKR1E2",-1.02,-0.0941,-0.481,0.632,0.872,"None","83592","aldo-keto reductase family 1 member E2","NS",0.199282921717615
"CDS2",0.658,7.54,0.48,0.632,0.872,"None","8760","CDP-diacylglycerol synthase 2","NS",0.199282921717615
"C4orf33",-0.681,3.94,-0.479,0.633,0.872,"None","132321","chromosome 4 open reading frame 33","NS",0.198596289982645
"FAM91A1",-0.684,6.36,-0.48,0.633,0.872,"None","157769","family with sequence similarity 91 member A1","NS",0.198596289982645
"KRT24",-1.31,-2.61,-0.48,0.633,0.872,"None","192666","keratin 24","NS",0.198596289982645
"CHORDC1",-1.1,6.1,-0.479,0.633,0.872,"None","26973","cysteine and histidine rich domain containing 1","NS",0.198596289982645
"ATAD2",0.738,3.79,0.48,0.633,0.872,"None","29028","ATPase family AAA domain containing 2","NS",0.198596289982645
"HCFC1",0.661,6.07,0.479,0.633,0.872,"None","3054","host cell factor C1","NS",0.198596289982645
"HSPA6",2.58,7.93,0.48,0.633,0.872,"None","3310","heat shock protein family A (Hsp70) member 6","NS",0.198596289982645
"SKA2",1.03,3.32,0.479,0.633,0.872,"None","348235","spindle and kinetochore associated complex subunit 2","NS",0.198596289982645
"KRTAP10-1",-2.97,-2.54,-0.484,0.633,0.872,"None","386677","keratin associated protein 10-1","NS",0.198596289982645
"VMAC",0.844,2.63,0.479,0.633,0.872,"None","400673","vimentin type intermediate filament associated coiled-coil protein","NS",0.198596289982645
"ASNS",0.867,3.38,0.479,0.633,0.872,"None","440","asparagine synthetase (glutamine-hydrolyzing)","NS",0.198596289982645
"MTPAP",0.688,4.62,0.479,0.633,0.872,"None","55149","mitochondrial poly(A) polymerase","NS",0.198596289982645
"DCLRE1B",1.07,2.68,0.48,0.633,0.872,"None","64858","DNA cross-link repair 1B","NS",0.198596289982645
"SFT2D3",-0.871,4.01,-0.484,0.633,0.872,"None","84826","SFT2 domain containing 3","NS",0.198596289982645
"ZNF622",0.835,5.72,0.48,0.633,0.872,"None","90441","zinc finger protein 622","NS",0.198596289982645
"SNX29",0.746,6.12,0.479,0.633,0.872,"None","92017","sorting nexin 29","NS",0.198596289982645
"POU5F2",1.47,-1.61,0.478,0.634,0.873,"None","134187","POU domain class 5, transcription factor 2","NS",0.197910742118267
"OR2K2",-1.58,-2.24,-0.479,0.634,0.873,"None","26248","olfactory receptor family 2 subfamily K member 2","NS",0.197910742118267
"PIP4K2A",-0.997,2.95,-0.478,0.634,0.872,"None","5305","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha","NS",0.197910742118267
"DDX19A",0.671,4.29,0.477,0.634,0.873,"None","55308","DEAD-box helicase 19A","NS",0.197910742118267
"PSMB8",-0.789,4.18,-0.478,0.634,0.872,"None","5696","proteasome 20S subunit beta 8","NS",0.197910742118267
"RPL32",-0.9,8.8,-0.477,0.634,0.873,"None","6161","ribosomal protein L32","NS",0.197910742118267
"CLCA2",-1.6,-1.96,-0.478,0.634,0.873,"None","9635","chloride channel accessory 2","NS",0.197910742118267
"PRICKLE1",-1.02,0.997,-0.477,0.635,0.873,"None","144165","prickle planar cell polarity protein 1","NS",0.197226274708024
"MON2",0.709,5.99,0.476,0.635,0.873,"None","23041","MON2 homolog, regulator of endosome-to-Golgi trafficking","NS",0.197226274708024
"SMCO1",-1.26,-2.5,-0.479,0.635,0.873,"None","255798","single-pass membrane protein with coiled-coil domains 1","NS",0.197226274708024
"IL16",1.34,0.0512,0.477,0.635,0.873,"None","3603","interleukin 16","NS",0.197226274708024
"KLRD1",1.53,-1.88,0.478,0.635,0.873,"None","3824","killer cell lectin like receptor D1","NS",0.197226274708024
